,smiles,logP,logD
2537,O=C(O)COc1ccc(Cl)cc1CN1CCCN(S(=O)(=O)Cc2ccccc2)CC1,,1.01
2538,C#CCN(C)C(C)Cc1ccccc1,2.9,2.16
2539,CN1CCC(C#N)(c2cccc3ccccc23)CC1,,2.73
2540,N#Cc1ccc(Cl)cc1S[C@H](CCN)c1ccccc1,,1.26
2541,COc1ncccc1-c1cccc2c(=N)c3c(O)n(C4CCC4)cc3[nH]c12,,3.26
2542,CCCS(=O)(=O)c1ccc(C(CNS(=O)(=O)c2ccc(C(F)(F)F)cc2)N2CCCCCC2)cc1,,3.32
2543,O=S(=O)(c1cccc(-c2cn3cccnc3n2)c1)N1CCOCC1,,1.3
2544,COc1cc2[nH]cnc(=Nc3ccc(F)c(Cl)c3)c2cc1OCCN(C)C,,3.26
2545,NC(=O)c1c[nH]c(=N[C@H]2CCCNC2)c2cc(-c3ccc(Cl)cc3)sc12,,2.78
2546,Cc1ccc(/C(=C\CN2CCCC2)c2ccccn2)cc1,,1.88
2547,COc1cccc(-c2ccc(/C=C3\SC(=S)N(C(Cc4ccccc4)C(=O)O)C3=O)cn2)c1OC,,1.5
2548,CC1(C)[C@@H]2CC[C@@]1(CS(=O)(=O)N1CCN(c3ccc(C#N)cn3)CC1)C(=O)C2,,2.46
2549,O=C(c1ccc(F)cc1)C1CCN(C(=O)NCc2ccccc2)CC1,,3.15
2550,CS(=O)(=O)C1(c2cc(N3CCOCC3)nc(-c3cccc4[nH]ccc34)n2)CCNCC1,,0.7
2551,O=C(Nc1ccc(N2CCOCC2)nc1)c1n[nH]c(=Nc2cccc(OCc3ccccn3)c2)o1,,3.1
2552,Cc1cccc(N=c2cc[nH]cc2S(=O)(=O)NC(=O)NC(C)C)c1,,0.3
2553,CNC(=O)c1ccc(N=c2nc(-c3cnc(C4CC4)n3C(C)C)cc[nH]2)cc1,,2.77
2554,COc1cc(C(=O)Nc2ccc(Cl)c(-c3nc4ccccc4[nH]3)c2)cc(OC)c1OC,,3.83
2555,CCC1(c2ccccc2)NC(=O)N(C)C1=O,1.69,1.59
2556,CN=c1c(Br)c[nH]c2[nH]c(-c3ccc(S(C)(=O)=O)cc3)nc12,,2.88
2557,CCCSc1nc2ccc(NC(=O)CCC(=O)O)cc2s1,,0.5
2558,O=c1ncn2nc(Sc3ccc(F)cc3F)ccc2c1-c1c(Cl)cccc1Cl,,2.74
2559,O=Cc1ccccc1B(O)O,,0.83
2560,NC(=O)c1cccc(OC2CCN(CC3CC3)CC2)c1,,0.49
2561,CN1Cc2c(N)cccc2[C@@H](c2ccccc2)C1,,2.11
2562,Cc1ccc(-c2cc(C(F)(F)F)[nH]n2)cc1NC(=O)c1ccc(OCc2ccccn2)cc1,,2.44
2563,CCCCSc1nc(=N)c2ncn(Cc3c(F)ccc(C)c3F)c2[nH]1,,3.0
2564,Cc1ccc(CO)cc1N(C)c1cc[nH]c(=Nc2cc(N3CCOCC3)cc(N3CCOCC3)c2)n1,,2.94
2565,CC#CCn1c(=O)c2c(-c3cncn3C)n(Cc3ccnc4ccc(Cl)cc34)nc2n(CC2CC2)c1=O,,3.61
2566,COc1cc2[nH]cnc(=Nc3ccncc3)c2cc1OC,,2.22
2567,NS(=O)(=O)c1cc2c(cc1Cl)NC(C1CC3C=CC1C3)NS2(=O)=O,1.95,2.12
2568,Nc1cccc2c1C(=O)N(Cc1cccc(Cl)c1)C2=O,,3.18
2569,c1ccc2ncncc2c1,1.0,1.0
2570,O=c1[nH]c(-c2ccccc2)c(-c2ccccc2)o1,,3.42
2571,CCCNC(=O)c1cc2c(-n3ccc(C(F)(F)F)n3)c(-c3cncc(C(=O)O)c3)cnc2[nH]1,,-0.79
2572,O=c1[nH]c(=S)[nH]c2[nH]cnc12,,-1.48
2573,CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,,3.99
2574,CCCC=c1ncc(=CC(Cc2cccs2)C(=O)O)n1Cc1ccc(C(=O)O)cc1,,-0.9
2575,CN1CCNc2nc(CCOc3ccc(CC(NC(=O)c4c(Cl)cccc4Cl)C(=O)O)cc3)ccc21,,0.07
2576,Clc1ccc2c(c1)C(N1CCNCC1)=Nc1ccccc1O2,,2.28
2577,c1cn(-c2ccc(Oc3nccc(Oc4ccc5c(c4)OCO5)n3)cc2)cn1,,3.27
2578,Cc1nocc1C(=O)N=c1ccc(-c2ccccc2OC(F)(F)F)c(N)[nH]1,,3.7
2579,CCc1cc2c(s1)-n1c(C)nnc1CN=C2c1ccccc1Cl,,2.52
2580,COc1ccccc1N1CCN(CCCCNC(=O)c2ccc3ccccc3c2)CC1,,3.53
2581,O=C(N=c1[nH]nc(C(=O)Nc2ccc(N3CCOCC3)cc2)o1)c1ccccc1,,1.02
2582,CNC(=O)c1cccc(S(=O)(=O)N=c2[nH]cc(C)nc2OC)c1-c1ccc(CC(C)C)cc1,,1.68
2583,CCCSc1ncccc1C(=O)N(C)C1CCOCC1,,1.63
2584,CCCc1nc2c(=N)[nH]c3ccccc3c2s1,,4.09
2585,N#Cc1ccccc1CC(C(=O)O)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,,2.12
2586,CC12NC(Cc3ccccc31)c1ccccc12,,1.7
2587,CNC(C)C(=O)NC(C(=O)N[C@H]1C[C@@H]2CC[C@H]1N(CCc1ccccc1)C2)C1CCCCC1,,1.64
2588,C#CCN(c1cc(=Nc2ccc(OCC(O)CN(C)C)cc2)[nH]cn1)c1cc(Cl)ccc1Cl,,2.8
2589,COc1ccc(OC)c(CN=c2[nH][nH]c3cccc(Oc4ccc(S(C)(=O)=O)cc4)c23)c1,,3.71
2590,CC1(C)N=C(N)N=C(N)N1c1ccc(Oc2ccc(Cl)cc2)c(Cl)c1,,0.79
2591,Cc1cc(=Nc2cc(N3CCOCC3)[nH]c(=NC(C)c3ncc(F)cn3)n2)[nH][nH]1,,1.91
2592,CC(=O)Nc1cccc(OCc2cnc(Cl)s2)c1,,2.38
2593,C=C(CC)C(=O)c1ccc(OCC(=O)O)c(Cl)c1Cl,,0.02
2594,CC(C)Oc1ccc2c(=O)c(-c3ccccc3)coc2c1,,4.07
2595,O=c1[nH]c(-c2ccccc2)nc2ccccc12,2.53,2.46
2596,O=C(NCCCCCCNCCc1ccc(O)c2[nH]c(=O)sc12)Nc1ccccc1,1.26,1.26
2597,CN1CCN(C(=O)c2cccc(Cc3n[nH]c(=O)c4ccccc34)c2)CC1,,0.92
2598,CN(C)C(=O)CC(NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1,,2.4
2599,N=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CSCCCNC(=O)NCc2ccccc2)[C@@H](O)[C@H]1O,,0.9
2600,CCN(C(=O)Cc1ccc(S(C)(=O)=O)cc1)C1CCN(CC[C@@H](c2ccc(F)cc2)c2ccc(S(C)(=O)=O)cc2)CC1,,1.88
2601,CCn1c2ccccc2c2cc(NC(=O)C(C)C)ccc21,,4.2
2602,Cc1ncc(-c2cc[nH]c(=Nc3ccc(C(=O)NC4CC4)cc3)n2)n1C(C)C,,3.06
2603,O=C(NCC12CC3CC(CC(C3)C1)C2)c1cc(C2CCNCC2)ccc1Cl,,1.58
2604,OC1c2ccc([nH]2)C(O)N1Cc1ccccc1,,2.21
2605,Cc1ccc(S(=O)(=O)N=c2c(C(=O)N[C@@H](C)C(C)(C)C)c(C)[nH]n2C(C)C)cc1,,0.97
2606,Cn1cc(C#N)cc1-c1c2c(=O)n(CC#CCn3cncn3)c(=O)n(CC3CC3)c2nn1Cc1ccnc2ccc(Cl)cc12,,3.43
2607,CNCC[C@H](Oc1cccc2ccccc12)c1cccs1,,2.09
2608,O=C(c1ccc(C(=C2CCN(Cc3cscn3)CC2)c2cccc3cccnc23)cc1)N1CCOCC1,,2.12
2609,CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,0.29,0.22
2610,Cc1cc(Cl)ccc1OC1CCN(C[C@H](O)CNC(=O)c2c[nH]c(=O)cc2C(F)(F)F)CC1,,2.37
2611,Cc1n[nH]c(=NS(=O)(=O)c2ccc(N)cc2)s1,0.54,-1.33
2612,CCC(c1nc2ccsc2c(=O)n1Cc1cscn1)N(CCCN)C(=O)c1ccc(C)cc1,,0.02
2613,COc1cc(N2CCN(C(=O)C3CCCCC3C(=O)NC3(C#N)CC3)[C@H](C)C2)ccc1C1CC1,,3.49
2614,CCC(CC)NC(=O)c1c[nH]n(-c2ccccn2)c1=NS(=O)(=O)c1ccc(C)cc1,,0.27
2615,O=C(O)COc1ccc(Cl)cc1CN1CCCN(S(=O)(=O)c2ccccc2)CC1,,1.01
2616,CCOc1nc2cccc(C(=O)O)c2n1Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1,,0.3
2617,COc1cc(=Nc2[nH]c(=NC(C)c3ncc(F)cn3)ncc2Br)[nH][nH]1,,2.6
2618,Cc1ccc2cc(C)c3nnc(SCC(=O)N4CCN(C(=O)c5ccco5)CC4)n3c2c1,,2.3
2619,COc1ccc(Cl)c(C(=O)NCC23CC4CC(CC(C4)C2)C3)c1,,4.39
2620,Cc1cccc(C(=O)N2CCC(C(=O)c3ccc(F)cc3)CC2)c1,,3.4
2621,CCCc1c(C(=O)Nc2ccc(F)cc2C)cnn1-c1ccccc1,,3.89
2622,C[C@H]1CN(C(=O)c2cc3c(C(=O)C(=O)N(C)C)cn(C)c3cc2Cl)[C@H](C)CN1Cc1ccc(F)cc1,,3.6
2623,Cc1oncc1C(=O)Nc1ccc(C(F)(F)F)cc1,,3.9
2624,COc1ccc(-c2cc(=O)c3ccccc3[nH]2)cc1,,2.71
2625,OCCN(CCO)c1nc(N2CCCCC2)c2nc(N(CCO)CCO)nc(N3CCCCC3)c2n1,,3.97
2626,O=S(=O)(NCC(c1ccccc1)N1CCCCCC1)c1ccc(Br)cc1,,3.21
2627,O=C(CO)N1CCC(c2[nH]nc(-c3ccc(Cl)cc3F)c2-c2ccncn2)CC1,,1.79
2628,CCN(CC)C(=O)c1ccc2[nH]c(-c3cc(C)cc(C)c3)c(CCNCCCCc3ccncc3)c2c1,,3.3
2629,CNC(=O)c1cc(-c2ccccc2)sc1NC(N)=O,,3.19
2630,CCN(CC)CC(=O)N=c1c(C#N)c[nH]n1-c1ccccc1,,0.4
2631,CCN1CCCC(C(=O)N2CCN(C(=O)Nc3ccc(Cl)c(Cl)c3)CC2)C1,,1.6
2632,CC(Oc1cccc2[nH]cnc(=Nc3ccc(OCc4ccccn4)c(Cl)c3)c12)C(=O)N(C)CCO,,3.56
2633,COc1ccc(Sc2c(C)n(CC(=O)O)c3ccc(C)cc23)cc1,,1.01
2634,COC(=O)C(c1ccccc1Cl)N1CCc2sccc2C1,,3.69
2635,CN(C)CCC[C@@]1(c2ccc(F)cc2)OCc2cc(C#N)ccc21,,1.48
2636,CC(C)(C)NC(=O)Nc1ccc(-c2c(COCc3ccccc3)[nH]c(=N)[nH]c2=N)cc1,,3.09
2637,Cc1cn(C2CCCN(Cc3cccc(Oc4ccccc4)c3)C2)c(=O)[nH]c1=O,,3.04
2638,O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,3.9,3.45
2639,COc1[nH]cnc(=NS(=O)(=O)c2ccc(N)cc2)c1OC,0.7,-0.73
2640,CCOC(=O)c1ccc(OC(=O)CCCCCN=C(N)N)cc1,,2.41
2641,N#Cc1ccc(CC(C(=O)O)N2CCC(CN3CCC(Oc4ccc(Cl)c(Cl)c4)CC3)CC2)cc1,,2.17
2642,Cc1ccccc1CN1CCC(N2CCC(n3c(=O)[nH]c4ccccc43)CC2)CC1,,2.68
2643,O=C(c1ccc(F)cc1)C(O)c1ccc(F)cc1,,2.49
2644,CCOC(=O)Nc1ccc2c(c1)N(C(=O)CCN1CCOCC1)c1ccccc1S2,2.98,3.1
2645,C[C@H](CO)N=c1[nH]c(SCc2ccccc2)nc2[nH]c(=O)[nH]c12,,2.75
2646,Cc1ccc(S(=O)(=O)N=c2c(C(=O)N[C@@H](C)C(C)(C)C)c(C)[nH]n2C2CCCCC2)cc1,,1.97
2647,Cc1ccccc1NC(=O)CCS(=O)(=O)c1ccc(Br)s1,,2.7
2648,N#Cc1cnc(N2CCN(C(=O)C3CCCCC3C(=O)NC3(C#N)CC3)CC2)s1,,1.2
2649,CC(C)Oc1cc(OCCN2CCOCC2)cc2[nH]cnc(=Nc3c(Cl)ccc4c3OCO4)c12,,3.68
2650,Cc1c(S(=O)(=O)c2ccc(Cl)cc2)c2c(NS(C)(=O)=O)cccc2n1CC(=O)O,,-0.83
2651,CC1CCc2cc(F)cc3c(=O)c(C(=O)O)cn1c23,1.6,0.74
2652,Cc1cc(CN=c2nc(N=c3cc(CCc4ccccc4)[nH][nH]3)cc[nH]2)on1,,3.56
2653,O=C(NC(Cc1ccccc1)C(=O)C(O)N1C[C@H](O)[C@H](O)C1)c1cc2cc(Cl)ccc2[nH]1,,2.8
2654,O=c1[nH]c2c(O)ccc([C@@H](O)CNCCCOCCOCCc3ccccc3)c2s1,,1.09
2655,CC#Cc1cncc(-c2cccc(C3(C4CC4)N=C(C)C(=N)N3)c2)c1,,3.3
2656,CC(CO)(CO)N=c1[nH]c(SCc2cccc(F)c2F)nc2[nH]c(=N)sc12,,2.87
2657,Cc1ccc(F)c(N=c2cc[nH]c(=Nc3ccc(OCC(O)CN(C)C)cc3)[nH]2)c1,,2.1
2658,CCC(CC)NC(=O)c1c[nH]n(-c2ccccc2)c1=NS(=O)(=O)c1ccc(-c2cnco2)cc1,,0.8
2659,COC(=O)COc1ccc(O)cc1,,0.92
2660,Cc1ccc(Oc2ccc(C(=O)NCc3ccncc3)cc2)cc1,,3.65
2661,O=C(COCc1ccccn1)N1CCN(c2ccc(Cl)cc2Cl)CC1,,3.47
2662,Cc1cc(=Nc2cc(N3CCN(C)CC3)nc(Sc3ccc(NC(=O)C4CC4)cc3)n2)[nH][nH]1,,3.47
2663,Cc1c(CCC(=O)O)c(=O)oc2c(C)c(O)ccc12,,-0.3
2664,C[C@@H]1CN(c2ccc3c(n2)NC(=O)CO3)[C@H](c2ccccc2)CO1,,2.75
2665,CC[C@H](NC(=O)c1c(CS(C)(=O)=O)c(-c2ccccc2)nc2ccccc12)c1ccccc1,,3.25
2666,Cc1ccccc1CC(C(=O)O)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,,2.54
2667,N#Cc1c(-c2ccc(-c3ccccc3OC(F)(F)F)cc2)[nH]c2ccncc2c1=O,,3.45
2668,Oc1cc(O)cc(C=Cc2ccc(O)c(O)c2)c1,,2.11
2669,Cn1c(=O)n(Cc2ccc(Br)cc2)c2ccccc21,,2.81
2670,CCC(c1nc2ccsc2c(=O)n1Cc1ccc(OC)cc1)N(CCCN)C(=O)c1ccc(C)cc1,,2.15
2671,CCNc1ccc(-c2ccccc2)n(CC(=O)NC(C(=O)C(F)(F)F)C(C)C)c1=O,,2.37
2672,O=C(O)c1ccc2cccc(O)c2n1,,3.3
2673,C[C@H](CO)N=c1[nH]c(SCc2cccc(Cl)c2F)nc2[nH]c(=O)sc12,,3.53
2674,CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3CC(C)(O)C3)c(Cc3ccccc3C(F)(F)F)sc21,,3.18
2675,N=c1[nH]cnc2c1nc(Sc1nc3cccc(Cl)c3s1)n2CCO,,2.37
2676,c1ccc(C2OC3(CCNCC3)c3ccccc32)cc1,,0.75
2677,O=C(NCc1ccncn1)c1ccc(Oc2ccc(C#C[C@]3(O)CN4CCC3CC4)cc2)cc1,,1.78
2678,COc1cc2[nH]nc(C(N)=O)c(=Nc3ccc(C)cc3F)c2cc1N1CCN(C)CC1,,2.36
2679,O=S(=O)(Nc1cc(F)ccc1F)c1ccc(Cl)cc1,,2.9
2680,C[C@H]1O[C@@H](n2cnc3c(=N)[nH]c(OCC4CC(F)(F)C4(F)F)nc32)[C@H](O)[C@@H]1O,,1.42
2681,CN[C@H]1CCN(C(=O)c2ccc(N=c3nc(-c4cnc(C)n4C(C)C)cc[nH]3)cc2)C1,,1.22
2682,Cc1cc(-c2ccc(N3C[C@H](Cn4ccnn4)OC3=O)cc2F)on1,,1.99
2683,Cc1cc(=Nc2[nH]c(=NC(C)c3ncc(F)cn3)ncc2F)[nH][nH]1,,1.79
2684,C[C@@](CCc1ccc(-c2ccc(Cl)cc2)cc1)(C(O)=NO)S(C)(=O)=O,,2.4
2685,COc1ccc2ncc(=O)n(CCN3CCC(NCc4ccc5c(n4)NC(=O)CO5)C(O)C3)c2c1,,0.39
2686,C[C@@H](NCc1ccccc1-c1ccc(CCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)cc1)c1ccccc1,,2.28
2687,CCn1c(=O)c2c(=O)cc(O)oc2c2ccccc21,,1.13
2688,COCCCNS(=O)(=O)c1ccc(N=c2nc(-c3cnc4ccccn34)cc[nH]2)cc1,,3.41
2689,CCN1CCOC(C(=O)N2CCN(C(=O)Nc3ccc(Cl)c(Cl)c3)CC2)C1,,2.1
2690,FC(F)(F)c1cc(COCC(c2ccccc2)N2CCNCC2)cc(C(F)(F)F)c1,,2.9
2691,CC(C)N1CCN(C(=O)NCc2ccc(Cl)c(Cl)c2)CC1,,2.75
2692,COc1ccc2c(c1)N(C[C@H](C)CN(C)C)c1ccccc1S2,,2.99
2693,Oc1ccc(-c2ccc3cc(O)ccc3c2)cc1,,4.0
2694,CN1CCN(CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1,,-0.49
2695,CC(C)c1ncc(NC(=O)OCc2ccccc2)c(=O)n1CC(=O)NC(C(=O)C(F)(F)F)C(C)C,,2.63
2696,O=c1[nH]cnc2scc(-c3cccs3)c12,,2.18
2697,NC1(c2ccc(-c3nc4ccn5c(=O)[nH]nc5c4cc3-c3ccccc3)cc2)CCC1,,2.5
2698,NC(=O)c1cccc(N[C@@H]2C[C@@H]3CC[C@H](C2)N3Cc2ccccc2)c1,,1.01
2699,CC(C)NC(=O)c1ccc2c(=Nc3ccc(Cl)cc3)[nH]c(N3CCOCC3)nc2c1,,2.78
2700,N#Cc1c[nH]n2c(=N)cc(-c3ccccc3)nc12,,2.48
2701,Cc1cc2n[nH]c(=O)n2c2cc(-c3ccc(CO)cc3)ccc12,,2.86
2702,COc1cc(OC)c(S(=O)(=O)N2c3ccccc3CCC2C)cc1NC(=O)CCc1nn[nH]n1,,-0.34
2703,COc1ccc(C(=O)CS(=O)(=O)c2ccccc2)cc1,2.18,1.96
2704,O=C(O)c1ccc2[nH]c(C(F)(F)F)nc2c1,,-1.08
2705,CN1CCN(CC/C=C2/c3ccccc3Sc3ccc(S(=O)(=O)N(C)C)cc32)CC1,,3.16
2706,Cc1cc(Cl)ccc1N1CCN(C(=O)COCc2ccncc2)CC1,,3.22
2707,Cc1ccccc1N=c1[nH]cnc2ccccc12,,2.85
2708,CS(=O)(=O)Nc1cc(N=c2[nH]ccc(=Nc3c(Cl)ccc4c3OCO4)[nH]2)cc(C(N)=O)c1,,2.28
2709,CC(=O)Nc1ccc(CN=c2[nH][nH]c3ccnc(Oc4ccccc4)c23)cc1,,3.03
2710,CC(C)NC[C@H](O)COc1cccc2ccccc12,,0.99
2711,Cn1cnc(-c2ccccc2)c1-c1cc2c(=N)[nH]cnc2s1,,2.94
2712,O=C(Oc1ccc2c(c1)OCCC2=O)c1ccccc1,,3.6
2713,Cc1ccc(Oc2ccc(OCC(=O)N=c3cc[nH]cc3)cc2)cc1,,4.3
2714,O=C(NC(Cc1ccc(CCCCN=c2cccc[nH]2)cc1)C(=O)O)c1c(Cl)cccc1Cl,,0.51
2715,O=C(O)C(Cc1ccccc1F)N1CCC(CN2CCC(Oc3ccc(Cl)c(Cl)c3)CC2)CC1,,2.58
2716,CC(C)(C)OC(=O)N1CCN(c2ncc(OCc3ccncc3)cn2)CC1,,3.4
2717,CN(C(=O)Cc1ccc(O)cc1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,,3.3
2718,CC(C)Cn1cnc2c(=N)[nH]c3ccccc3c21,,2.52
2719,C[C@@H]1CN(C(=O)OC(C)(C)C)CCN1c1ncc(OCC2CCN(S(C)(=O)=O)CC2)cn1,,3.5
2720,CN(CCCc1ccccc1)S(=O)(=O)c1cc(C(=O)N2CCc3ccc(S(=O)(=O)NCCc4ccccc4)cc3C2)c(O)c(O)c1O,,0.75
2721,FC(F)(F)c1nnc2ccc(N3CCCCCC3)nn12,,3.29
2722,COc1ccc(N2CCN(C(=O)C3CCCCC3C(=O)NC3(C#N)CC3)CC2)cc1,,1.74
2723,O=C(CSc1ccccc1)N1CCN(c2ccccc2)CC1,,3.2
2724,O=C(CN1CCOCC1)Nc1ccc(-c2cccc3c(=O)cc(N4CCOCC4)oc23)cc1O,,2.4
2725,COC(=O)N1CCOc2cc(COc3ccccc3)cnc21,,2.5
2726,Clc1ccc(-c2c[nH]nn2)cc1,,2.97
2727,C[C@H]1O[C@@H](n2cnc3c(=N)[nH]c(OC(C4CC4)C(F)(F)F)nc32)[C@H](O)[C@@H]1O,,1.83
2728,Cc1ccc(NC(=O)CCC2CCCCC2)cc1NC(=O)c1ccc(O)cc1,,4.13
2729,c1ccc2cnccc2c1,2.08,1.6
2730,Cc1c(Cl)ccc(OC2CCN(C3CCN(C(=O)NS(=O)(=O)c4ccc(N(C)C)cc4)CC3)CC2)c1Cl,,2.0
2731,Cc1c(-c2ccc(O)cc2)c(=O)oc2cc(O)ccc12,,2.8
2732,Cn1ncc2c(=O)[nH]c(-c3ccccc3)nc21,,1.61
2733,COc1cc(N=c2[nH]cnc3cccc(OC(C)C(=O)N4CCOCC4)c23)ccc1Oc1ccc(C)nc1,,3.6
2734,CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3C[C@H](O)CO3)c(Cc3c[nH]c4ncccc34)sc21,,2.04
2735,CCOC(=O)c1c(C)n(Cc2ccco2)c2ccc(O)cc12,,3.5
2736,CN(c1ccc(-c2cc(F)ccc2OCC(=O)O)c(Cl)c1)S(C)(=O)=O,,-1.17
2737,CNC(C)C(=O)NC(C(=O)N[C@H]1CCCN(S(=O)(=O)c2ccccc2)C1)C(C)(C)C,,0.9
2738,CC(C)Cn1c(=O)n(C)c(=O)c2c(C(=O)N3CC[C@@H](O)C3)c(Oc3cccc4ccccc34)sc21,,2.87
2739,COc1cccc([C@@H](C)NCCCc2ccccc2Cl)c1,,3.0
2740,O=C(CSc1ccncc1)Nc1ccc(C(=O)c2ccccc2)cc1,,3.6
2741,COc1cc(C(=O)NS(=O)(=O)c2ccccc2)ccc1Cn1ncc2ccc(NC(=O)CC3CCCC3)cc21,,1.6
2742,Cc1ncc(C(N)=O)nc1-c1ccc(C2CCC(C(=O)O)CC2)cc1,,0.22
2743,COc1cc(N=c2cc(Oc3ccc(C)nc3)cc[nH]2)cc(OC)c1OC,,3.21
2744,CN(C)N(C)C(=O)[C@@]1(Cc2ccccc2)CCCN(C(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(C)(C)N)C1,,2.1
2745,CC1(C)C(=O)N(c2ccc(SC(F)(F)F)cc2)C(=O)N1Cc1ccnc(N2CCOCC2)c1,,3.73
2746,COc1cc2c(=Nc3cc(CC(=O)Nc4cccc(F)c4)[nH]n3)[nH]cnc2cc1OCCCN1CCC(CO)CC1,,2.11
2747,CN(C(=O)C1CCC1)C1CCN(CCC(c2ccccc2)c2ccccc2)CC1,,3.2
2748,CN1CCC[C@H]1CCN1CCCc2cc(N=C(N)c3cccs3)ccc21,,0.37
2749,COC(=O)c1ccc2c(c1)N(CCN1CCC(NCc3ccc4c(n3)NC(=O)CO4)CC1)C(=O)CO2,,0.83
2750,COc1ccc(Cl)cc1NC(=O)CCS(=O)(=O)c1ccc(Br)cc1,,3.4
2751,Cn1cc(S(C)(=O)=O)cc1-c1c2c(=O)n(C)c(=O)n(CC3CC3)c2nn1Cc1ccnc2ccc(Cl)cc12,,3.18
2752,NC(=O)COc1ccc(OCCNCC(O)COc2ccccc2)cc1,1.1,0.63
2753,N=c1c2c([nH]c3ccc(Br)cc13)N(c1ccccc1)CC2,,3.12
2754,CCc1ccc(CCNCCCSCCNC[C@H](O)c2ccc(O)c3[nH]c(=O)sc23)cc1,,0.86
2755,CC(C)(C)OC(=O)N1CCN(c2ncc(OCc3c(F)cncc3F)cn2)CC1,,3.7
2756,COc1ccccc1C(=O)Nc1ccc(C)c(-n2cnc3ccc(N4CCN(C)CC4)cc3c2=O)c1,,2.93
2757,O=S(=O)(NCC(c1ccccc1)N1CCCCCC1)c1ccccc1OC(F)(F)F,,4.09
2758,COc1ccc(-c2cc(=O)c3cc(Cl)ccc3[nH]2)cc1,,2.7
2759,COc1cc2[nH]cc(C(N)=O)c(=Nc3ccccc3C)c2cc1OC,,3.4
2760,CCCCCc1ccc(-c2n[nH]c(=N)s2)cc1,,4.13
2761,C[C@@H](COCCCS(=O)(=O)CCNCCc1ccc(O)c2[nH]c(=O)sc12)c1ccccc1,,2.32
2762,COc1cc(OC)c(S(=O)(=O)N2c3ccccc3CCC2C)cc1NC(=O)NCC(=O)O,,-1.02
2763,O=C(c1ccc(OCCCc2c[nH]cn2)cc1)C1CC1,,2.68
2764,COc1ccc(-c2cc3c(C)[nH]c(=N)nc3n([C@H]3CC[C@H](OCCO)CC3)c2=O)cn1,,2.2
2765,CCC(Nc1c(Nc2cccc(C(=O)N(C)C)c2O)c(=O)c1=O)c1ccc(C)o1,,2.32
2766,N#CC1(NC(=O)C2CCCCC2C(=O)N2CCc3[nH]c4c(OC(F)(F)F)cccc4c3C2)CC1,,4.01
2767,O=C(Nc1ccccc1)c1cc2ccccc2o1,,3.44
2768,Cc1ccc2c(c1)c(-c1ccnc3c(F)cccc13)c(C)n2CC(=O)O,,0.53
2769,NC(=O)C1CCN(CC(=O)Nc2ccc3c(c2)OCO3)CC1,,0.4
2770,Cc1c(-c2ccccc2F)c(=O)n(C[C@H](N)c2ccccc2)c(=O)n1Cc1c(F)cccc1F,,2.76
2771,N=c1[nH]cnc2c1c(C(N)=O)cn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,,-0.87
2772,COc1ccc(NC(=O)CCc2c(C)nc3nc(C)nn3c2C)cc1,,1.4
2773,Cc1ccc(S(=O)(=O)N2N=Cc3oc(C)cc3B2O)cc1,,-0.28
2774,COc1cc(F)ccc1-c1cncc(CNC(C)C)c1,,1.5
2775,CCCCc1nc2c(=N)[nH]c3ccccc3c2n1CC(C)C,,3.82
2776,COc1ccc(Cc2c(N)[nH][nH]c2=N)cc1,,0.2
2777,CCOC(=O)c1c(-c2ccccc2)nc2cc(C)ccn12,,3.8
2778,Cc1ccc(S(=O)(=O)N=c2c(C(=O)NC(C)C(C)(C)C)c(C)[nH]n2-c2ccccc2)cc1,,1.21
2779,Nc1ccc2c(c1)C(=O)C(=O)c1cc(N)ccc1-2,,1.72
2780,N#Cc1cccc(-c2cc(C(F)(F)F)ccc2OCC(=O)O)c1,,0.05
2781,N=c1[nH]cc(NC(=O)c2cc(NC(=O)c3cccc(C(F)(F)F)c3)ccc2Cl)cc1Cl,,3.26
2782,N=c1[nH]c2ccc(Cl)cc2c2nc(-c3ccco3)nn12,,3.98
2783,OCC(CO)N=c1[nH]c(SCc2cccc(F)c2F)nc2[nH]c(=NC3CC3)sc12,,3.11
2784,CCN(CC)C(=O)c1ccc(C(c2cccc(NC(=O)C3CC3)c2)N2CCN(CCOC)CC2)cc1,,2.35
2785,Cc1nc(CSc2ccc(Cl)cc2)cc(N2CCOCC2)n1,,3.38
