,smiles,logP
7177,COCC(C)OC,-0.09
7178,COCC(O)Cn1cnc([N+](=O)[O-])c1I,0.41
7179,O=C1C=CC(=NBr)C=C1,1.12
7180,O=C(O)CC(O)(CC(=O)O)C(=O)O,-1.72
7181,CN(C)C(=O)Nc1ccc(Oc2nnnn2C(C)(C)C)c(Cl)c1,2.25
7182,COC(=O)CSc1cc(N=c2sc(=O)n3n2CCCC3)c(F)cc1Cl,3.77
7183,CNC(=O)c1ccccc1C(=O)c1ccccc1,2.09
7184,CCC(=O)Oc1c(OC)c(OC)c(OC(=O)CC)c2ccccc12,3.44
7185,CCCCc1ccc(CCC[N+](C)(C)CCCS(=O)(=O)[O-])cc1,0.55
7186,COc1ccccc1OC,1.6
7187,CC(=O)Nc1cc(Cl)cc(Cl)c1Br,3.04
7188,CCCN(CCC)c1cc(N)[n+]([O-])c(=N)[nH]1,2.16
7189,CC(C)NC(C)C,1.4
7190,O=C(OCC(=O)N1CCCC1)c1c2ccccc2cc2ccccc12,4.09
7191,Cc1[nH]c(=O)[nH]c(=O)c1N(CCF)CCCl,0.85
7192,CC(=O)NN1CC=CCC1,0.52
7193,CC(C=C/C=C(C)/C=C/C1=C(C)CCCC1(C)C)=CC(=O)O,6.3
7194,c1ccc2c(c1)nnn2C1CCCC1,2.61
7195,NC(=O)NC(=O)Cc1ccccc1,0.87
7196,Cn1cnc(Br)c1[N+](=O)[O-],0.77
7197,CCCc1[nH]nc2c1[C@@]1(C(=O)N(CC(N)=O)c3ccccc31)C(C(=O)OC)C(=N)O2,4.48
7198,NC(=O)c1cccc(S(N)(=O)=O)c1,-0.84
7199,Brc1cccc(NC2=NCCN2)c1Br,2.16
7200,Cc1ccc(S(=O)(=O)N2CCCN(S(=O)(=O)c3ccc(C)cc3C)CC2)c(C)c1,5.01
7201,Nc1ccc(S(=O)(=O)N2C(=O)NC(=O)C2(c2ccccc2)c2ccccc2)cc1,3.27
7202,CCN(CC)CCSC(=NO)c1nc(-c2cccc3ccccc23)no1,3.87
7203,CCCCCCCCCC(C)=O,4.09
7204,CCC(C)C(NC(=O)C(NC(=O)C([NH3+])CC(C)C)C(C)=O)C([O-])O,-2.3
7205,ICCCc1ccccc1,3.9
7206,CCOC(=O)c1ccccn1,0.87
7207,CC(=O)Oc1ccc(N=C2C=CC(=O)C=C2)cc1,1.43
7208,CCCCCCn1nnc2ccccc21,3.7
7209,CCN(N=O)C(=O)Nc1ccccc1,2.25
7210,NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)O,1.63
7211,CCN(CC)C(C)C(=O)OCn1ncc2c(=O)[nH]cnc21,0.72
7212,OCC1COC(Cn2cncn2)(c2ccc(Cl)cc2Cl)O1,1.76
7213,O=C(O)c1c(Br)cccc1Br,3.58
7214,CCOc1ccc(NC(=O)OC)cc1OCC,2.1
7215,NC(=O)C(=Cc1ccccc1)C(N)=O,-0.13
7216,BrC1C2CC3C(C2)C13,3.11
7217,Cc1cc(NC(N)=O)ccc1Br,2.49
7218,CCN=c1[nH]c(SC)nc(=NC(C)C(C)C)[nH]1,3.9
7219,CCCCC1(c2ccncc2)CCC(=O)NC1=O,1.68
7220,NN(C(=O)c1ccccc1)c1ccccc1,2.3
7221,CCOP(=O)(Cc1ccc(CP(=O)(OCC)OCC)o1)OCC,3.25
7222,COCC(C)N(C(=O)CCl)c1c(C)csc1C,2.15
7223,CC(=O)Nc1ccc(Oc2ccccc2)cc1,3.13
7224,Cc1c(C#N)sc(S(C)=O)c1-c1ccccc1,3.36
7225,CN(C)C(=O)Nc1ccc(Oc2nnn(C(C)(C)C)n2)cc1,2.08
7226,S=C=Nc1ccccc1,3.28
7227,CSc1nccnc1C,1.81
7228,Cc1c2cc[nH]cc2cc2c1nc1ccccc12,4.06
7229,Clc1ccc(-c2ccc(Cl)cc2Cl)cc1,5.62
7230,CCc1c(OC)cc(Cc2c[nH]c(=N)[nH]c2=N)cc1OC,2.72
7231,CCCCCCCCOc1ccc(NC(=O)OCCN2CCCCC2)cc1,6.44
7232,Nc1ccc(I)cc1C(=O)O,2.06
7233,O=C(N=Cc1ccccc1)C1CCCC1C(=O)N1CCCC1C(=O)CO,0.6
7234,CC(C(=O)CCN(C)C)n1c(O)c2c(c1O)CC=CC2,0.77
7235,O=C(Cc1ccccc1)NCCNCC(O)COCc1ccccc1,1.45
7236,O=C1OC(C2CCCCC2)c2ccccc21,3.34
7237,CS(=O)(=O)c1cccc(NS(=O)(=O)C(F)(F)F)c1,1.85
7238,CC(=O)c1ccc(OC(=O)N(C)C)cc1,1.27
7239,Cc1ccc(OC2OC(CO)C(O)C(O)C2O)cc1,-0.16
7240,NC(=O)c1cccc(Br)c1,1.65
7241,COC(=O)Nc1ccc(C)cc1,2.29
7242,CCOC(=O)c1cc(O)c(C(O)C2CC2)c(O)c1,1.6
7243,Cc1cc2c(OCC(O)CNC(C)C)cccc2[nH]1,2.3
7244,NCCCC(N)C(=O)O,-4.22
7245,NC(CC(=O)Nc1ccccc1)C(=O)O,-1.9
7246,O=C1CCCCC1,0.81
7247,O=C(O)Cc1ccccc1I,2.33
7248,NS(=O)(=O)c1cc2c(s1)CC(O)CS2(=O)=O,-0.7
7249,O=C1C[N+]([O-])=C(c2ccccc2)c2cc(Cl)ccc2N1CCO,0.82
7250,O=C(COC(=O)c1cccc(N2C(=O)c3ccccc3C2=O)c1)c1ccc(F)cc1,4.68
7251,Nc1ccc(S(=O)(=O)c2ccc(F)cc2)cc1,2.17
7252,COC(=O)Nc1ccccc1Br,2.3
7253,CN(C)CCN(Cc1cccs1)c1ccccn1,2.87
7254,CCOc1cc(Cc2c[nH]c(=N)[nH]c2=N)cc(OCC)c1C(C)(C)O,2.46
7255,OCc1ccc2cccnc2c1,1.29
7256,CCOC(=O)CC(=O)C=Cc1ccc(C)cc1,2.63
7257,CN(C)C(=O)Nc1cccc([N+](=O)[O-])c1,1.46
7258,CN(C)N=Nc1ccc(NC(N)=O)cc1,1.25
7259,OCCCCC(F)(F)F,1.15
7260,CCc1ccco1,2.4
7261,Cc1nccnn1,-1.31
7262,O=C(CN1CCCC1)NC1COc2ccccc21,1.76
7263,OCc1ccc(Cl)cc1,1.96
7264,NC(=O)NC1OC(=O)c2ccccc21,0.49
7265,Cc1nc2n(c(=O)c1C)CCCC2,0.6
7266,Nc1cc2ccccc2cc1N,1.54
7267,CC(C)C1(C)C(=O)NC(=O)NC1=O,0.54
7268,CSCCC(NC(=O)C(C)N)C(=O)NC(C(=O)O)C(C)C,-0.63
7269,CCOC(=O)c1cnccn1,0.28
7270,OCCOCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1,4.49
7271,CN(C)C(=O)COC(=O)c1ccccc1O,1.21
7272,C=CCN1CCN(CC=C)C1=S,1.63
7273,CC(=Cc1ccccc1)[N+](=O)[O-],2.52
7274,N#CCOC(=O)c1ccccc1SCC(=O)N1CCCC1,2.57
7275,O=C(O)Cn1c(=O)sc2cccc(Cl)c21,1.34
7276,CC(=O)OCOc1ccccc1C(N)=O,0.52
7277,CCOc1ccccc1OCC,2.42
7278,N#CC(=Cc1ccccc1)C(=O)Nc1ccccc1,3.41
7279,CC(=O)Oc1ccccc1C#N,1.33
7280,CCCCCCCCOc1cccc(NC(=O)OCCN2CCCCC2)c1,5.82
7281,O=C(O)/C=C/C(=O)O,0.46
7282,CC(=O)C(C#N)=NNc1ccc(SC(F)(F)F)cc1,5.04
7283,COC(=O)c1ccc(OC(=O)c2cc(OC)cc(OC)c2)cc1,4.64
7284,CCOC(=O)Nc1cccc(OC(=O)Nc2ccccc2)c1,3.39
7285,CCN(CC)N=O,0.48
7286,CCc1nccnc1CC,1.51
7287,Cc1cc(C)cc(OC(=O)CNC(=O)c2ccccc2)c1,3.4
7288,CCOC(=O)CN(C(=O)CCl)c1ccccc1OC,1.78
7289,OCC(O)C(O)CO,-2.29
7290,CC(=O)CCCCn1c(=O)c2c(ncn2C)n(C)c1=O,0.29
7291,CC(C)=NO,0.12
7292,CON(C)C(=O)Nc1ccc(Cl)cc1,2.3
7293,O=C1C=C(N2CC2)C(=O)c2ccccc21,1.71
7294,CC1(C)SC2C(NC(=O)C(c3ccccc3)S(=O)(=O)O)C(=O)N2C1C(=O)O,0.59
7295,COc1ccc(CCCC(=O)O)cc1,2.33
7296,Cc1c[nH]c(=NC(=O)C2C(=O)c3ccccc3S(=O)(=O)N2C)s1,3.43
7297,CCCCN(CCCC)CC(=O)NC1COc2ccccc21,4.15
7298,Ic1cccnc1,1.8
7299,c1ccc2c(c1)ccc1ccsc12,4.55
7300,NNC(=O)Nc1ccccc1O,0.33
7301,O=c1ccoc2ccccc12,1.38
7302,CCCOn1c(=O)[nH]c(C)c(Br)c1=O,0.76
7303,O=[N+]([O-])c1ncn(C2OC(CO)C(O)C2O)n1,-1.54
7304,Clc1cccc(Oc2cc(Cl)c(Cl)cc2Cl)c1,6.14
7305,CC(=O)OCCCN1C(=O)C(OC(C)=O)N=C(c2ccccc2)c2cc(Cl)ccc21,3.08
7306,Cc1csc(C#Cc2ccccc2)n1,3.6
7307,O=C(CN1CCCCC1)Nc1cccc(Cl)c1,3.45
7308,COc1c(O)c(OC)c(OC)c(O)c1OC,0.39
7309,CCc1c(C)ssc1=S,2.94
7310,CC(=O)NC(CC(C)C)C(N)=O,-0.13
7311,CCCCN1Cn2c(nc3ccccc3c2=O)C1C,1.6
7312,N#Cc1ccc2nccnc2c1,1.01
7313,Cc1c([N+](=O)[O-])ncn1C,-0.11
7314,Brc1ccccn1,1.42
7315,CON(C)C(=O)Nc1ccc([N+](=O)[O-])cc1,1.74
7316,CCN(CC)CC(=O)NC1c2ccccc2-c2ccccc21,3.64
7317,CCOC(=O)CC(C)=O,0.25
7318,CCCCCNc1ccc(C(=O)OCCN(C)C)cc1,4.14
7319,CCC(C)C(NC(=O)C(CC(C)C)NC(=O)C(NC(=O)C(N)CCSC)C(C)CC)C(=O)O,-0.49
7320,CCCCCCCCCCCC(=O)OCC,5.71
7321,CN(C)N=Nc1ccccc1C(N)=O,1.73
7322,O=S(=O)(Nc1ccc(-c2ccccc2)cc1)C(F)(F)F,4.97
7323,COC1=CC(=O)C=CC1=O,-0.06
7324,c1cnon1,0.16
7325,CCOc1ccc(C(=O)O)cc1OCC,2.37
7326,CCN(N=O)C(=O)N(C)C,0.71
7327,O=[N+]([O-])c1cn(Cc2ccccc2)cn1,1.36
7328,C=CCNC(=O)CSc1nc(C(F)F)cc(-c2cn(C)nc2C)c1C#N,3.74
7329,CCOC(=O)c1ccc(OCC(OC(=O)n2ccnc2)C(C)(C)C)cc1,4.12
7330,COc1ccc(Oc2ccc(NC(=O)N(C)C)cc2)cc1,2.54
7331,O=C(O)c1ccc(Cl)cc1Nc1ccc(I)cc1,5.37
7332,CN(C)C(=O)n1cc(F)c(=O)[nH]c1=O,-0.37
7333,CCCCCCC(=O)N(C)c1ccc(S(=O)(=O)N(C)C)cc1,2.61
7334,O=c1cc2ccccc2n[nH]1,0.68
7335,c1ccc(-c2ccc(-c3ccccc3)cc2)cc1,6.03
7336,CCCC=CCc1ccc(O)c(O)c1,3.82
7337,O=C1NC(=O)c2ccccc21,1.15
7338,O=C(O)COc1ccc(Cl)cc1,2.25
7339,O=[N+]([O-])c1cc[n+]([O-])c2ccc(Cl)cc12,1.41
7340,Brc1cnccn1,0.93
7341,Cc1cccc(C)c1NC(=O)CCN,0.62
7342,COC(=O)NC1=NCC(c2cc(Br)ccc2Br)N1C,2.77
7343,COc1ccc([C@@H]2[C@@H]3CCCC=C3C(C#N)C(=N)C2(C#N)C#N)cc1COCC(F)(F)F,5.5
7344,CC1CN(N=O)C(C)CN1N=O,0.15
7345,Cc1cccc(C2CNCCO2)c1,1.52
7346,COc1cccc(NC(=O)N(CCCl)N=O)c1,2.66
7347,ClC=C(Cl)Cl,2.42
7348,C=CCOn1c(=O)[nH]c(C)c(Br)c1=O,0.32
7349,C=CCC1(CC=C)C(=O)NC(=O)N(C)C1=O,1.55
7350,Oc1cc(O)cc(O)c1,0.16
7351,Clc1cc(Cl)c(Cl)c(Oc2ccc(Cl)c(Cl)c2)c1,6.52
7352,O=c1[nH]cnc2ccccc12,0.77
7353,CC(C)C(=O)OCC1OC(n2cc(I)c(=O)[nH]c2=O)C1O,0.83
7354,CC(C)(N)Cc1ccc(Cl)cc1,2.6
7355,O=C(Nc1ccc(N2CCN(C(=O)c3ccco3)CC2)c(Cl)c1)c1c(F)c(F)c(F)c(F)c1F,5.85
7356,COc1ccc(C(=O)OCC2OC(n3cnc4c(OC)ncnc43)C2OC(=O)c2ccc(OC)cc2)cc1,3.65
7357,CCOC(=O)Cn1c(O)c(OC(=O)c2ccccc2)c(OC(=O)c2ccccc2)c1O,5.0
7358,CC(C(c1ccccc1)c1ccccc1)[N+](=O)[O-],3.91
7359,Clc1cc(Cl)c(Oc2ccc(Cl)c(Cl)c2)c(Cl)c1,6.44
7360,Cc1cccc(C)c1NC(=O)CN,0.41
7361,NC(Cc1ccc(Cl)cc1)C(=O)O,-0.48
7362,CC(=O)NNC(=O)Nc1ccc(O)cc1,-0.79
7363,CCN(CC)C(C)=O,0.34
7364,NS(=O)(=O)c1cc2c(cc1[N+](=O)[O-])N=CNS2(=O)=O,0.08
7365,CNC(=O)Nc1cccc(Cl)c1,2.18
7366,CN(C)C(=O)C12CC3CC(CC(C3)C1)C2,2.55
7367,O=S(=O)(Nc1cn[nH]c1)c1ccccc1,0.87
7368,CC(=O)c1ccc(N2CCCCC2)cc1,3.13
7369,CCCCOC(=O)c1ccccc1C(=O)OCCCC,4.72
7370,CCCCCCC1CCC(=O)O1,2.72
7371,O=C(NC12CC3CC(CC(C3)C1)C2)NP(=O)(N1CC1)N1CC1,1.81
7372,N#Cc1ccccc1N,1.4
7373,CC(C)(C)c1ccc(C(=O)NN=Cc2ccccc2O)cc1,4.73
7374,OCc1ccccn1,0.06
7375,O=C1C(F)=C(N2CC2)C(=O)C(N2CC2)=C1N1CC1,0.14
7376,O=C(NC(CO)C(O)c1ccc([N+](=O)[O-])cc1)C(Br)Br,1.36
7377,COC(N)=O,-0.66
7378,O=C(Cc1ccccc1)NCCNCC(O)COc1ccccc1,0.63
7379,Clc1ccccc1Cl,3.43
7380,CC1(C)C2CCC1(C)C(O)C2,2.69
7381,CCCCOC(NC(=O)c1ccccc1O)C(Cl)(Cl)Cl,4.45
7382,CCCCCC(C)O,2.31
7383,CCCCCOC(=O)NC,1.96
7384,Cc1c(Cl)c(C(F)(F)F)nn1C(C)C(=O)N1CCOCC1,3.08
7385,NS(=O)(=O)O,0.10099999999999999
7386,O=[N+]([O-])c1ccc(C=NO)o1,0.3
7387,CN(Cc1ccc(Br)cc1)N=O,1.57
7388,CCN(N=O)C(C)C,0.9
7389,COc1ccc(N)cc1,0.95
7390,Cc1cccc(Cl)c1C(=O)O,2.31
7391,ClC(Cl)(Cl)c1ccc(C(Cl)(Cl)Cl)cc1,4.62
7392,CCc1ccc(CC)n1N=c1ccc(N2CCOCC2)n[nH]1,2.71
7393,CC1CCC2CC(=O)N(CC(=O)O)C3OC4(C)CCC1C23OO4,1.75
7394,C=C(C)CC(C)(C)C,4.55
7395,CCn1c(O)c(Cc2ccccc2)[nH]c1=O,1.61
7396,O=c1[nH]c2c(O)ccc(CCNCCS(=O)(=O)CCCOCCc3nccc4ccccc34)c2s1,2.35
7397,CC(C)C(=O)Nc1cc(Cl)ccc1S(N)(=O)=O,1.87
7398,CCOC(=O)NC1=NCC(c2ccc(CO)cc2)N1C,0.84
7399,CC(C)CC([NH3+])C(=O)NC(C=O)C(=O)NC(CC(C)C)C([O-])O,-2.35
7400,N#Cc1cnc(Cl)cn1,0.92
7401,CC(C)(C)C(=O)OCOC(=O)C1=C(CSc2nncs2)CSC2C(NC(=O)Cn3cnnn3)C(=O)N12,1.45
7402,CCCN(CCC)CC(=O)NC1c2ccccc2-c2ccccc21,4.61
7403,Cc1ccc(S(I)=C(N(C)C)N(C)C)cc1,-0.1
7404,CCCCNC(=O)n1c(=NC(=O)OC)[nH]c2ccccc21,2.12
7405,CCSc1ccc2c(c1)N(CCCN1CCN(C)CC1)c1ccccc1S2,5.41
7406,CC1(C)C=C2C(C(=O)C1)[C@@H](c1cccc(Cl)c1)C(C#N)C(=N)N2c1c(F)cccc1F,5.04
7407,O=c1[nH]nc(CSc2ccccc2)[nH]1,1.46
7408,CCCCc1c(O)n(-c2ccc(O)cc2)n(-c2ccccc2)c1=O,2.72
7409,CC(=O)Nc1ccc2c(=O)c(C)c(C)oc2c1[N+](=O)[O-],1.61
7410,C=CCN(CC=C)C(=O)COC(=O)c1ccccc1,2.34
7411,NS(=O)(=O)c1nn2c(=Nc3ccc(Cl)cc3)snc2s1,3.63
7412,CCC1COC(Cn2cncn2)(c2ccc([N+](=O)[O-])cc2)O1,1.52
7413,CCNC12c3ccccc3CC1CCCC2C,3.8
7414,CNC(=O)Oc1cc(C)ccc1C(C)C,2.84
7415,O=C(Nc1ccccc1)c1cc([N+](=O)[O-])ccc1O,3.66
7416,Cc1cccn2c(=O)ccnc12,0.79
7417,CNC(=O)NN,-2.2
7418,CC(=O)COc1ccccc1,1.04
7419,c1ccc2c(c1)ccc1nc3c(ccc4ccccc43)cc12,5.73
7420,ClC(Cl)C(Cl)Cl,2.39
7421,COc1ccccc1S(I)=C(N(C)C)N(C)C,-0.52
7422,CC(=O)Nc1c(I)c(C(=O)NC2C(O)OC(CO)C(O)C2O)c(I)c(N(C)C(C)=O)c1I,-1.89
7423,Cc1cc(Br)cc(C(=O)NC2CC2)c1O,3.8
7424,CC(=O)c1sc(S(C)=O)c(-c2ccccc2)c1C,3.26
7425,CCCCCCC(CCC)c1ccccc1,7.0
7426,CN1C(=O)N(C)C2(c3ccccc3)Nn3c(s/c(=C\c4ccc(Br)cc4)c3=O)=NC12c1ccccc1,5.72
7427,CNC12CCCCC1Cc1cc(OC)ccc12,3.51
7428,N#CC(CCN1CCC(C(N)=O)(N2CCCCC2)CC1)(c1ccccc1)c1ccccc1,3.91
7429,C=Nc1cc(O)c(NC)cc1O,0.34
7430,O=C(O)CN1CCN(C(=O)Cn2c(=O)sc3ccc(Cl)cc32)CC1,-0.71
7431,CCOc1ccc2nccnc2c1,2.22
7432,Oc1cc(Cl)c(Cl)c(Cl)c1,4.01
7433,Cc1ccc(Cc2c[nH]c(=NCCSCc3ccc(CN(C)C)o3)[nH]c2=O)cn1,2.06
7434,CC(=O)c1cccc(C#N)c1,1.16
7435,CCCN=C(N)N=C(N)Nc1ccc(Cl)cc1,2.63
7436,CCc1ccc(S(I)=C(N(C)C)N(C)C)cc1,0.29
7437,CSc1ncc([N+](=O)[O-])n1C,0.94
7438,Cc1cc2ccccc2[nH]1,2.53
7439,CCC(C)C(NC(=O)C([NH3+])Cc1ccccc1)C(=O)NC(C(=O)[O-])C(C)O,-1.95
7440,CC1OC(C)OC(C)OC(C)O1,0.12
7441,N=c1[nH]c(=N)c2ncn(C3CC(F)C(CO)O3)c2[nH]1,0.05
7442,c1ccc(-c2cccc(-c3ccccn3)n2)nc1,1.96
7443,O=C(O)CN1C(=O)C=CC1=O,-0.14
7444,Cc1cccc(OCC(O)CNC(C)C)c1,1.93
7445,O=Cc1ccoc1,0.51
7446,OCC1OC(Oc2ccc(Cl)cc2)C(O)C(O)C1O,0.26
7447,O=NN(CCCl)C(=O)NC1CSCSC1,2.08
7448,Fc1cncc(F)n1,0.74
7449,CCCCOc1c(OC)cc(CCN)cc1OC,2.32
7450,CON=C(C(=O)OC)c1ccccc1COc1ccccc1C,3.4
7451,Clc1ccc2c(Cl)ccnc2c1,3.57
7452,COc1ccc([C@H]2C[C@@H](c3ccc(-c4ccccc4)cc3)Nc3ncnn32)cc1,5.42
7453,CN(C(=O)CCCl)c1ccc(S(=O)(=O)N(C)C)cc1,0.98
7454,CCCCCCC[N+](C)(C)CCCS(=O)(=O)[O-],-1.97
7455,COc1ccc(C2CC(=O)C3C(=Nc4ccccc4N(C(=O)C(F)(F)F)C3c3cc(OC)c(OC)c(OC)c3)C2)cc1,4.87
7456,O=C(c1ccc([N+](=O)[O-])cc1)N(NC(=S)Nc1ccccc1)c1ccccc1,3.87
7457,O=C(NC(=O)c1c(F)cccc1F)Nc1ccc(F)cc1,3.2
7458,Cc1ccc2ccccc2c1C,4.31
7459,COCCOCC1COC(c2ccc(Cl)cc2Cl)(n2cncn2)O1,2.03
7460,C=CCC1(CC)C(=O)NC(=O)NC1=O,0.95
7461,CC(=O)c1cccc(C(=O)O)c1,1.56
7462,CCCCC(OC(Cc1ccccc1)C(=O)N1CCC(OCOC)CC1)C(=O)NC(CC1CCCCC1)C(O)CC(C(=O)NCCCNC(N)=O)C(C)C,4.2
7463,NS(=O)(=O)c1ccc2c(c1)S(=O)(=O)N=CN2,-0.7
7464,CNCCC(Oc1ccc(C(F)(F)F)cc1)c1ccccc1,4.05
7465,c1ccc2cccc-2cc1,3.2
7466,OCCCCc1ccccn1,0.86
7467,O=C(NC(=O)c1ccccc1O)c1ccccc1,1.38
7468,COc1cccc(C2(O)CCCCC2CN(C)C)c1,2.51
7469,CN(C)C(=O)OCc1ccc(F)cc1,2.3
7470,C=C1C(=O)OC2C=C(C)C3(O)C=CC(C)(CC(OC(=O)C(=CC)COC(C)=O)C12)O3,1.19
7471,CN(C)c1nc(=O)n(C2CCCCC2)c(=O)n1C,1.85
7472,O=C(NCCNCC(O)COc1ccc(-c2ncc[nH]2)cc1)Nc1ccccc1,1.19
7473,O=C(O)CCC1=NS(=O)(=O)c2ccccc2N1,-0.18
7474,N=c1[nH]c(=O)c2ccccc2[nH]1,0.6
7475,Clc1cccc(C(Cl)(Cl)Cl)n1,3.41
7476,Cc1ccc2oc(-c3ccccc3C(=O)O)c(Br)c2c1,5.19
7477,CC(C)c1ccc(OCC(OC(=S)n2ccnc2)C(C)(C)C)cc1,5.21
7478,ClCC1(C(Cl)Cl)C2CC(Cl)(Cl)C1(C(Cl)Cl)C(Cl)C2Cl,5.8
7479,CC(=O)c1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,2.44
7480,COc1ccc(Cl)cc1,2.78
7481,CCOC(=O)CCC(=O)N(C)c1cccc(S(=O)(=O)N(C)C)c1,0.84
7482,O=c1ccc2ccc(O)cc2o1,1.58
7483,CC(=O)Nc1ccc(CN(C)N=Nc2ccc(C(=O)O)cc2)cc1,3.35
7484,CC(=O)OC1CC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(c7coc(O)c7)CCC65O)C4)OC3C)OC2C)OC(C)C1O,1.97
7485,O=C(O)CCCc1c[nH]c2ccccc12,2.3
7486,CN(CCc1ccc(O)c2[nH]c(=O)sc12)CCN(C)C(=O)CCOCCc1ccccc1,2.59
7487,COc1ccc(N=C=S)cc1,3.58
7488,Cc1ccc2c([N+](=O)[O-])cccc2n1,1.99
7489,CC(C)OC(=O)CS(=O)(=O)c1ccc([N+](=O)[O-])cc1Cl,2.4
7490,Cc1c([N+](=O)[O-])nc(Br)n1C,0.39
7491,COCN1C(=O)CN=C(c2ccccc2F)c2cc(N)ccc21,1.31
7492,N=c1nc(C(Cl)(Cl)Cl)[nH]c(C(Cl)(Cl)Cl)n1,2.47
7493,Clc1cc(Cl)c(Oc2ccccc2)cc1Cl,5.44
7494,CCSC(=O)N(CC(C)C)CC(C)C,4.15
7495,CC(=O)NCCCOc1cccc(CN2CCCCC2)c1,2.15
7496,O=[N+]([O-])c1nccn1CC(O)CF,-0.52
7497,Cc1cc(C)n2nc(SC(C)C(=O)NCC(=O)Nc3ccc(F)c(F)c3F)nc2n1,2.18
7498,CCCCCCCCCCCCCc1ccccc1,9.36
7499,O=C(c1ccncc1)c1ccc(O)cc1,1.37
7500,COc1ccc([C@@H]2CCCC[C@H]2O)cc1,2.85
7501,Cc1cc(Cc2ccc(Cl)cc2Cl)c(Cl)cc1Cl,7.43
7502,Cc1cn(C2CCC(CO)O2)c(=O)[nH]c1=S,0.44
7503,CCc1cc(=O)oc2c(C)c(OCC(=O)OC(C)(C)C)ccc12,4.52
7504,CCOC(=O)NC1=NCC(c2ccc(F)cc2)N1C,1.9
7505,Clc1cccc(-c2c(Cl)ccc(Cl)c2Cl)c1Cl,6.04
7506,COc1c(N(C)C)cc(Cc2c[nH]c(=N)[nH]c2=N)cc1N(C)C(C)=O,1.01
7507,C=C(C)C(=O)OCCCOC(=O)C(=C)C,1.86
7508,ClCC1(CCl)C2C(Cl)C(Cl)C1(C(Cl)Cl)C(Cl)C2Cl,5.57
7509,C=CN1CCCC1=O,0.37
7510,CC(C)(C)C(O)C(Cc1ccc(Cl)cc1)n1cncn1,3.2
7511,O=C(COc1ccccc1)Nc1ccccc1,2.73
7512,CC12CCC(=O)C=C1CCC1C2CCC2(C)C1CCC2(O)C(=O)CO,3.08
7513,Cc1ncc([N+](=O)[O-])n1CCO,-0.02
7514,CC(C)(C)c1ccc2c(c1)OCCOCCOCCOCCO2,2.26
7515,COc1cc2c(cc1OC)C13CCN4CC5CCOC6CC(=O)N2C1C6C5CC43,0.84
7516,N#CN=[N+]([O-])c1cccc2ccccc12,3.17
7517,O=P(N1CC1)(N1CC1)N1CC1,-0.62
7518,Cn1c([N+](=O)[O-])cnc1-c1ccc(C(N)=O)cc1,0.98
7519,Cc1cc2ccccc2n1C,2.82
7520,O=c1cncc[nH]1,-1.49
7521,COC(=O)C(C)N(C(=O)c1ccccc1)c1ccc(F)c(Cl)c1,3.0
7522,O=[N+]([O-])c1nccn1CCO,-0.47
7523,CC(=O)C=Cc1ccc(O)cc1,1.86
7524,COc1cc(Cc2c[nH]c(=N)[nH]c2=N)cc(OCc2ccccc2)c1OCc1ccccc1,4.09
7525,CCCCCCC(C)(C)c1ccc(C2CC(O)CCC2CCCCO)c(O)c1,6.68
7526,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,3.12
7527,CC1CCC2C(C)C(OC(=O)Oc3ccccc3)OC3OC4(C)CCC1C32OO4,4.41
7528,CCOC(=O)CCC(NC(=O)c1ccc(N(C)Cc2cnc3[nH]c(=N)[nH]c(=N)c3n2)cc1)C(=O)OCC,0.98
7529,O=C(O)COc1ccc2c(c1)CCCC2,2.67
7530,NC(CC(=O)O)C(=O)O,-3.89
7531,Cc1ccccc1OCCN(C)C,2.23
7532,CC(C)N(C(=O)c1ccccc1)C(C)C,2.5
7533,COc1ccc(-c2nnc(SCC(=O)c3c(N)n(C)c(=O)n(C)c3=O)n2-c2cccc(C(F)(F)F)c2)cc1,4.89
7534,Fc1cccnc1,0.77
7535,CCOC(=O)C=Cc1ccc(O)c(O)c1,2.56
7536,Nc1cc([N+](=O)[O-])cc(Cl)c1O,1.53
7537,COc1ccc(-c2nccnc2-c2ccc(OC)cc2)cc1,3.42
7538,Oc1ccc(O)n1-c1ccccc1Cl,0.56
7539,COc1ccccc1OCC(O)CO,1.39
7540,Nc1cccc2ccccc12,2.25
7541,O=c1[nH]c(=O)n(-c2ccc(Cl)cc2Cl)cc1F,1.96
7542,O=Cc1ccccc1,1.48
7543,CCCCn1ccc(=O)c(O)c1,0.72
7544,O=C(CN1CCOCC1)NC1COc2ccc(Cl)cc21,1.55
7545,OCCCCCCn1nc2ccccc2n1,2.26
7546,COc1ccc(CON2C(=O)CC3(CCCC3)C2=O)cc1,2.23
7547,O=c1[nH]c2c(O)ccc(CCNCCCS(=O)(=O)CCOCCOc3ccccc3)c2s1,1.13
7548,N=c1nc(-c2ccc(F)cc2)[nH]c(=N)[nH]1,1.61
7549,CCOC1OC(CO)C(O)C(O)C1O,-2.28
