smiles,logP,TPSA,MV
NNC(=O)c1ccnc(I)c1,0.52,68.00999999999999,153.11200000000002
NNC(=O)c1ccnc([N+](=O)[O-])c1,-0.76,111.15,148.48800000000003
NNC(=O)c1ccncc1,-0.7,68.00999999999999,123.37600000000003
NNC(N)=O,-2.75,81.13999999999999,69.14400000000002
NNP(=O)(Oc1ccccc1)Oc1ccccc1,1.51,73.58,227.92800000000005
NNS(=O)(=O)c1ccccc1,-0.14,72.19,142.92800000000003
NNc1ccc(Br)cc1,1.39,38.05,127.93600000000004
NNc1ccc([N+](=O)[O-])cc1,1.41,81.19,133.58400000000003
NNc1ccc([N+](=O)[O-])cc1[N+](=O)[O-],1.47,124.33000000000001,158.36000000000004
NNc1ccccc1,1.25,38.05,108.26400000000002
NS(=O)(=O)CCCOc1ccc([N+](=O)[O-])cc1,0.97,112.53,213.93600000000006
NS(=O)(=O)Cc1ccccc1,0.13,60.160000000000004,147.49600000000004
NS(=O)(=O)NC(=O)Cc1ccccc1,0.31,89.25999999999999,178.54400000000004
NS(=O)(=O)NCCc1ccccc1,0.81,72.19,176.35200000000003
NS(=O)(=O)NS(=O)(=O)Nc1ccccc1,0.02,118.35999999999999,190.25600000000006
NS(=O)(=O)Nc1ccccc1,0.4,72.19,142.96800000000005
NS(=O)(=O)O,0.10099999999999999,80.39,68.24000000000002
NS(=O)(=O)c1cc(C(=O)O)c(NCc2ccco2)cc1Cl,2.03,122.63000000000001,255.20000000000007
NS(=O)(=O)c1cc(C(=O)O)cc(N2CCCC2)c1Oc1ccccc1,3.92,109.93,307.77600000000007
NS(=O)(=O)c1cc(C(=O)c2ccc(O)cc2)cs1,1.41,97.46000000000001,221.00000000000006
NS(=O)(=O)c1cc(C2(O)NC(=O)c3ccccc32)ccc1Cl,0.85,109.49000000000001,263.15200000000004
NS(=O)(=O)c1cc(S(=O)(=O)c2ccc(CN3CCOCC3)cc2)cs1,0.98,106.77000000000001,320.33600000000007
NS(=O)(=O)c1cc(S(=O)(=O)c2ccc(O)cc2)co1,-0.1,127.67000000000002,228.08800000000005
NS(=O)(=O)c1cc(S(=O)(=O)c2ccc(O)cc2)cs1,1.11,114.53000000000002,236.47200000000007
NS(=O)(=O)c1cc(S(=O)(=O)c2cccc(O)c2)cs1,1.4,114.53000000000002,237.16800000000006
NS(=O)(=O)c1cc2c(cc1Br)N=CNS2(=O)=O,0.0,118.69,208.99200000000005
NS(=O)(=O)c1cc2c(cc1Br)NCNS2(=O)=O,0.08,118.35999999999999,214.64800000000005
NS(=O)(=O)c1cc2c(cc1C(F)(F)C(F)(F)F)N=CNS2(=O)=O,1.05,118.69,248.25600000000006
NS(=O)(=O)c1cc2c(cc1C(F)(F)F)N=CNS2(=O)=O,0.32,118.69,220.76800000000006
NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NC(Cc1ccccc1)NS2(=O)=O,1.89,118.35999999999999,313.9600000000001
NS(=O)(=O)c1cc2c(cc1C(F)(F)F)NCNS2(=O)=O,0.36,118.35999999999999,226.72000000000006
NS(=O)(=O)c1cc2c(cc1Cl)N=C(CSCc1ccccc1)NS2(=O)=O,1.73,118.69,328.12000000000006
NS(=O)(=O)c1cc2c(cc1Cl)N=C(Cc1ccccc1)NS2(=O)=O,1.7,118.69,292.16800000000006
NS(=O)(=O)c1cc2c(cc1Cl)N=C(c1ccccc1)NS2(=O)=O,1.4,118.69,275.09600000000006
NS(=O)(=O)c1cc2c(cc1Cl)N=CNS2(=O)=O,-0.24,118.69,205.33600000000004
NS(=O)(=O)c1cc2c(cc1Cl)NC(C(Cl)(Cl)Cl)NS2(=O)=O,0.82,118.35999999999999,272.39200000000005
NS(=O)(=O)c1cc2c(cc1Cl)NC(C(Cl)Cl)NS2(=O)=O,0.62,118.35999999999999,258.09600000000006
NS(=O)(=O)c1cc2c(cc1Cl)NC(C(F)(F)F)NS2(=O)=O,0.49,118.35999999999999,243.15200000000004
NS(=O)(=O)c1cc2c(cc1Cl)NC(C1CC3C=CC1C3)NS2(=O)=O,1.95,118.35999999999999,299.4480000000001
NS(=O)(=O)c1cc2c(cc1Cl)NC(CC1CCCC1)NS2(=O)=O,1.27,118.35999999999999,299.6160000000001
NS(=O)(=O)c1cc2c(cc1Cl)NC(CCl)NS2(=O)=O,0.11,118.35999999999999,242.50400000000005
NS(=O)(=O)c1cc2c(cc1Cl)NC(Cc1ccccc1)NS2(=O)=O,0.93,118.35999999999999,298.0640000000001
NS(=O)(=O)c1cc2c(cc1Cl)NCNS2(=O)=O,-0.07,118.35999999999999,210.78400000000005
NS(=O)(=O)c1cc2c(cc1F)N=CNS2(=O)=O,-0.29,118.69,195.63200000000003
NS(=O)(=O)c1cc2c(cc1[N+](=O)[O-])N=CNS2(=O)=O,0.08,161.83,213.79200000000006
NS(=O)(=O)c1cc2c(cc1[N+](=O)[O-])NCNS2(=O)=O,0.2,161.5,219.76800000000006
NS(=O)(=O)c1cc2c(s1)C(=O)CCS2,0.91,77.23,182.46400000000006
NS(=O)(=O)c1cc2c(s1)C(=O)CCS2(=O)=O,-0.2,111.37,198.44800000000004
NS(=O)(=O)c1cc2c(s1)C(O)CCS2,0.48,80.39,188.10400000000004
NS(=O)(=O)c1cc2c(s1)C(O)CCS2(=O)=O,-0.59,114.53,203.71200000000005
NS(=O)(=O)c1cc2c(s1)C(O)CCS2=O,-1.01,97.46000000000001,196.44800000000004
NS(=O)(=O)c1cc2c(s1)CC(O)CS2(=O)=O,-0.7,114.53,203.12800000000004
NS(=O)(=O)c1cc2c(s1)S(=O)(=O)CC(O)C2,-0.44,114.53000000000002,204.20800000000006
NS(=O)(=O)c1cc2c(s1)S(=O)(=O)CCC2,-0.16,94.30000000000001,195.51200000000006
NS(=O)(=O)c1cc2c(s1)S(=O)(=O)CCC2=O,-0.04,111.37,199.04800000000006
NS(=O)(=O)c1cc2c(s1)S(=O)(=O)CCC2O,-0.35,114.53000000000002,203.88800000000006
NS(=O)(=O)c1cc2c(s1)S(=O)CCC2O,-0.92,97.46000000000001,195.84000000000006
NS(=O)(=O)c1cc2c(s1)SCCC2=O,0.74,77.23,182.32800000000003
NS(=O)(=O)c1cc2c(s1)SCCC2O,0.68,80.39,186.86400000000003
NS(=O)(=O)c1cc2cc(CN3CCOCC3)sc2o1,0.88,85.77000000000001,240.71200000000005
NS(=O)(=O)c1cc2cc(CNCCF)sc2o1,0.34,85.33,215.04800000000006
NS(=O)(=O)c1cc2cc(CNCCO)sc2s1,-0.72,92.42,227.36000000000004
NS(=O)(=O)c1ccc(-c2ccccc2)cc1,2.24,60.160000000000004,201.16000000000005
NS(=O)(=O)c1ccc(Br)cc1,1.36,60.160000000000004,150.36800000000002
NS(=O)(=O)c1ccc(C(=O)O)cc1,0.5,97.46000000000001,158.58400000000003
NS(=O)(=O)c1ccc(C(=O)c2ccncc2)cc1,0.56,90.12,216.47200000000007
NS(=O)(=O)c1ccc(CCCCCO)cc1,1.04,80.39,222.12800000000004
NS(=O)(=O)c1ccc(CCCCO)cc1,0.57,80.39,205.68000000000004
NS(=O)(=O)c1ccc(CCCO)cc1,0.17,80.39,188.92000000000004
NS(=O)(=O)c1ccc(Cl)c(Cl)c1,1.44,60.160000000000004,161.06400000000005
NS(=O)(=O)c1ccc(Cl)c([N+](=O)[O-])c1,0.66,103.30000000000001,169.57600000000005
NS(=O)(=O)c1ccc(Cl)cc1,1.15,60.160000000000004,146.20800000000003
NS(=O)(=O)c1ccc(I)cc1,1.59,60.160000000000004,160.30400000000003
NS(=O)(=O)c1ccc(O)cc1,0.06,80.39,139.17600000000004
NS(=O)(=O)c1ccc(S(=O)(=O)CCCCO)c(F)c1,-0.26,114.53000000000002,246.04000000000005
NS(=O)(=O)c1ccc(S(=O)(=O)CCCCO)cc1,-0.6,114.53000000000002,240.08000000000007
NS(=O)(=O)c1ccc(S(=O)(=O)CCCCO)s1,-0.34,114.53000000000002,231.64000000000004
NS(=O)(=O)c1ccc(S(=O)(=O)CCCO)c(F)c1,-0.41,114.53000000000002,228.84000000000006
NS(=O)(=O)c1ccc(S(=O)(=O)CCCO)c([N+](=O)[O-])c1,-0.05,157.67000000000002,248.58400000000006
NS(=O)(=O)c1ccc(S(=O)(=O)CCCO)cc1,-0.64,114.53000000000002,224.26400000000007
NS(=O)(=O)c1ccc(S(=O)(=O)CCCO)s1,-0.36,114.53000000000002,215.27200000000005
NS(=O)(=O)c1ccc(S(=O)(=O)CCO)c(F)c1,-0.6,114.53000000000002,212.81600000000006
NS(=O)(=O)c1ccc(S(=O)(=O)CCO)cc1,-0.85,114.53000000000002,208.19200000000004
NS(=O)(=O)c1ccc(S(=O)(=O)CCO)s1,-0.54,114.53000000000002,198.64800000000005
NS(=O)(=O)c1ccc(S(N)(=O)=O)cc1,-0.96,120.32,177.00800000000004
NS(=O)(=O)c1ccc(SCCCCCO)cc1,1.04,80.39,241.23200000000006
NS(=O)(=O)c1ccc(SCCCCO)c(F)c1,1.28,80.39,229.92800000000005
NS(=O)(=O)c1ccc(SCCCCO)cc1,0.93,80.39,224.55200000000005
NS(=O)(=O)c1ccc(SCCCCO)s1,0.95,80.39,215.95200000000006
NS(=O)(=O)c1ccc(SCCCO)c(Cl)c1,1.59,80.39,221.85600000000005
NS(=O)(=O)c1ccc(SCCCO)c(F)c1,0.99,80.39,213.19200000000006
NS(=O)(=O)c1ccc(SCCCO)c([N+](=O)[O-])c1,0.96,123.53,232.27200000000005
NS(=O)(=O)c1ccc(SCCCO)cc1,0.8,80.39,205.94400000000005
NS(=O)(=O)c1ccc(SCCCO)s1,0.85,80.39,199.76800000000006
NS(=O)(=O)c1ccc(SCCO)c(F)c1,0.72,80.39,196.52000000000004
NS(=O)(=O)c1ccc(SCCO)c([N+](=O)[O-])c1,0.38,123.53,215.60800000000006
NS(=O)(=O)c1ccc(SCCO)cc1,0.36,80.39,191.34400000000005
NS(=O)(=O)c1ccc(SCCO)s1,0.38,80.39,182.52800000000005
NS(=O)(=O)c1ccc([N+](=O)[O-])c(C(F)(F)F)c1,1.73,103.30000000000001,187.04000000000005
NS(=O)(=O)c1ccc([N+](=O)[O-])cc1,0.64,103.30000000000001,155.54400000000004
NS(=O)(=O)c1ccc2c(c1)S(=O)(=O)N=CN2,-0.7,118.69000000000001,190.58400000000003
NS(=O)(=O)c1ccc2c(c1)S(=O)(=O)NC(C(Cl)Cl)N2,0.51,118.36000000000001,242.59200000000007
NS(=O)(=O)c1ccc2c(c1)S(=O)(=O)NC(CC1CCCC1)N2,1.24,118.36000000000001,284.92800000000005
NS(=O)(=O)c1ccc2c(c1)S(=O)(=O)NC(Cc1ccccc1)N2,1.03,118.36000000000001,282.84800000000007
NS(=O)(=O)c1ccc2c(c1)S(=O)(=O)NCN2,-0.52,118.36000000000001,195.78400000000005
NS(=O)(=O)c1ccc2ccccc2c1,1.55,60.160000000000004,172.80000000000004
NS(=O)(=O)c1ccc2ncccc2c1,0.56,73.05000000000001,169.37600000000003
NS(=O)(=O)c1cccc(Br)c1,1.35,60.160000000000004,150.41600000000003
NS(=O)(=O)c1cccc(Cl)c1,1.29,60.160000000000004,145.85600000000002
NS(=O)(=O)c1cccc(I)c1,1.58,60.160000000000004,160.00000000000003
NS(=O)(=O)c1cccc(OC(=O)CNC(=O)c2ccccc2)c1,0.84,115.56,279.09600000000006
NS(=O)(=O)c1cccc(S(N)(=O)=O)c1,-0.55,120.32,177.82400000000004
NS(=O)(=O)c1cccc([N+](=O)[O-])c1,0.55,103.30000000000001,154.99200000000005
NS(=O)(=O)c1cccc2ccccc12,1.55,60.160000000000004,172.38400000000004
NS(=O)(=O)c1cccc2cccnc12,0.42,73.05000000000001,169.55200000000005
NS(=O)(=O)c1ccccc1,0.31,60.160000000000004,130.48000000000002
NS(=O)(=O)c1ccccc1Cl,0.74,60.160000000000004,145.30400000000003
NS(=O)(=O)c1ccccc1[N+](=O)[O-],0.34,103.30000000000001,154.31200000000004
NS(=O)(=O)c1cccnc1,-0.49,73.05000000000001,126.59200000000003
NS(=O)(=O)c1nc2c(Cl)cc(Cl)cc2s1,2.6,73.05000000000001,191.76000000000005
NS(=O)(=O)c1nc2ccc(Cl)cc2s1,2.1,73.05000000000001,175.93600000000004
NS(=O)(=O)c1nc2ccc(O)cc2s1,1.13,93.28000000000002,169.45600000000005
NS(=O)(=O)c1nc2ccc(OCCO)cc2s1,0.59,102.51000000000002,212.02400000000006
NS(=O)(=O)c1nc2ccc(OCc3ccccc3)cc2s1,3.18,82.28000000000002,256.96000000000004
NS(=O)(=O)c1nc2ccc([N+](=O)[O-])cc2s1,1.36,116.19000000000003,185.72800000000004
NS(=O)(=O)c1nc2ccccc2s1,1.33,73.05000000000001,161.22400000000005
NS(=O)(=O)c1nn2c(=Nc3ccc(Cl)cc3)snc2s1,3.63,102.71000000000001,241.88000000000005
NS(=O)(=O)c1nn2c(=Nc3ccc(F)cc3)snc2s1,2.81,102.71000000000001,232.61600000000004
NS(=O)(=O)c1nn2c(=Nc3ccc(O)cc3)snc2s1,1.89,122.94000000000001,235.08800000000005
NS(=O)(=O)c1nn2c(=Nc3cccc(Cl)c3)snc2s1,3.5,102.71000000000001,242.86400000000006
NS(=O)(=O)c1nn2c(=Nc3cccc(F)c3)snc2s1,3.06,102.71000000000001,232.63200000000006
NS(=O)(=O)c1nn2c(=Nc3ccccc3)snc2s1,2.57,102.71000000000001,227.23200000000006
Nc1c(-c2ccccc2)no[n+]1[O-],1.42,78.99,150.14400000000003
Nc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,4.82,26.02,170.81600000000003
Nc1c(Cl)c(Cl)c(N)c2c1C(=O)c1ccccc1C2=O,4.56,86.18,234.44000000000005
Nc1c(Cl)c(Cl)cc(Cl)c1Cl,4.1,26.02,156.12800000000004
Nc1c(Cl)cc(Cl)cc1Cl,3.52,26.02,140.84800000000004
Nc1c(Cl)cc([N+](=O)[O-])cc1Cl,2.8,69.16,150.89600000000004
Nc1c(Cl)cccc1Cl,2.76,26.02,125.72000000000003
Nc1c(OC2C=CC(N3CCCCCC3=O)=CC2)cc(O)c2c1C(=O)c1ccccc1C2=O,5.3,109.93,390.36000000000007
Nc1c(Oc2ccccc2)c(Oc2ccccc2)c(N)c2c1C(=O)c1ccccc1C2=O,5.19,104.63999999999999,364.21600000000007
Nc1c(S(=O)(=O)O)ccc2ccccc12,-0.97,80.39,181.56000000000003
Nc1c([N+](=O)[O-])cc(C(F)(F)F)cc1[N+](=O)[O-],2.29,112.30000000000001,177.92800000000005
Nc1c([N+](=O)[O-])ccc(Oc2ccccc2)c1Cl,4.04,78.39,215.13600000000005
Nc1c([N+](=O)[O-])ccc2ncccc12,1.61,82.05,158.92800000000003
Nc1c([N+](=O)[O-])cccc1[N+](=O)[O-],1.79,112.30000000000001,144.56000000000003
Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1,3.57,26.02,160.10400000000004
Nc1cc(C(F)(F)F)ccc1Cl,3.06,26.02,143.12000000000003
Nc1cc(Cl)c(Cl)c(Cl)c1,3.32,26.02,141.36000000000004
Nc1cc(Cl)c(Cl)c(Cl)c1Cl,4.27,26.02,156.15200000000004
Nc1cc(Cl)c(Cl)cc1Cl,3.45,26.02,141.09600000000003
Nc1cc(Cl)c(Cl)cc1N,2.0,52.04,138.12000000000003
Nc1cc(Cl)c(S(N)(=O)=O)cc1S(N)(=O)=O,-0.41,146.34,204.29600000000005
Nc1cc(Cl)cc(Cl)c1,2.9,26.02,126.10400000000003
Nc1cc(Cl)ccc1Cl,2.75,26.02,125.64800000000002
Nc1cc(Cl)ccc1O,1.81,46.25,119.32800000000003
Nc1cc(N=O)ccc1O,0.03,75.67999999999999,120.28000000000003
Nc1cc(OCC(=O)O)ccc1Cl,1.16,72.55,164.94400000000005
Nc1cc(S(N)(=O)=O)ccc1S(=O)(=O)CCCO,-0.48,140.54999999999998,236.03200000000007
Nc1cc(S(N)(=O)=O)ccc1S(=O)(=O)CCO,-0.6,140.54999999999998,219.10400000000004
Nc1cc([N+](=O)[O-])cc(Cl)c1O,1.53,89.39,144.48000000000005
Nc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,1.89,112.30000000000001,174.89600000000004
Nc1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,0.93,132.53,154.04800000000003
Nc1cc([N+](=O)[O-])ccc1C(=O)O,1.91,106.46,147.78400000000005
Nc1cc([N+](=O)[O-])ccc1Cl,2.23,69.16,135.20000000000005
Nc1cc([N+](=O)[O-])ccc1O,1.26,89.39,128.94400000000002
Nc1cc2c3ccccc3ccc2c2ccccc12,4.99,26.02,221.69600000000005
Nc1cc2ccccc2c2ccccc12,3.56,26.02,179.28800000000004
Nc1cc2ccccc2cc1N,1.54,52.04,149.81600000000003
Nc1cc[n+]([O-])c2ccccc12,0.05,52.959999999999994,143.10400000000004
Nc1ccc(-c2ccc(N)c(Cl)c2)cc1Cl,3.51,52.04,208.40000000000006
Nc1ccc(-c2ccc(N)cc2)cc1,1.34,52.04,177.64800000000005
Nc1ccc(-c2ccccc2)cc1,2.86,26.02,165.45600000000005
Nc1ccc(-c2nc3ccc(Br)cc3s2)cc1,2.9,38.91,216.17600000000004
Nc1ccc(-c2nc3ccc(O)cc3s2)cc1,0.66,59.14,205.22400000000005
Nc1ccc(-c2nc3ccccc3s2)cc1,2.0,38.91,195.84800000000004
Nc1ccc(Br)cc1,2.26,26.02,115.12000000000003
Nc1ccc(C(=O)NCC(=O)O)cc1,-0.89,92.42,172.20800000000003
Nc1ccc(C(=O)NN=Cc2c(O)ccc3ccccc23)cc1,3.04,87.71000000000001,271.60800000000006
Nc1ccc(C(=O)NN=Cc2ccccc2O)cc1,2.16,87.71000000000001,228.84000000000006
Nc1ccc(C(=O)O)c(Br)c1,1.49,63.32000000000001,141.38400000000004
Nc1ccc(C(=O)O)c(Cl)c1,1.33,63.32000000000001,138.44800000000004
Nc1ccc(C(=O)O)c(F)c1,1.29,63.32000000000001,128.92800000000003
Nc1ccc(C(=O)O)c(I)c1,1.65,63.32000000000001,151.77600000000004
Nc1ccc(C(=O)O)c(N)c1,-0.31,89.34,135.02400000000003
Nc1ccc(C(=O)O)c(O)c1,0.89,83.55000000000001,131.94400000000005
Nc1ccc(C(=O)O)cc1,0.83,63.32000000000001,123.64800000000002
Nc1ccc(C(=O)O)cc1F,1.41,63.32000000000001,129.18400000000003
Nc1ccc(C(=O)O)cc1I,2.36,63.32000000000001,153.13600000000002
Nc1ccc(C(=O)O)cc1N,0.13,89.34,135.80000000000004
Nc1ccc(C(=O)O)cc1O,0.5,83.55000000000001,131.47200000000004
Nc1ccc(C(=O)Oc2ccc(Br)cc2)c(O)c1,3.46,72.55000000000001,223.61600000000004
Nc1ccc(C(=O)Oc2ccc(Cl)cc2)c(O)c1,3.6,72.55000000000001,218.93600000000006
Nc1ccc(C(=O)Oc2ccc(Cl)cc2Cl)c(O)c1,4.27,72.55000000000001,234.51200000000006
Nc1ccc(C(=O)Oc2ccc(F)cc2)c(O)c1,3.27,72.55000000000001,208.18400000000005
Nc1ccc(C(=O)Oc2cccc(Br)c2)c(O)c1,3.84,72.55000000000001,223.25600000000006
Nc1ccc(C(=O)Oc2cccc(C(F)(F)F)c2)c(O)c1,3.61,72.55000000000001,235.56000000000006
Nc1ccc(C(=O)Oc2cccc(Cl)c2)c(O)c1,3.9,72.55000000000001,218.56000000000006
Nc1ccc(C(=O)Oc2cccc(F)c2)c(O)c1,3.42,72.55000000000001,208.67200000000005
Nc1ccc(C(=O)Oc2ccccc2)c(O)c1,3.15,72.55000000000001,202.37600000000006
Nc1ccc(C(=O)Oc2ccccc2Br)c(O)c1,3.74,72.55000000000001,223.20800000000006
Nc1ccc(C(=O)Oc2ccccc2Cl)c(O)c1,3.72,72.55000000000001,218.20000000000005
Nc1ccc(C(=O)Oc2ccccc2F)c(O)c1,3.29,72.55000000000001,208.47200000000004
Nc1ccc(C(F)(F)F)cc1,1.95,26.02,128.65600000000003
Nc1ccc(C(O)C(CO)NC(=O)C(Cl)Cl)cc1,-0.29,95.58000000000001,239.52800000000005
Nc1ccc(C2CCCCC2)cc1,3.65,26.02,182.92000000000004
Nc1ccc(C=Cc2ccc(N)cc2S(=O)(=O)O)c(S(=O)(=O)O)c1,-1.7,160.78,290.5760000000001
Nc1ccc(CC(N)C(=O)O)cc1,-2.2,89.34,169.36000000000004
Nc1ccc(CCO)cc1,0.1,46.25,137.13600000000002
Nc1ccc(CO)cc1,-0.22,46.25,120.86400000000003
Nc1ccc(Cc2ccc(N)c(Cl)c2)cc1Cl,3.91,52.04,225.30400000000006
Nc1ccc(Cc2ccc(N)cc2)cc1,1.59,52.04,195.10400000000004
Nc1ccc(Cc2nc3cc(Cl)ccc3[nH]2)cc1,3.2,54.699999999999996,223.00000000000006
Nc1ccc(Cl)c(Cl)c1,2.69,26.02,125.91200000000003
Nc1ccc(Cl)c(Cl)c1Cl,3.33,26.02,140.68000000000004
Nc1ccc(Cl)c(N)c1,0.85,52.04,122.68000000000004
Nc1ccc(Cl)c([N+](=O)[O-])c1,2.06,69.16,135.00000000000003
Nc1ccc(Cl)cc1,1.83,26.02,111.08800000000002
Nc1ccc(Cl)cc1C(=O)O,1.57,63.32000000000001,138.59200000000004
Nc1ccc(Cl)cc1Cl,2.78,26.02,125.55200000000004
Nc1ccc(Cl)cc1N,1.28,52.04,122.76000000000003
Nc1ccc(Cl)cc1[N+](=O)[O-],2.72,69.16,134.93600000000004
Nc1ccc(F)c(Cl)c1,2.06,26.02,116.05600000000003
Nc1ccc(F)cc1,1.15,26.02,100.15200000000003
Nc1ccc(F)cc1F,1.54,26.02,105.98400000000002
Nc1ccc(I)cc1,2.34,26.02,124.92000000000003
Nc1ccc(I)cc1C(=O)O,2.06,63.32000000000001,152.31200000000004
Nc1ccc(N)c([N+](=O)[O-])c1,0.53,95.18,131.88000000000002
Nc1ccc(N)c2c1C(=O)c1ccccc1C2=O,3.0,86.18,204.24800000000005
Nc1ccc(N)cc1,-0.3,52.04,106.71200000000003
Nc1ccc(N=Nc2ccccc2)cc1,3.41,50.739999999999995,185.92800000000005
Nc1ccc(NC(=O)c2ccc(C=Cc3ccc(NC(=O)c4ccc(NC(=O)c5ccc(N)cc5)cc4)cc3S(=O)(=O)O[Na])c(S(=O)(=O)O[Na])c2)cc1,-2.49,226.07999999999996,687.1840000000002
Nc1ccc(O)c([N+](=O)[O-])c1,0.96,89.39,129.16000000000003
Nc1ccc(O)c2ncccc12,-0.11,59.14,142.66400000000004
Nc1ccc(O)cc1,0.04,46.25,103.90400000000002
Nc1ccc(OC(=O)CNC(=O)c2ccccc2)cc1,1.01,81.41999999999999,242.90400000000005
Nc1ccc(OC(=O)c2ccc(N)cc2O)cc1,2.04,98.57000000000001,214.56000000000006
Nc1ccc(OC2OC(CO)C(O)C(O)C2O)cc1,-2.67,125.40000000000002,235.15200000000004
Nc1ccc(Oc2ccc(N)cc2)cc1,1.36,61.269999999999996,187.48800000000006
Nc1ccc(Oc2ccccc2)cc1,2.96,35.25,175.09600000000003
Nc1ccc(S(=O)(=O)N2C(=O)NC(=O)C2(c2ccccc2)c2ccccc2)cc1,3.27,109.57,341.56000000000006
Nc1ccc(S(=O)(=O)N=c2[nH]cc(Br)cc2Br)cc1,2.74,88.31,247.08000000000007
Nc1ccc(S(=O)(=O)N=c2[nH]cc(Cl)cc2Cl)cc1,1.97,88.31,239.82400000000007
Nc1ccc(S(=O)(=O)N=c2[nH]cccc2Br)cc1,1.24,88.31,228.32000000000005
Nc1ccc(S(=O)(=O)N=c2[nH]cccc2Cl)cc1,0.82,88.31,223.11200000000005
Nc1ccc(S(=O)(=O)N=c2[nH]ccs2)cc1,0.05,88.31,198.68000000000004
Nc1ccc(S(=O)(=O)N=c2cc[nH]cn2)cc1,-0.24,101.2,205.05600000000004
Nc1ccc(S(=O)(=O)N=c2cc[nH]n2-c2ccccc2)cc1,1.52,93.24000000000001,265.65600000000006
Nc1ccc(S(=O)(=O)N=c2ccc(Br)c[nH]2)cc1,2.3,88.31,228.69600000000005
Nc1ccc(S(=O)(=O)N=c2ccc(Cl)c[nH]2)cc1,1.82,88.31,224.33600000000004
Nc1ccc(S(=O)(=O)N=c2cccc[nH]2)cc1,0.35,88.31,208.60800000000006
Nc1ccc(S(=O)(=O)N=c2cnc3ccccc3[nH]2)cc1,1.68,101.20000000000002,248.20000000000005
Nc1ccc(S(=O)(=O)N=c2nccc[nH]2)cc1,-0.09,101.20000000000002,204.79200000000006
Nc1ccc(S(=O)(=O)Nc2ccc(Cl)cc2)cc1,2.71,72.19,228.94400000000005
Nc1ccc(S(=O)(=O)Nc2ccc(Cl)nc2)cc1,2.24,85.08,225.04800000000006
Nc1ccc(S(=O)(=O)Nc2ccc(S(N)(=O)=O)cc2)cc1,0.35,132.35,261.58400000000006
Nc1ccc(S(=O)(=O)Nc2ccc([N+](=O)[O-])cc2)cc1,2.14,115.33000000000001,238.77600000000007
Nc1ccc(S(=O)(=O)Nc2ccc3nn(C4CCCC4)nc3c2)cc1,2.48,102.89999999999999,307.44000000000005
Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1,1.55,72.19,214.00000000000006
Nc1ccc(S(=O)(=O)Nc2ccccc2Cl)cc1,2.0,72.19,228.22400000000005
Nc1ccc(S(=O)(=O)Nc2ccccc2[N+](=O)[O-])cc1,2.11,115.33000000000001,238.85600000000005
Nc1ccc(S(=O)(=O)Nc2cccnc2Cl)cc1,1.58,85.08,224.98400000000007
Nc1ccc(S(=O)(=O)O)c(N)c1,-4.65,106.41,150.91200000000003
Nc1ccc(S(=O)(=O)O)cc1,-2.16,80.39,139.10400000000004
Nc1ccc(S(=O)(=O)O[Na])c2ccccc12,-2.34,69.39,224.37600000000006
Nc1ccc(S(=O)(=O)c2c(O)cc(O)cc2O)cc1,1.53,120.85000000000001,227.36800000000005
Nc1ccc(S(=O)(=O)c2ccc(Br)cc2)cc1,2.85,60.160000000000004,220.74400000000006
Nc1ccc(S(=O)(=O)c2ccc(Cl)cc2)cc1,2.57,60.160000000000004,216.64800000000005
Nc1ccc(S(=O)(=O)c2ccc(Cl)cc2Cl)cc1,3.12,60.160000000000004,231.44800000000006
Nc1ccc(S(=O)(=O)c2ccc(F)cc2)cc1,2.17,60.160000000000004,206.93600000000004
Nc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,0.97,86.18,213.66400000000004
Nc1ccc(S(=O)(=O)c2ccc(N)cc2N)cc1,0.38,112.2,224.86400000000006
Nc1ccc(S(=O)(=O)c2ccc(NO)cc2)cc1,0.88,92.42,222.14400000000006
Nc1ccc(S(=O)(=O)c2ccc(O)cc2)cc1,1.57,80.39,210.09600000000006
Nc1ccc(S(=O)(=O)c2ccc(O)cc2O)cc1,1.29,100.62,218.31200000000004
Nc1ccc(S(=O)(=O)c2ccc([N+](=O)[O-])cc2)cc1,2.04,103.30000000000001,226.64000000000004
Nc1ccc(S(=O)(=O)c2ccc([N+](=O)[O-])cc2[N+](=O)[O-])cc1,1.84,146.44000000000003,250.24000000000007
Nc1ccc(S(=O)(=O)c2cccc(N)c2)cc1,1.03,86.18,213.46400000000006
Nc1ccc(S(=O)(=O)c2ccccc2)cc1,1.76,60.160000000000004,201.33600000000004
Nc1ccc(S(=O)(=O)c2ccccc2N)cc1,1.56,86.18,213.11200000000005
Nc1ccc(S(N)(=O)=O)cc1,-0.62,86.18,142.76000000000005
Nc1ccc(S)cc1,1.31,26.02,113.36000000000003
Nc1ccc(Sc2ccc(N)cc2)cc1,2.18,52.04,197.32800000000006
Nc1ccc([N+](=O)[O-])cc1,1.39,69.16,119.70400000000002
Nc1ccc([N+](=O)[O-])cc1Cl,2.14,69.16,135.52000000000004
