,Unnamed: 0,smiles,logP,logS
7842,11249,O=C(CCCCCNCCc1ccc(O)c2[nH]c(=O)sc12)NCCc1ccccc1,1.29,
7843,11850,O=C(O)c1c2ccccc2cc2ccccc12,3.85,
7844,3764,CCCCOC(=O)C(C(=O)OCCCC)=C1SCCS1,4.6,
7845,11793,O=C(O)Cc1ccc(C(=O)O)cc1,1.24,
7846,5685,CN(C)CC/C=C1/c2ccccc2CSc2ccccc21,4.49,
7847,8805,Cc1ccc2c(c1)=C(c1ccccc1)NCC(=O)N=2,2.62,
7848,6183,CNC(=O)ON=C(C)C(C)(C)[N+](=O)[O-],0.66,
7849,5749,CN(C)N=Nc1ccc(S(C)(=O)=O)cc1,1.59,
7850,5060,CCOc1c(OC)cc(Cc2c[nH]c(=N)[nH]c2=N)cc1OC,1.34,
7851,1117,CC(=O)OCc1coc(Cc2ccccc2)c1,3.24,
7852,3188,CCCCC(=O)OC1(C(=O)CO)C(C)CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC21C,3.6,-4.71
7853,3381,CCCCCCCCCC(C)=O,4.09,
7854,5979,CN1C(=O)NC(=O)C(C)(C2=CCCCC2)C1=O,1.98,
7855,5576,CN(C)C(=O)OCc1ccc(F)cc1,2.3,
7856,3489,CCCCCCCC[N+](C)(C)CCCS(=O)(=O)[O-],-0.47,
7857,12052,O=C(c1ccccc1)n1ncc2c(=O)[nH]cnc21,1.2,
7858,3968,CCCN(CCCOCCOCCc1ccccc1)CCc1ccc(O)c2[nH]c(=O)sc12,2.74,
7859,11215,O=C(/C=C/c1ccccc1)OC/C=C/c1ccccc1,4.45,
7860,6926,COCCOCCOc1ccc(OCCOCCOC)cc1,0.76,
7861,7776,COc1cccc(NC(C)=O)c1,1.3,
7862,12317,O=CNc1cccc([N+](=O)[O-])c1,1.4,
7863,11177,Nc1cccc2cccnc12,1.79,
7864,9156,Cc1nc(Cl)c(C#N)cc1-c1ccccc1,3.24,
7865,10991,Nc1cc(C(F)(F)F)cc(C(F)(F)F)c1,3.57,
7866,6201,CNC(=O)ON=CC(C)(C)S(C)(=O)=O,-0.57,
7867,6749,COC(=O)c1cnc(C)cn1,0.17,
7868,4516,CCNC(=O)c1ccoc1,0.72,
7869,8309,Cc1c(O)c(=O)ccn1C,-0.77,
7870,172,C/C=C/c1ccccc1,3.35,
7871,13185,OCCN1CCN(CCC=C2c3ccccc3Sc3ccc(Cl)cc32)CC1,4.18,
7872,10272,N=c1[nH]c(SCC(=O)N(CCO)CCO)nc2sc3c(c12)CCCC3,3.2,
7873,558,CC(=O)C(Cc1ccccc1)C(C)=O,1.89,
7874,1376,CC(C)(C)C(COc1ccc(Cl)cc1)OC(=O)n1ccnc1,4.19,
7875,8078,CSC(C)=NOC(=O)N(C)SN(C)C(=O)c1cccc(Cl)c1,2.7,
7876,8170,CSc1nnc(C(C)(C)C)c(=O)n1N,1.7,-2.253
7877,9764,Cn1c(=S)[nH]nc(-c2cc(Cl)cc(Cl)c2)c1=O,3.43,
7878,7741,COc1cccc(C=CC(=O)O)c1,2.37,
7879,10410,N=c1o[nH]c2ccccc12,1.31,
7880,779,CC(=O)NC(Cc1ccc(O)cc1)C(N)=O,-0.87,
7881,11777,O=C(O)CSC1=NS(=O)(=O)c2cc(Cl)cc(Cl)c2N1,1.09,
7882,10246,N=c1[nH]c(=O)c2ncn(C3CC(F)C(CO)O3)c2[nH]1,-0.66,
7883,4773,CCOC(=O)Cn1nnnc1Oc1ccc(NC(=O)N(C)C)cc1,0.7,
7884,11036,Nc1ccc(C(=O)Oc2ccc(Br)cc2)c(O)c1,3.46,
7885,10970,NS(=O)(=O)c1nc2ccccc2s1,1.33,
7886,1804,CC(C)Cc1ccc(C(C)C(=O)O)cc1,4.13,
7887,11575,O=C(Nc1ccccc1C(F)(F)F)NC1CCCCC1,4.0,
7888,9908,FC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,3.19,
7889,4850,CCOC(=O)c1ccc(O)cc1,2.47,-2.35
7890,12018,O=C(c1c(F)cccc1F)N1CCCC1,1.88,
7891,2450,CC1CC2C3CC(F)=C4CC(=O)C(Cl)=CC4(C)C3(Cl)C(O)CC2(C)C1(O)C(=O)COC(=O)C(C)(C)C,4.73,
7892,6366,CNCCNC,-0.62,
7893,1681,CC(C)CC(CC(C)C)OC(=O)c1ccc(NC(=O)N(C)C)cc1Cl,5.15,
7894,1771,CC(C)CN1C(=O)C(=O)c2ccccc2C1=O,2.08,
7895,13656,c1ccc2c(c1)OCCOCCOc1ccccc1OCCOCCO2,2.2,
7896,519,CC#Cc1cc(C)[nH]c(=Nc2ccccc2)n1,3.28,
7897,5800,CN(C)c1ccc(Cc2c[nH]c(=N)[nH]c2=N)cc1,1.82,
7898,4684,CCOC(=O)C=COc1ccccc1,3.18,
7899,10667,NC(Cc1ccc(Cl)cc1)C(=O)O,-0.48,
7900,9296,ClC(Cl)C(Cl)Cl,2.39,-1.74
7901,5029,CCOP(=S)(OCC)SCCS(=O)(=O)CC,1.87,
7902,2761,CCC(C)C(N)C(=O)NC(C(=O)NC(C(=O)NC(C(=O)O)C(C)C)C(C)C)C(C)CC,-1.41,
7903,3355,CCCCCCCC1(CC)C(=O)NC(=O)NC1=O,2.91,
7904,1603,CC(C)C(=O)NS(=O)(=O)c1ccccc1N,1.17,
7905,13301,Oc1cc2ccccc2cc1O,2.24,
7906,1996,CC(C)c1ccc(OC(=O)N(C)C)cc1,3.04,
7907,1210,CC(=O)c1ccc(N)cc1,0.83,
7908,2128,CC(NC(=O)C(NC(=O)C([NH3+])Cc1ccccc1)C(C)C)C(=O)[O-],-2.19,
7909,9067,Cc1cn(C2CC(F)C(CO)O2)c(=O)[nH]c1=O,-0.28,
7910,5621,CN(C)C(=O)n1cc(F)c(=O)[nH]c1=O,-0.37,
7911,206,C1CCCCCCC1,4.45,-4.15
7912,12453,O=S(=O)(Nc1ccc(Cl)cc1)C(F)F,2.84,
7913,8579,Cc1ccc(C(=O)N(NC(=O)c2ccccc2)C(C)(C)C)c(C)c1,3.18,
7914,2564,CC1OC(OC2C=C3CCC4C(CCC5(C)C(c6ccc(=O)oc6)CCC45O)C3(C)CC2)C(O)C(O)C1O,2.48,
7915,9648,Clc1ccc2ccccc2c1Cl,4.42,
7916,1139,CC(=O)Oc1ccc(C)cc1,2.11,
7917,9082,Cc1cn(C2OC(CO)C(O)C2O)c(=O)[nH]c1=N,-2.01,
7918,9207,Cc1nccnc1C,0.54,
7919,12035,O=C(c1cccc(S(=O)(=O)N2CCOCC2)c1)N1CCN(c2cccc(Cl)c2)CC1,4.34,
7920,6752,COC(=O)c1cnc2ccccc2c1,2.25,
7921,10263,N=c1[nH]c(F)nc2c1ncn2C1OC(CO)C(O)C1O,-0.8,
7922,13246,ON=C(c1ccccc1)c1ccccc1,3.2,
7923,9693,Clc1cccc2ccccc12,4.08,-3.93
7924,1494,CC(C)(C)c1c(O)[nH]c(=O)[nH]c1=O,0.28,
7925,3104,CCCC(=O)OCn1cc(F)c(=O)[nH]c1=O,0.47,
7926,11010,Nc1cc([N+](=O)[O-])ccc1O,1.26,
7927,12072,O=C1C(=O)N(c2ccccc2)C(=O)c2ccccc21,1.14,
7928,4067,CCCOC(C)=O,1.24,-0.72
7929,11504,O=C(Nc1ccc(Br)cc1)C(F)(F)F,3.34,
7930,10056,N#CN=[N+]([O-])c1cc[n+]([O-])c2ccccc12,1.12,
7931,4051,CCCOC(=O)c1cc(=O)[nH]c(=O)[nH]1,1.1,
7932,6096,CN=c1nc(N(C)C)[nH]c(N(C)C)n1,1.83,
7933,13366,Oc1cccc(-c2ccccc2)c1,3.23,
7934,13374,Oc1cccc(N=C=S)c1,3.23,
7935,2135,CC(O)(C(=O)Nc1ccc([N+](=O)[O-])c(C(F)(F)F)c1)C(F)(F)F,3.21,
7936,11222,O=C(C1CCCN1C(=O)CCCc1ccccc1)N1CCCC1,1.8,
7937,9659,Clc1cccc(-c2cc(Cl)cc(Cl)c2)c1,5.81,
7938,11753,O=C(O)COc1cccc(C(=O)O)c1,1.11,
7939,2916,CCC(CC)C(=O)Nc1ccccc1S(N)(=O)=O,1.62,
7940,10813,NNC(=O)Nc1ccccc1,0.16,
7941,13685,c1ccc2c(c1)ccc1nccnc12,2.51,
7942,7983,COc1nnccc1N(C)C,0.9,
7943,13238,OCc1ccco1,0.28,
7944,8098,CSCCC(NC(=O)C(N)CC(C)C)C(=O)O,-1.87,
7945,10954,NS(=O)(=O)c1cccc(I)c1,1.58,
7946,7101,COc1c(O)cc(Cl)c(Cl)c1Cl,3.77,
7947,2953,CCC1(C(C)c2ccccc2)C(=O)NC(=O)N(C)C1=O,3.14,
7948,1071,CC(=O)OCC(OC(C)=O)C(OC(C)=O)C(OC(C)=O)C(C=O)OC(C)=O,0.63,
7949,9101,Cc1cnc(Cl)cn1,1.08,
7950,9773,Cn1c(CC(=O)O)cnc1C(=O)c1ccc([N+](=O)[O-])cc1,0.86,
7951,1102,CC(=O)OCCn1c([N+](=O)[O-])cnc1C,0.3,
7952,6165,CNC(=O)Nc1c(OCCN2CCCC2)c(OC)c2occc2c1OC,1.38,
7953,9286,ClC(Cl)(Cl)Sc1ccccc1,3.78,
7954,5697,CN(C)CCCC(c1ccccc1)c1ccc(C(C)(C)C)cc1,5.72,
7955,3667,CCCCCc1cn[nH]c1,2.96,
7956,13107,OCC1CC(F)C(n2cnc3c(Br)ncnc32)O1,0.44,
7957,6549,COC(=O)CNC(=O)c1ccccc1,0.82,
7958,6923,COCCOCCOC,-0.36,
7959,6540,COC(=O)CCCNC(=O)NC12CC3CC(CC(C3)C1)C2,0.18,
7960,7426,COc1ccc(C(C#N)C(C)C)cc1,2.68,
7961,7115,COc1c(OC)c(OC(C)=O)c2cc(F)ccc2c1OC(C)=O,2.75,
7962,13201,OCCc1ccccn1,0.12,
7963,8707,Cc1ccc(NC(=O)CN2CCCCC2)cc1,2.96,
7964,10066,N#CN=[N+]([O-])c1cccc(C(F)(F)F)c1,2.52,
7965,2244,CC1(C)N=C(N)N=C(N)N1c1cccc([N+](=O)[O-])c1,0.06,
7966,2986,CCC1(c2ccccc2)C(=O)NC(=O)NC1=O,1.47,-2.322
7967,9034,Cc1ccccc1OCC(O)CNCC(O)COc1ccccc1C,3.67,
7968,13866,CCCC(=O)CC,,-0.83
7969,1911,CC(C)OC(=O)C1(S(=O)(=O)c2ccc(Cl)cc2)CC1,2.64,
7970,8628,Cc1ccc(C)n1N=c1ccc(N(C)C)n[nH]1,2.18,
7971,6197,CNC(=O)ON=C1SCOC1C(C)C,1.48,
7972,13964,Cc1cc(=O)[nH]c(=S)[nH]1,,-2.436
7973,6607,COC(=O)Nc1ccc(Cl)c(Cl)c1,3.32,
7974,1587,CC(C)C(=O)C(C)C,1.86,-1.3
7975,5297,CCc1cc(S(=O)(=O)O[Na])c2cccccc1-2,-1.07,
7976,8334,Cc1c2ccccc2c(C)c2ccccc12,5.69,-6.57
7977,10681,NC(Cc1ccc([N+](=O)[O-])cc1)C(=O)O,-1.25,
7978,13196,OCCOc1cccc2ccccc12,2.5,
7979,13069,OC1(c2ccc(Cl)cc2)CCN(CCCC2(c3ccc(F)cc3)OCCO2)CC1,3.84,
7980,10013,N#CCC(=O)NC(CO)C(O)c1ccc([N+](=O)[O-])cc1,-0.22,
7981,8533,Cc1cc2nc[nH]c2cc1C,2.35,
7982,6142,CNC(=O)N(C)c1nc2ccccc2s1,2.64,
7983,13909,CCCCOC(=O)CCCCCCCCC(=O)OCCCC,,-3.896
7984,12879,O=c1[nH]c2c(O)ccc(CCNCCS(=O)(=O)NCCOCCc3ccccc3)c2s1,2.38,
7985,12988,O=c1ccss1,0.82,
7986,1410,CC(C)(C)COC(N)=O,0.94,
7987,5677,CN(C)C=Nc1ccn(C2OC(CO)C(O)C2O)c(=O)n1,-1.68,
7988,9291,ClC(Cl)=C(Cl)Cl,3.4,-2.54
7989,12486,O=S(O[Na])c1ccccc1,-3.54,
7990,10520,NC(=O)Nc1ccc(Oc2ccccc2)cc1,2.8,
7991,7802,COc1cccc(OCC(=O)NNC(C)C)c1,1.33,
7992,9526,Clc1ccc(/C=N/N=C2Cn3c(nc4ccccc43)NN2)cc1,4.81,
7993,4592,CCOC(=O)C(=Cc1ccccc1F)C(=O)OCC,3.04,
7994,875,CC(=O)Nc1cc(C)cc(C)c1,2.17,
7995,12916,O=c1[nH]nc(SCc2ccccc2)[nH]1,1.47,
7996,7134,COc1cc(/C=C/C(=O)Nc2ccc(N3CCCCC3)cc2)ccc1OC(F)F,5.36,
7997,4884,CCOC(=O)c1cnc2n(c1=O)CCC(C)C2,0.66,
7998,8452,Cc1cc(Cc2c(Cl)cccc2Cl)c(Cl)cc1Cl,6.73,
7999,8126,CSc1ccc([C@@H]2c3c(c(O)n(-c4cccc(C(F)(F)F)c4)c3O)ON2c2ccccc2)cc1,5.98,
8000,5387,CCc1ccccc1O,2.47,
8001,8678,Cc1ccc(Cl)cc1C,3.82,
8002,4210,CCCn1nc2ccccc2n1,2.53,
8003,132,C#CCOc1cc(N=CNOC)cc(Cl)c1OCC#C,2.3,
8004,8006,CS(=O)(=O)Nc1ccc(S(N)(=O)=O)cc1,-0.4,
8005,1777,CC(C)CNC(=O)C=Cc1ccc([N+](=O)[O-])o1,2.23,
8006,3670,CCCCCc1onc(C)c1N=C1CC(=O)C(=O)c2ccccc21,3.42,
8007,141,C#CCOc1cc(OC(=O)N2CCC(F)(F)CC2)c(Cl)cc1Cl,3.57,
8008,5472,CCn1ccc(=NS(=O)(=O)c2ccc(N)cc2)[nH]c1=O,1.12,
8009,12408,O=NN1CCCCCCCC1,2.04,
8010,5012,CCOP(=S)(OCC)Oc1ccc(Cl)cc1Cl,5.14,
8011,5276,CCc1c(OC)cc(Cc2c[nH]c(=N)[nH]c2=N)cc1OC,2.72,
8012,4270,CCN(CC)C(C)=O,0.34,
8013,6446,COC(=O)C(C#N)=NNc1ccc(C(F)(F)F)cc1[N+](=O)[O-],3.44,
8014,6609,COC(=O)Nc1ccc(F)cc1,1.95,
8015,13376,Oc1cccc2c(Cl)ccnc12,2.67,
8016,107,C#CCON=CNc1cc(Cl)c(OCC#C)c(Cl)c1,3.3,
8017,13941,CCSSCC,,-2.42
8018,5205,CCS(=O)(=O)c1nonc1C,0.92,
8019,4985,CCOP(=O)(OCC)Oc1ccc([N+](=O)[O-])cc1,1.98,
8020,13904,CCCCCCCCCCCCCCCCO,,-7.0
8021,7808,COc1cccc(S(I)=C(N(C)C)N(C)C)c1,-0.5,
8022,1873,CC(C)NCC(O)COc1ccc(COCCOC(C)C)cc1,1.87,
8023,5964,CN1C(=O)CN=C(c2ccc(Cl)cc2)c2cc(F)ccc21,3.1,
8024,13159,OCCCCO,-0.83,
8025,13541,c1ccc(-c2ncc3ccccc3n2)cc1,3.42,
8026,7584,COc1ccc(OC(=O)N(C)C)cc1,1.53,
8027,5143,CCOc1cccc(NC(=O)CN2CCCCC2)c1,3.17,
8028,3377,CCCCCCCCCC(=O)N1CCCC1=O,4.33,
8029,9261,Cc1nsnc1C,1.28,
8030,567,CC(=O)C(O)O,-0.72,
8031,1799,CC(C)CS(=O)c1sccc1[N+](=O)[O-],2.93,
8032,8876,Cc1cccc(C)c1NC(=O)C(C)N(C)C,1.53,
8033,13114,OCC1CCC(n2cnc3c(=S)[nH]cnc32)O1,-0.66,
8034,12454,O=S(=O)(Nc1ccc(Cl)cc1Cl)C(F)(F)F,3.88,
8035,10630,NC(=S)Nc1cccc2ccccc12,1.65,
8036,2348,CC12CCC3c4ccc(O)cc4CCC3C1CC(O)C2O,2.45,-4.955
8037,12155,O=C1CC(Sc2ccc3ccccc3c2)N1,2.64,
8038,5523,CN(C)C(=O)Cc1ccco1,0.01,
8039,12994,O=c1n[n+]([O-])ccn1C1OC(CO)C(O)C1O,-2.43,
8040,3329,CCCCCCC(NC(C)=O)C(=O)OC,1.7,
8041,12903,O=c1[nH]cc(O)n1-c1ccccc1,0.04,
8042,7492,COc1ccc(CCNCC(O)COc2ccc(-c3nc(C(C)=O)c(C)[nH]3)cc2)cc1OC,2.14,
8043,7606,COc1ccc(OCCO)cc1,1.13,
8044,1828,CC(C)N(Cc1nc(-c2ccccc2)no1)C(=O)c1ccccc1CCc1ccccc1,5.98,
8045,4451,CCN=c1[nH]c(Cl)nc(=NC(C)C)[nH]1,2.61,-3.85
8046,6502,COC(=O)C1=C(C)N=C(C)C(C(=O)OCCN2CCN(C(c3ccccc3)c3ccccc3)CC2)C1c1cccc([N+](=O)[O-])c1,5.2,
8047,2504,CC1CCCC2C1N2CC(O)Cn1ccnc1,1.55,
8048,6703,COC(=O)c1cccc(C)c1,2.77,
8049,10649,NC(CC(=O)O)c1ccccc1,-1.4,
8050,13890,CCCCCC1CCCC1,,-6.08
8051,7583,COc1ccc(OC(=O)CNC(=O)c2ccccc2)cc1,2.28,
8052,10259,N=c1[nH]c(=S)c2ncn(C3CCC(CO)O3)c2[nH]1,-0.59,
8053,1741,CC(C)CC(NC(=O)CC(O)C(CC(C)C)NC(=O)C(Cc1c[nH]cn1)NC(=O)C(Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)NCc1cccc(CN)c1,1.89,
8054,2336,CC12CCC(O)CC1CCC1C2CC(O)C2(C)C(c3coc(O)c3)CCC12O,1.1,
8055,11612,O=C(O)C1CCN1,-2.84,
8056,12218,O=C1NC(=O)C(c2ccccc2)(c2ccc(O)cc2)N1,1.7,
8057,13925,CCN1c2cc(N(C)C)cc(C)c2NC(=O)c2cccnc21,,-4.871
8058,6000,CN1CC=C(c2ccccc2)CC1,2.71,
8059,12757,O=[N+]([O-])c1nccn1C1OC(CO)C(O)C1O,-1.15,
8060,2480,CC1CCC(C)N1N=O,0.86,
8061,9308,ClC1=C(Cl)C2(Cl)C3C(Cl)C(Cl)CC3C1(Cl)C2(Cl)Cl,6.16,-6.86
8062,9675,Clc1cccc(Cl)c1Cl,4.05,-4.0
8063,8994,Cc1ccccc1C(=O)Nc1cccc(OC(C)C)c1,3.66,
8064,8104,CSCCCOc1ccc([N+](=O)[O-])cc1,3.24,
8065,4254,CCN(CC)C(=O)OCCc1ccccc1,3.2,
8066,8953,Cc1cccc(S(N)(=O)=O)c1,0.85,
8067,1177,CC(=O)Oc1ccccc1C(=O)Oc1ccccc1,2.88,
8068,4498,CCNC(=O)c1[nH]nc(C)c1[N+](=O)[O-],0.13,
8069,4656,CCOC(=O)C(F)F,0.87,
8070,9193,Cc1ncc([N+](=O)[O-])n1CCNC(=O)OC(C)C,0.88,
8071,5036,CCOP(=S)(OCC)SCSC(C)(C)C,4.48,-4.755
8072,880,CC(=O)Nc1cc(Cl)cc(C(F)(F)F)c1Cl,3.27,
8073,7333,COc1cc2c(cc1OC)C13CCN4CC5CCOC6CC(=O)N2C1C6C5CC43,0.84,
8074,5406,CCc1cnc2cccc(C)n2c1=O,1.79,
8075,12305,O=CN(Cc1ccccc1)c1ccccc1,2.62,
8076,264,C=C(C)COC(=O)C1C(C=C(C)C)C1(C)C,4.89,
8077,1915,CC(C)OC(=O)C1(S(=O)(=O)c2ccc([N+](=O)[O-])cc2)CCCCC1,2.84,
8078,9461,Clc1cc(Oc2c(Cl)c(Cl)cc(Cl)c2Cl)c(Cl)c(Cl)c1Cl,7.63,
8079,3877,CCCCc1c(O)[nH]c(=O)n(C)c1=O,1.1,
8080,2569,CC1OC(OC2CCC3(C)C(CCC4C3CCC3(C)C(c5coc(O)c5)CCC43O)C2)CC(O)C1O,2.51,
8081,10225,N=c1[nH][n+]([O-])c2cc(OCC(O)CO)ccc2[n+]1[O-],-1.1,
8082,8874,Cc1cccc(C)c1N(Cn1cccn1)C(=O)CCl,2.13,
8083,9868,FC(F)(Cl)Cl,2.16,
8084,290,C=C1C(=O)OC2CC3(C)CCCC(=C)C3CC12,3.42,
8085,13096,OCC(F)(F)C(F)(F)F,1.23,
8086,10721,NC1CCc2ccccc2C1,2.08,
8087,7250,COc1cc(Cc2c[nH]c(=N)[nH]c2=N)ccc1N(C)C,1.87,
8088,2686,CCC(=O)Oc1c(OC)c(OC)c(OC(=O)CC)c2ccccc12,3.44,
8089,6421,COC(=COC(N)=O)c1c(O)c(N2CC2)c(C)c(O)c1N1CC1,-0.15,
8090,4627,CCOC(=O)C(C)c1ccc(-n2sc3ccccc3c2=O)cc1,3.91,
8091,6182,CNC(=O)OCc1ccccc1,1.68,
8092,8982,Cc1ccccc1-c1nc2cc([N+](=O)[O-])ccc2[nH]1,3.42,
8093,9625,Clc1ccc(Oc2ccccc2Cl)c(Cl)c1,4.96,
8094,3514,CCCCCCCOc1ccccc1NC(=O)OC1CCCCC1CN(C)C,6.3,
8095,8658,Cc1ccc(CN)cc1,1.46,
8096,11523,O=C(Nc1ccc(Cl)cc1[N+](=O)[O-])c1cc(Cl)cc(Cl)c1O,5.08,
8097,12958,O=c1cc[nH]c2c(O)cccc12,0.62,
8098,5526,CN(C)C(=O)N(C)C,0.19,0.94
8099,4570,CCOC(=O)C(=Cc1ccc(OC)cc1OC)C(C)=O,2.41,
8100,12745,O=[N+]([O-])c1cnc(C=Cc2ccc3c(c2)OCO3)n1CCO,2.03,
8101,7322,COc1cc2c(c(OC)c1O)-c1ccc(OC)c(=O)cc1C(NC(=O)C(F)(F)F)CC2,1.67,
8102,9369,Clc1c(Cl)c(Cl)c(-c2ccccc2)c(Cl)c1Cl,6.75,-7.92
8103,2880,CCC(C)c1ccc(OCC(=O)O)cc1,3.12,
8104,1701,CC(C)CC(N)C(=O)NC(CCCCN)C(=O)NC(Cc1ccccc1)C(=O)O,1.14,
8105,3955,CCCN(CCC)Cc1cccc(C(=O)OCCOCn2cnc3c(=O)[nH]c(=N)[nH]c32)c1,0.6,
8106,2661,CCC(=O)OC1(C(=O)CCl)C(C)CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC21C,3.5,
8107,2007,CC(C)c1cccc(C(C)C)c1NC(=O)CC(=O)CCCCCCCCCCO,4.2,
8108,6932,COCCOc1ccccc1S(=O)(=O)NC(=O)N=c1nc(OC)[nH]c(OC)n1,2.04,
8109,7594,COc1ccc(OC)c(NC(=O)c2ccc(N=C3C(=O)N(C4CCCCC4)C(=O)C3Cl)cc2)c1,5.96,
8110,3141,CCCC(CO)n1cnc2c(=N)[nH]cnc21,0.66,
8111,4347,CCN(CC)N=Nc1ccc(S(C)(=O)=O)cc1,2.6,
8112,1167,CC(=O)Oc1ccccc1C(=O)OCC(=O)N(C)C,0.38,
8113,7939,COc1cn[nH]c1,0.37,
8114,13654,c1ccc2c(c1)OCCOCCOCCOc1ccccc1OCCOCCOCCO2,2.11,
8115,1033,CC(=O)OC1CC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CC(O)C5(C)C(c7coc(O)c7)CCC65O)C4)OC3C)OC2C)OC(C)C1O,1.97,
8116,6037,CN1CCN=C(c2ccccc2)c2cc(Cl)ccc21,4.41,
8117,4613,CCOC(=O)C(C(=O)OCC)=C1SCCS1,2.45,
8118,1209,CC(=O)c1ccc(N(C)C)cc1,2.1,
8119,10374,N=c1nc(-c2cc(Cl)ccc2Cl)[nH]c(=N)[nH]1,1.97,
8120,6404,CNc1ccc(-c2nc3ccc(OC)cc3s2)cc1,2.6,
8121,1991,CC(C)c1ccc(N)cc1,2.49,
8122,3199,CCCCC(=O)OCC1OC(n2cnc3c(OC)ncnc32)C(OC(=O)CCCC)C1O,3.58,
8123,12543,O=[N+]([O-])CC1=NCCN1Cc1cccnc1,-1.02,
8124,3500,CCCCCCCN,2.57,
8125,5831,CN(C)c1ccccn1,1.65,
8126,6967,COCn1cnc2c(=N)n(C)c(=O)[nH]c21,-1.22,
8127,6767,COC(=O)c1occc1C,1.51,
8128,623,CC(=O)Cc1ccccc1,1.44,
8129,3732,CCCCNC(=O)NS(=O)(=O)c1ccc(Cl)cc1,2.81,
8130,13390,Oc1ccccc1I,2.65,
8131,9500,Clc1ccc(-c2cc(Cl)c(Cl)cc2Cl)c(Cl)c1,7.21,
8132,641,CC(=O)N(CC(O)CO)c1c(I)c(C(=O)NC(CO)CO)c(I)c(C(=O)NC(CO)CO)c1I,-2.8,
8133,5473,CCn1ccc(=O)c(O)c1,-0.4,
8134,7625,COc1ccc(S(N)(=O)=O)cc1C(=O)NCC1CCCN1Cc1ccc(F)cc1,2.46,
8135,11049,Nc1ccc(C(O)C(CO)NC(=O)C(Cl)Cl)cc1,-0.29,
8136,9334,ClC=C1C2CC(C(Cl)C2(Cl)Cl)C1(C(Cl)Cl)C(Cl)Cl,5.49,
8137,2860,CCC(C)NC(=O)CC(=N)c1ccc(Cl)cc1,2.94,
8138,7841,COc1ccccc1C(=O)N1CCN(C)CC1,0.29,
8139,8530,Cc1cc2n(c1C(=O)c1ccc(F)cc1)CCC2C(=O)O,2.97,
8140,10519,NC(=O)Nc1ccc(Oc2ccc(Br)cc2)cc1,3.7,
8141,2739,CCC(C)(Oc1ccc(Cl)cc1)C(=O)O,2.9,
8142,2477,CC1CCC(C(C)C)C(O)C1,3.19,-2.53
8143,4426,CCN1CCC(CNC(=O)c2cc(S(=O)(=O)CC)ccc2OC)C1,1.31,
8144,13734,c1ccn2cccc2c1,2.49,
8145,6965,COCc1cnc(C2=NC(=O)C(C)(C(C)C)N2)c(C(=O)O)c1,0.73,
8146,888,CC(=O)Nc1cc(O)n(-c2ccccc2)c1O,-0.33,
8147,4974,CCOP(=O)(NC(C)C)Oc1ccc(SC)c(C)c1,3.23,
8148,4660,CCOC(=O)C(O)c1ccccc1,1.53,
8149,4841,CCOC(=O)c1cc2ccccc2o1,3.05,
8150,8490,Cc1cc(O)cc(Br)c1O,1.38,
8151,13447,S=c1ssc2c1CCCCC2,3.27,
8152,5780,CN(C)S(=O)(=O)c1ccc(C(=O)OC2CCCCC2)cc1,4.27,
8153,854,CC(=O)Nc1c(F)cccc1F,0.69,
8154,2757,CCC(C)C(N)C(=O)N1CCCC1C(=O)NC(C(=O)O)C(C)CC,-1.65,
8155,12474,O=S(=O)(O[Na])c1cc(-n2nc3ccc4ccccc4c3n2)ccc1C=Cc1ccccc1,1.8,
8156,2598,CC=CCC(C)C(O)C1C(=O)NC(CC)C(=O)N(C)CC(=O)N(C)C(CC(C)C)C(=O)NC(C(C)C)C(=O)N(C)C(CC(C)C)C(=O)NC(C)C(=O)NC(C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(CC(C)C)C(=O)N(C)C(C(C)C)C(=O)N1C,2.92,
8157,6143,CNC(=O)N(C)c1nnc(C(C)(C)C)s1,1.79,
8158,4633,CCOC(=O)C(CC)(CC)C(=O)NC(N)=O,1.45,
8159,8893,Cc1cccc(C)c1NC(=O)c1ccc(CN2CCCCC2)cc1,3.86,
8160,11224,O=C(C=CC(=O)c1ccccc1)c1ccccc1,3.16,
8161,9798,Cn1c([N+](=O)[O-])cnc1Cc1ccc(C(N)=O)cc1,0.55,
8162,13382,Oc1ccccc1,1.46,0.0
8163,12092,O=C1C=C(N2CC2)C(=O)C=C1N1CC1,0.18,
8164,12415,O=Nc1c(O)ccc2ccccc12,2.28,
8165,3666,CCCCCc1ccncc1,3.75,
8166,6952,COCON1C(=O)CN(C(C)=O)[C@H]1c1ccc(Cl)cc1Cl,1.98,
8167,2317,CC12CCC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)COC1OC(CO)C(O)C(O)C1O,0.15,
8168,1233,CC(=O)c1ccc2cc(C(C)C(=O)OCC(N)=O)ccc2c1,2.06,
8169,5063,CCOc1cc(=NS(=O)(=O)c2ccc(N)cc2)[nH]c(OCC)n1,2.4,
