,Unnamed: 0,smiles,logP,logS
11825,11825,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1Cl,4.2,
11826,11826,O=C(O)Cc1ccccc1Nc1c(Cl)cccc1I,4.8,
11827,11827,O=C(O)Cc1ccccc1Nc1c(F)cccc1Cl,3.8,
11828,11828,O=C(O)Cc1ccccc1Nc1c(F)cccc1F,3.57,
11829,11829,O=C(O)Cc1ccccc1Nc1cc(Cl)cc(Cl)c1,5.07,
11830,11830,O=C(O)Cc1ccccc1Nc1cc(Cl)ccc1Cl,4.94,
11831,11831,O=C(O)Cc1ccccc1Nc1ccc(Cl)c(Cl)c1,4.9,
11832,11832,O=C(O)Cc1ccccc1Nc1cccc(Cl)c1Cl,4.86,
11833,11833,O=C(O)Cc1ccccc1Nc1ccccc1,3.49,
11834,11834,O=C(O)Cc1ccccc1O,0.85,
11835,11835,O=C(O)Cc1ccccc1Oc1ccc(Cl)cc1Cl,4.8,
11836,11836,O=C(O)Cc1n[nH]oc1=O,-1.66,
11837,11837,O=C(O)Cc1nn(Cc2nc3cc(Br)ccc3s2)c(=O)c2ccccc12,3.35,
11838,11838,O=C(O)Cc1sc(-c2ccccc2)nc1-c1ccc(Cl)cc1,5.19,
11839,11839,O=C(O)Cn1c(=O)sc2cccc(Cl)c21,1.34,
11840,11840,O=C(O)Cn1cccc1,0.7,
11841,11841,O=C(O)Cn1nc2ccccc2n1,-1.64,
11842,11842,O=C(O)Cn1nnc2ccccc21,-1.88,
11843,11843,O=C(O)c1c(Br)cccc1Br,3.58,
11844,11844,O=C(O)c1c(C(=O)O)c(C(=O)O)c(C(=O)O)c(C(=O)O)c1C(=O)O,1.5,
11845,11845,O=C(O)c1c(Cl)cccc1Cl,2.23,
11846,11846,O=C(O)c1c(Cl)cccc1[N+](=O)[O-],1.56,
11847,11847,O=C(O)c1c(F)cccc1Cl,2.11,
11848,11848,O=C(O)c1c(F)cccc1F,1.59,
11849,11849,O=C(O)c1c(O)cccc1O,2.2,
11850,11850,O=C(O)c1c2ccccc2cc2ccccc12,3.85,
11851,11851,O=C(O)c1cc(-c2ccc(F)cc2F)ccc1O,4.44,
11852,11852,O=C(O)c1cc(=O)[nH]c(=O)[nH]1,-0.83,
11853,11853,O=C(O)c1cc(=O)c2c(OCC(O)COc3cccc4oc(C(=O)O)cc(=O)c34)cccc2o1,1.92,
11854,11854,O=C(O)c1cc(=O)c2cc3c(cc2o1)CCCC3,3.4,
11855,11855,O=C(O)c1cc(=O)c2ccccc2o1,1.63,
11856,11856,O=C(O)c1cc(Br)ccc1O,3.23,
11857,11857,O=C(O)c1cc(Cl)cc(Cl)c1,3.0,
11858,11858,O=C(O)c1cc(Cl)ccc1Cl,2.82,
11859,11859,O=C(O)c1cc(Cl)ccc1O,3.09,
11860,11860,O=C(O)c1cc(Cl)ccc1[N+](=O)[O-],2.13,
11861,11861,O=C(O)c1cc(I)cc(I)c1O,4.56,
11862,11862,O=C(O)c1cc(I)ccc1O,3.34,
11863,11863,O=C(O)c1cc(O)c(C(O)C2CC2)c(O)c1,1.8,
11864,11864,O=C(O)c1cc(O)c(O)c(O)c1,0.7,
11865,11865,O=C(O)c1cc(O)cc(O)c1,0.86,
11866,11866,O=C(O)c1cc(O)ccc1O,1.74,
11867,11867,O=C(O)c1cc(Oc2cc(C(F)(F)F)ccc2Cl)ccc1[N+](=O)[O-],3.7,
11868,11868,O=C(O)c1cc(Oc2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],3.7,
11869,11869,O=C(O)c1cc([N+](=O)[O-])c(Cl)c([N+](=O)[O-])c1,2.5,
11870,11870,O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,1.55,
11871,11871,O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,1.71,
11872,11872,O=C(O)c1cc([N+](=O)[O-])ccc1Cl,2.03,
11873,11873,O=C(O)c1cc([N+](=O)[O-])ccc1O,2.34,
11874,11874,O=C(O)c1cc2ccccc2[nH]1,2.31,
11875,11875,O=C(O)c1cc2ccccc2cc1O,3.05,
11876,11876,O=C(O)c1cc2ccccc2o1,2.41,
11877,11877,O=C(O)c1ccc(-c2ccccc2)cc1,3.75,
11878,11878,O=C(O)c1ccc(Br)cc1,2.86,
11879,11879,O=C(O)c1ccc(C(=O)O)cc1,2.0,
11880,11880,O=C(O)c1ccc(C(F)(F)F)cc1,3.1,
11881,11881,O=C(O)c1ccc(CCl)cc1,2.12,
11882,11882,O=C(O)c1ccc(CO)cc1,0.93,
11883,11883,O=C(O)c1ccc(Cl)c(Cl)c1,3.25,
11884,11884,O=C(O)c1ccc(Cl)cc1,2.65,
11885,11885,O=C(O)c1ccc(Cl)cc1Nc1ccc(Cl)cc1,4.97,
11886,11886,O=C(O)c1ccc(Cl)cc1Nc1ccc(I)cc1,5.37,
11887,11887,O=C(O)c1ccc(Cl)cc1Nc1cccc(Br)c1,5.16,
11888,11888,O=C(O)c1ccc(Cl)cc1Nc1cccc(Cl)c1,5.0,
11889,11889,O=C(O)c1ccc(Cl)cc1Nc1ccccc1,4.25,
11890,11890,O=C(O)c1ccc(Cl)cc1[N+](=O)[O-],2.08,
11891,11891,O=C(O)c1ccc(F)cc1,2.07,
11892,11892,O=C(O)c1ccc(I)cc1,3.02,
11893,11893,O=C(O)c1ccc(N=C=S)cc1,3.52,
11894,11894,O=C(O)c1ccc(O)c(Cl)c1,2.41,
11895,11895,O=C(O)c1ccc(O)c(O)c1,0.86,
11896,11896,O=C(O)c1ccc(O)c(O)c1O,1.05,
11897,11897,O=C(O)c1ccc(O)c([N+](=O)[O-])c1,1.85,
11898,11898,O=C(O)c1ccc(O)cc1,1.58,
11899,11899,O=C(O)c1ccc(O)cc1O,1.63,
11900,11900,O=C(O)c1ccc(Oc2ccccc2)cc1,3.91,
11901,11901,O=C(O)c1ccc([N+](=O)[O-])c(O)c1,1.98,
11902,11902,O=C(O)c1ccc([N+](=O)[O-])cc1,1.89,
11903,11903,O=C(O)c1ccc([N+](=O)[O-])cc1Cl,2.03,
11904,11904,O=C(O)c1ccc([N+](=O)[O-])cc1O,1.98,
11905,11905,O=C(O)c1ccc2c(c1)OCCOCCOCCOCCOCCO2,-0.28,
11906,11906,O=C(O)c1ccc2ccccc2c1,3.28,
11907,11907,O=C(O)c1ccc2cccccc1-2,2.88,
11908,11908,O=C(O)c1ccc2oc3ccccc3c(=O)c2c1,3.12,
11909,11909,O=C(O)c1ccc[nH]1,0.85,
11910,11910,O=C(O)c1ccc[nH]c1=Nc1cccc(C(F)(F)F)c1,4.43,
11911,11911,O=C(O)c1cccc(Br)c1,2.87,
11912,11912,O=C(O)c1cccc(C(=O)O)c1,1.66,
11913,11913,O=C(O)c1cccc(C(F)(F)F)c1,2.95,
11914,11914,O=C(O)c1cccc(CSc2ccccc2)c1O,4.28,
11915,11915,O=C(O)c1cccc(Cl)c1,2.68,
11916,11916,O=C(O)c1cccc(Cl)n1,1.5,
11917,11917,O=C(O)c1cccc(F)c1,2.15,
11918,11918,O=C(O)c1cccc(I)c1,3.13,
11919,11919,O=C(O)c1cccc(O)c1,1.5,
11920,11920,O=C(O)c1cccc(O)c1O,1.2,
11921,11921,O=C(O)c1cccc(Oc2ccccc2)c1,3.91,
11922,11922,O=C(O)c1cccc([N+](=O)[O-])c1,1.83,
11923,11923,O=C(O)c1cccc([N+](=O)[O-])c1C(=O)O,0.75,
11924,11924,O=C(O)c1cccc2cccc(C(=O)O)c12,1.98,
11925,11925,O=C(O)c1cccc2ccccc12,3.1,
11926,11926,O=C(O)c1ccccc1,1.87,
11927,11927,O=C(O)c1ccccc1-c1ccccc1,2.89,
11928,11928,O=C(O)c1ccccc1-c1ccccc1C(=O)O,2.07,
11929,11929,O=C(O)c1ccccc1-n1c(O)ccc1O,1.55,
11930,11930,O=C(O)c1ccccc1Br,2.2,
11931,11931,O=C(O)c1ccccc1C(=O)O,0.73,
11932,11932,O=C(O)c1ccccc1Cl,2.05,
11933,11933,O=C(O)c1ccccc1F,1.77,
11934,11934,O=C(O)c1ccccc1I,2.4,
11935,11935,O=C(O)c1ccccc1NCCO,1.35,
11936,11936,O=C(O)c1ccccc1Nc1cccc(C(F)(F)F)c1,5.25,
11937,11937,O=C(O)c1ccccc1Nc1cccc(Cl)c1,5.43,
11938,11938,O=C(O)c1ccccc1Nc1cccc(O)c1,3.49,
11939,11939,O=C(O)c1ccccc1Nc1cccc([N+](=O)[O-])c1,4.57,
11940,11940,O=C(O)c1ccccc1Nc1ccccc1,4.36,
11941,11941,O=C(O)c1ccccc1O,2.26,
11942,11942,O=C(O)c1ccccc1Oc1ccccc1,3.11,
11943,11943,O=C(O)c1ccccc1S,2.39,
11944,11944,O=C(O)c1ccccc1[N+](=O)[O-],1.46,
11945,11945,O=C(O)c1ccccn1,0.72,
11946,11946,O=C(O)c1cccnc1,0.36,
11947,11947,O=C(O)c1ccco1,0.64,
11948,11948,O=C(O)c1cccs1,1.57,
11949,11949,O=C(O)c1ccncc1,0.32,
11950,11950,O=C(O)c1ccoc1,1.03,
11951,11951,O=C(O)c1ccsc1,1.5,
11952,11952,O=C(O)c1cn(C2CC2)c2cc(N3CCNCC3)c(F)cc2c1=O,0.28,
11953,11953,O=C(O)c1nc(Cl)ccc1Cl,1.06,
11954,11954,O=C(OC(=O)c1ccccc1)c1ccccc1,2.26,
11955,11955,O=C(OC1C2C=CC1C=C2)c1ccccc1,3.03,
11956,11956,O=C(OC1CCCCC1)n1cc(F)c(=O)[nH]c1=O,1.42,
11957,11957,O=C(OCC(=O)N(C1CCCCC1)C1CCCCC1)c1ccc(Cl)nc1,4.99,
11958,11958,O=C(OCC(=O)N(CCO)CCO)c1ccccc1,0.17,
11959,11959,O=C(OCC(=O)N1CCC(Cc2ccccc2)CC1)C1CCCCC1,4.98,
11960,11960,O=C(OCC(=O)N1CCC(O)CC1)c1ccccc1,0.63,
11961,11961,O=C(OCC(=O)N1CCC1)c1ccccc1,1.2,
11962,11962,O=C(OCC(=O)N1CCC1C(=O)O)c1ccccc1,0.79,
11963,11963,O=C(OCC(=O)N1CCCC1)c1c2ccccc2cc2ccccc12,4.09,
11964,11964,O=C(OCC(=O)N1CCCC1)c1ccccc1,1.44,
11965,11965,O=C(OCC(=O)N1CCCC1C(=O)O)c1ccccc1,1.02,
11966,11966,O=C(OCC(=O)N1CCCCC1)c1ccccc1,1.95,
11967,11967,O=C(OCC(=O)N1CCCCCC1)c1ccccc1,2.3,
11968,11968,O=C(OCC(=O)N1CCOCC1)c1ccccc1,0.9,
11969,11969,O=C(OCC1CCC(n2cnc3c(=O)[nH]cnc32)O1)c1ccccc1,0.66,
11970,11970,O=C(OCC1OC(n2cc(I)c(=O)[nH]c2=O)CC1O)c1ccc([N+](=O)[O-])cc1,1.24,
11971,11971,O=C(OCC1OC(n2cc(I)c(=O)[nH]c2=O)CC1O)c1ccccc1,1.4,
11972,11972,O=C(OCCCN=c1ccc(-c2ccncc2)c[nH]1)c1ccccc1,4.06,
11973,11973,O=C(OCCCc1c[nH]cn1)c1ccccc1,2.64,
11974,11974,O=C(OCCCl)n1cc(F)c(=O)[nH]c1=O,0.02,
11975,11975,O=C(OCCN1C(=O)c2ccccc2C1=O)C1C[C@H](O)CN1S(=O)(=O)c1ccc(Cl)cc1,3.65,
11976,11976,O=C(OCCNC(=O)C(F)(F)F)c1ccccc1,2.25,
11977,11977,O=C(OCCO)c1ccccc1,1.12,
11978,11978,O=C(OCCOCCO)c1ccccc1,1.16,
11979,11979,O=C(OCCOCCOCCO)c1ccccc1,1.09,
11980,11980,O=C(OCCc1ccccc1)c1ccccc1,4.01,
11981,11981,O=C(OCc1c(F)cccc1Cl)c1cccc(S(=O)(=O)N2CCCC2)c1,4.22,
11982,11982,O=C(OCc1ccccc1)c1ccc(O)cc1,3.56,
11983,11983,O=C(OCc1ccccc1)c1ccccc1,3.97,
11984,11984,O=C(OCc1ccccc1)c1cccnc1,2.4,
11985,11985,O=C(OCc1ccccc1)n1c(=O)[nH]cc(F)c1=O,1.42,
11986,11986,O=C(OCc1ccccc1)n1cc(F)c(=O)[nH]c1=O,1.18,
11987,11987,O=C(OCn1c(=O)[nH]cc(F)c1=O)Oc1ccccc1,1.11,
11988,11988,O=C(OCn1ncc2c(=O)[nH]cnc21)c1ccc(CN2CCOCC2)cc1,1.12,
11989,11989,O=C(OCn1ncc2c(=O)[nH]cnc21)c1cccc(CN2CCOCC2)c1,1.13,
11990,11990,O=C(OCn1ncc2c(=O)[nH]cnc21)c1cccc(Cn2ccnc2)c1,0.97,
11991,11991,O=C(OCn1ncc2c(=O)[nH]cnc21)c1ccccc1,1.5,
11992,11992,O=C(OCn1ncc2c(=O)[nH]cnc21)c1cccnc1,0.27,
11993,11993,O=C(OOC(=O)c1ccccc1)c1ccccc1,3.46,
11994,11994,O=C(O[K])C1C2CCC(O2)C1C(=O)O[K],0.32,
11995,11995,O=C(O[Na])C(F)(F)C(F)F,1.32,
11996,11996,O=C(O[Na])C1CC1C#Cc1ccccc1,-0.61,
11997,11997,O=C(O[Na])c1cc2ccccc2cc1O,0.17,
11998,11998,O=C(O[Na])c1ccc(-c2ccccc2)cc1,-0.27,
11999,11999,O=C(O[Na])c1ccc(Cl)cc1Nc1cccc(C(F)(F)F)c1,2.29,
12000,12000,O=C(O[Na])c1ccc2ccccc2c1,-1.07,
12001,12001,O=C(O[Na])c1cccc([N+](=O)[O-])c1-c1cccc(C(F)(F)F)c1,0.58,
12002,12002,O=C(O[Na])c1ccccc1Nc1cccc(C(F)(F)F)c1,1.29,
12003,12003,O=C(O[Na])c1ccccc1Nc1ccccc1,0.02,
12004,12004,O=C(O[Na])c1ccccc1O,-1.43,
12005,12005,O=C(Oc1cc(O)c(Cl)cc1Cl)N1CCCC1,2.98,
12006,12006,O=C(Oc1ccc(Cl)cc1)N1CCCC1,3.38,
12007,12007,O=C(Oc1ccc(Cl)cc1Cl)N1CCCC1,3.94,
12008,12008,O=C(Oc1ccc(N=C=S)cc1)c1ccccc1,4.9,
12009,12009,O=C(Oc1ccc2cc(-c3nc4ccccc4s3)c(=O)oc2c1)c1ccccc1,5.7,
12010,12010,O=C(Oc1ccccc1)N1CCCC1,2.73,
12011,12011,O=C(Oc1ccccc1)Oc1ccccc1,3.28,
12012,12012,O=C(Oc1ccccc1)c1ccccc1,3.59,
12013,12013,O=C(Oc1ccccc1)n1c(=O)[nH]cc(F)c1=O,1.73,
12014,12014,O=C(Oc1ccccc1)n1cc(F)c(=O)[nH]c1=O,0.64,
12015,12015,O=C(Oc1ccccc1Cl)N1CCCC1,3.13,
12016,12016,O=C(S)Cc1ccccc1,1.91,
12017,12017,O=C(c1c(F)c(F)c(F)c(F)c1F)c1ccc2n1CCC2C(=O)O,3.24,
12018,12018,O=C(c1c(F)cccc1F)N1CCCC1,1.88,
12019,12019,O=C(c1c(F)cccc1F)c1ccc2n1CCC2C(=O)O,2.47,
12020,12020,O=C(c1cc2ccccc2s1)N1CCCN(c2ccc(C(F)(F)F)cn2)CC1,4.92,
12021,12021,O=C(c1ccc(-c2ccccc2)cc1)c1ccc2n1CCC2C(=O)O,4.27,
12022,12022,O=C(c1ccc(C(F)(F)F)cc1)c1ccc2n1CCC2C(=O)O,3.71,
12023,12023,O=C(c1ccc(Cl)cc1)N(Cc1ccc(Cl)c(Cl)c1)n1c(O)c2c(c1O)CCCC2,5.51,
12024,12024,O=C(c1ccc(Cl)cc1)c1cc(F)ccc1O,4.04,
12025,12025,O=C(c1ccc(Cl)cc1Cl)c1ccc2n1CCC2C(=O)O,3.56,
12026,12026,O=C(c1ccc(F)cc1)C1CC1,2.61,
12027,12027,O=C(c1ccc(F)cc1)C1CCN(CCn2c(=O)[nH]c3ccccc3c2=O)CC1,3.29,
12028,12028,O=C(c1ccc(F)cc1)c1ccc2n1CCC2C(=O)O,2.82,
12029,12029,O=C(c1ccc(F)cc1F)c1ccc2n1CCC2C(=O)O,2.59,
12030,12030,O=C(c1ccc([N+](=O)[O-])cc1)N(NC(=S)Nc1ccccc1)c1ccccc1,3.87,
12031,12031,O=C(c1ccc2c(c1)C(=O)N(c1nccs1)C2=O)c1ccc2c(c1)C(=O)N(c1nccs1)C2=O,3.25,
12032,12032,O=C(c1ccc2n1CCC2C(=O)O)C1CCC1,2.41,
12033,12033,O=C(c1cccc(C(F)(F)F)c1)c1ccc2n1CCC2C(=O)O,3.69,
12034,12034,O=C(c1cccc(COCC(F)(F)C(F)F)c1)N1CC[C@@H](C(F)(F)F)n2nccc21,4.27,
12035,12035,O=C(c1cccc(S(=O)(=O)N2CCOCC2)c1)N1CCN(c2cccc(Cl)c2)CC1,4.34,
12036,12036,O=C(c1ccccc1)C(F)(F)F,2.15,
12037,12037,O=C(c1ccccc1)C(O)c1ccccc1,2.13,-2.85
12038,12038,O=C(c1ccccc1)N(NC(=S)Nc1ccccc1)c1ccccc1,3.73,
12039,12039,O=C(c1ccccc1)N1CCCCC(Sc2nnc3ccccn23)C1=O,3.14,
12040,12040,O=C(c1ccccc1)N1CCCCC1,2.2,
12041,12041,O=C(c1ccccc1)c1ccc(N2CCN(C(=O)c3c(F)cccc3F)CC2)c(F)c1,5.14,
12042,12042,O=C(c1ccccc1)c1ccc(N=C=S)cc1,4.88,
12043,12043,O=C(c1ccccc1)c1ccc(NS(=O)(=O)C(F)(F)F)cc1,4.28,
12044,12044,O=C(c1ccccc1)c1ccc(O)cc1,3.07,
12045,12045,O=C(c1ccccc1)c1cccc(NS(=O)(=O)C(F)F)c1,2.86,
12046,12046,O=C(c1ccccc1)c1ccccc1,3.18,-3.12
12047,12047,O=C(c1ccccc1)c1ccccc1O,3.52,
12048,12048,O=C(c1ccccc1)c1ccccn1,1.88,
12049,12049,O=C(c1ccccc1)c1cccnc1,1.88,
12050,12050,O=C(c1ccccc1)c1ccncc1,1.98,
12051,12051,O=C(c1ccccc1)n1c(=O)[nH]cc(F)c1=O,0.8,
12052,12052,O=C(c1ccccc1)n1ncc2c(=O)[nH]cnc21,1.2,
12053,12053,O=C(c1ccccc1Cl)N1CCCCC1,2.8,
12054,12054,O=C(c1ccccn1)n1c(=O)[nH]cc(F)c1=O,-0.06,
12055,12055,O=C(c1cccnc1)N1CCN(S(=O)(=O)c2ccccc2)CC1,2.3,
12056,12056,O=C(c1ccco1)C(O)c1ccco1,0.54,
12057,12057,O=C(c1ccncc1)c1ccc(Cl)cc1,2.61,
12058,12058,O=C(c1ccncc1)c1ccc(O)cc1,1.37,
12059,12059,O=C(c1ccncc1)c1ccc([N+](=O)[O-])cc1,1.76,
12060,12060,O=C(c1ccncc1)c1ccccc1O,2.13,
12061,12061,O=C(c1nn(-c2ccccc2)c(=O)c2ccccc12)N1CCOCC1,2.47,
12062,12062,O=C(c1nn2c(c1Br)NC(c1cccs1)C[C@H]2C(F)(F)F)N1CCCC1,4.47,
12063,12063,O=C(c1sc2cc(Cl)ccc2c1Cl)N1CCN(C(=S)NC[C@H]2CCCO2)CC1,4.83,
12064,12064,O=C/C=C/c1ccccc1,1.9,
12065,12065,O=C1/C(=C/c2c(Sc3ccccc3)nc3ccccn3c2=O)SC(=S)N1C[C@H]1CCCO1,5.87,
12066,12066,O=C1/C(=C/c2ccsc2)SC(=S)N1c1cccc(C(F)(F)F)c1,5.8,
12067,12067,O=C1C(=Nc2ccccc2)C(Cl)C(=O)c2ccccc21,4.22,
12068,12068,O=C1C(=Nc2ccccc2)C(S(=O)(=O)O[K])C(=O)c2ccccc21,-0.99,
12069,12069,O=C1C(=Nc2ccccc2)C(S(=O)(=O)c2ccccc2)C(=O)c2ccccc21,3.38,
12070,12070,O=C1C(=O)C(C=CC(Cl)Cl)C(=O)c2ccccc21,3.1,
12071,12071,O=C1C(=O)N(OCc2ccc(Br)cc2)[C@H]2CCCC[C@@H]2N1OCc1ccc(Br)cc1,5.49,
12072,12072,O=C1C(=O)N(c2ccccc2)C(=O)c2ccccc21,1.14,
12073,12073,O=C1C(=O)c2cccc3cccc1c23,1.95,
12074,12074,O=C1C(=O)c2ccccc2-c2ccccc21,2.52,
12075,12075,O=C1C(Br)=C(N2CC2)C(=O)C(Br)=C1N1CC1,2.03,
12076,12076,O=C1C(Cl)=C(Cl)C(=O)N1c1ccc(F)cc1,2.3,
12077,12077,O=C1C(Cl)C(CCl)CN1c1cccc(C(F)(F)F)c1,3.36,-4.047
12078,12078,O=C1C(F)=C(N2CC2)C(=O)C(N2CC2)=C1N1CC1,0.14,
12079,12079,O=C1C(N2CCN(CCO)CC2)=C(N2CC2)C(=O)C(N2CCN(CCO)CC2)=C1N1CC1,-0.77,
12080,12080,O=C1C(N2CCOCC2)=C(N2CC2)C(=O)C(N2CCOCC2)=C1N1CC1,0.52,
12081,12081,O=C1C(O)c2c(O)cc(O)cc2OC1c1ccc(O)c(O)c1,0.95,
12082,12082,O=C1C(O)c2ccc(O)cc2OC1c1ccc(O)c(O)c1,0.87,
12083,12083,O=C1C(c2[nH]c3ccccc3c2O)=Nc2ccccc21,3.72,
12084,12084,O=C1C(c2cccc(Br)c2)N(CCC2=CCCCC2)C(=O)CN1C1CCCCC1,5.6,
12085,12085,O=C1C2(Cl)C3(Cl)C4(Cl)C(Cl)(Cl)C5(Cl)C3(Cl)C1(Cl)C5(Cl)C24Cl,5.41,-5.259
12086,12086,O=C1C2CC3C(C2)C13,0.81,
12087,12087,O=C1C2OC[C@H](O2)[C@H]2C1[C@@H]1C=C[C@H]2C1,1.48,
12088,12088,O=C1C2[C@@H]3C[C@H]4[C@@H]5[C@@H]([C@H]1[C@@H]53)C1(OCCO1)[C@@H]24,0.51,
12089,12089,O=C1C=C(Br)C(=O)c2ccccc21,2.44,
12090,12090,O=C1C=C(Cl)C(=O)c2ccccc21,2.29,
12091,12091,O=C1C=C(N2CC2)C(=O)C(N2CC2)=C1N1CC1,-0.13,
12092,12092,O=C1C=C(N2CC2)C(=O)C=C1N1CC1,0.18,
12093,12093,O=C1C=C(N2CC2)C(=O)c2ccccc21,1.71,
12094,12094,O=C1C=C(N2CC=CC2)C(=O)c2ccccc21,2.85,
12095,12095,O=C1C=C(N2CCCC2)C(=O)C=C1N1CCCC1,1.97,
12096,12096,O=C1C=C(N2CCCC2)C(=O)c2ccccc21,2.89,
12097,12097,O=C1C=CC(=NBr)C=C1,1.12,
12098,12098,O=C1C=CC(=NCl)C=C1,1.26,
12099,12099,O=C1C=CC(=O)C(Cl)=C1,0.84,
12100,12100,O=C1C=CC(=O)C(c2ccccc2)=C1,1.95,
12101,12101,O=C1C=CC(=O)C=C1,0.2,
12102,12102,O=C1C=CC(=O)N1,-0.29,
12103,12103,O=C1C=CC(=O)N1c1ccccc1,1.09,
12104,12104,O=C1C=CC(=O)c2c(O)ccc(O)c21,1.79,
12105,12105,O=C1C=CC(=O)c2c(O)cccc21,1.92,
12106,12106,O=C1C=CC(=O)c2ccccc21,1.71,
12107,12107,O=C1C=CCCC1,0.61,
12108,12108,O=C1C=NC(c2c(F)cccc2F)c2cc(Cl)ccc2N1,2.68,
12109,12109,O=C1C=NC(c2c(F)cccc2F)c2ccc(Cl)cc2N1,2.88,
12110,12110,O=C1C=NC(c2ccc(Br)cc2)c2cc(Br)ccc2N1,4.04,
12111,12111,O=C1C=NC(c2ccc(C(F)(F)F)cc2)c2ccccc2N1,3.34,
12112,12112,O=C1C=NC(c2ccc(Cl)cc2)c2cc(Br)ccc2N1,3.78,
12113,12113,O=C1C=NC(c2ccc(F)cc2)c2cc(Cl)ccc2N1,2.9,
12114,12114,O=C1C=NC(c2ccc[nH]2)c2cc(Cl)ccc2N1,2.59,
12115,12115,O=C1C=NC(c2cccc(Br)c2)c2cc(Br)ccc2N1,3.88,
12116,12116,O=C1C=NC(c2cccc(C(F)(F)F)c2)c2ccccc2N1,3.19,
12117,12117,O=C1C=NC(c2cccc(Cl)c2)c2cc(Br)ccc2N1,3.63,
12118,12118,O=C1C=NC(c2ccccc2)c2cc(Br)ccc2N1,3.11,
12119,12119,O=C1C=NC(c2ccccc2)c2cc(C(F)(F)F)ccc2N1,3.1,
12120,12120,O=C1C=NC(c2ccccc2)c2cc(Cl)ccc2N1,2.93,
12121,12121,O=C1C=NC(c2ccccc2)c2cc(F)ccc2N1,2.32,
12122,12122,O=C1C=NC(c2ccccc2)c2cc([N+](=O)[O-])ccc2N1,2.25,-3.796
12123,12123,O=C1C=NC(c2ccccc2)c2ccc(C(F)(F)F)cc2N1,3.18,
12124,12124,O=C1C=NC(c2ccccc2)c2ccccc2N1,2.18,
12125,12125,O=C1C=NC(c2ccccc2Br)c2cc(Br)ccc2N1,3.3,
12126,12126,O=C1C=NC(c2ccccc2Br)c2cc(Cl)ccc2N1,3.17,
12127,12127,O=C1C=NC(c2ccccc2C(F)(F)F)c2cc([N+](=O)[O-])ccc2N1,2.51,
12128,12128,O=C1C=NC(c2ccccc2C(F)(F)F)c2ccccc2N1,2.47,
12129,12129,O=C1C=NC(c2ccccc2Cl)c2cc(Br)ccc2N1,3.3,
12130,12130,O=C1C=NC(c2ccccc2Cl)c2cc(Cl)ccc2N1,3.15,
12131,12131,O=C1C=NC(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,2.41,-3.499
12132,12132,O=C1C=NC(c2ccccc2F)c2cc(Br)ccc2N1,2.98,
12133,12133,O=C1C=NC(c2ccccc2F)c2cc(Cl)c(Cl)cc2N1,3.63,
12134,12134,O=C1C=NC(c2ccccc2F)c2cc(Cl)ccc2N1,2.7,
12135,12135,O=C1C=NC(c2ccccc2F)c2cc([N+](=O)[O-])ccc2N1,2.15,
12136,12136,O=C1C=NC(c2ccccc2F)c2ccccc2N1,2.38,
12137,12137,O=C1C=NC(c2ccccc2[N+](=O)[O-])c2cc([N+](=O)[O-])ccc2N1,1.61,
12138,12138,O=C1C=NC(c2ccccn2)c2cc(Br)ccc2N1,2.05,
12139,12139,O=C1C=[N+]([O-])C(c2ccccc2)c2cc(Cl)ccc2N1,1.49,
12140,12140,O=C1CC(=NCCO)C(=O)c2ccccc21,1.23,
12141,12141,O=C1CC(=Nc2ccccc2)C(=O)c2ccccc21,2.84,
12142,12142,O=C1CC(=O)c2ccccc21,0.61,
12143,12143,O=C1CC(=O)c2ccccc2C1=O,1.38,
12144,12144,O=C1CC(OC(=O)c2ccccc2)N1,1.37,
12145,12145,O=C1CC(Oc2c3ccccc3cc3ccccc23)N1,3.08,
12146,12146,O=C1CC(Oc2ccc(-c3ccccc3)cc2)N1,2.61,
12147,12147,O=C1CC(Oc2ccc(C(=O)C=Cc3ccccc3)cc2)N1,2.56,
12148,12148,O=C1CC(Oc2ccc(C(=O)CCc3ccccc3)cc2)N1,2.48,
12149,12149,O=C1CC(Oc2ccc(C(=O)c3ccccc3)cc2)N1,2.14,
12150,12150,O=C1CC(Oc2ccc3ccccc3c2)N1,2.29,
12151,12151,O=C1CC(Oc2cccc(C(=O)OCc3ccccc3)c2)N1,2.83,
12152,12152,O=C1CC(Oc2cccc3ccccc23)N1,2.66,
12153,12153,O=C1CC(Oc2ccccc2C(=O)c2ccccc2)N1,1.83,
12154,12154,O=C1CC(Sc2ccc(Cl)cc2)N1,2.31,
12155,12155,O=C1CC(Sc2ccc3ccccc3c2)N1,2.64,
12156,12156,O=C1CC(Sc2ccccc2)N1,1.58,
12157,12157,O=C1CC(Sc2ccccc2C(=O)OCc2ccccc2)N1,2.62,
12158,12158,O=C1CC(Sc2ccccn2)N1,0.61,
12159,12159,O=C1CC(Sc2ccncc2)N1,0.61,
12160,12160,O=C1CC(Sc2nc3ccccc3s2)N1,2.3,
12161,12161,O=C1CC(c2ccc(C(F)(F)F)cc2)Cc2c1c(=O)c1cc(Cl)ccc1n2O,3.46,
