,smiles,logP
10054,N#CN=[N+]([O-])c1cccc2ccccc12,3.17
10055,N#CN=[N+]([O-])c1ccccc1,1.87
10056,N#CN=[N+]([O-])c1ccccn1,0.53
10057,N#CN=[N+]([O-])c1ccnc2ccccc12,2.07
10058,N#CN=[N+]([O-])c1cnccn1,0.1
10059,N#CN=[N+]([O-])c1ncccn1,-0.13
10060,N#CNC1=NCCN1Cc1ccc(Cl)nc1,0.77
10061,N#CNC1=NCCN1Cc1cccnc1,0.77
10062,N#CNc1ccccc1,1.87
10063,N#CSCSc1nc2ccccc2s1,3.3
10064,N#CSCc1ccccc1,1.99
10065,N#CSc1ccccc1,2.54
10066,N#C[C@@H](Cc1cccs1)c1ncc(C(F)(F)F)cc1Cl,4.09
10067,N#Cc1[nH]n(-c2c(Cl)cc(C(F)(F)F)cc2Cl)c(=N)c1S(=O)C(F)(F)F,4.0
10068,N#Cc1c(Cl)c(Cl)c(Cl)c(C#N)c1Cl,3.05
10069,N#Cc1c(Cl)cccc1Cl,2.74
10070,N#Cc1c(N)sc2ccccc12,2.17
10071,N#Cc1c(SCC(=O)OCc2ccccc2)nsc1SCC(=O)OCc1ccccc1,5.6
10072,N#Cc1c2ccccc2cc2ccccc12,4.26
10073,N#Cc1c[nH]c(=O)[nH]c1=O,-0.93
10074,N#Cc1c[nH]cc1-c1cccc(Cl)c1Cl,3.86
10075,N#Cc1c[nH]cc1-c1cccc2c1OC(F)(F)O2,4.12
10076,N#Cc1cc(-c2ccccc2)n[nH]c1=NCCN1CCOCC1,1.89
10077,N#Cc1cc(-c2ccncc2)c[nH]c1=NCCCCO,1.93
10078,N#Cc1cc(-c2ccncc2)c[nH]c1=NCCCO,1.42
10079,N#Cc1cc(-c2ccncc2)c[nH]c1=NCCO,1.17
10080,N#Cc1cc(-c2ccncc2)cnc1Cl,1.74
10081,N#Cc1cc(-c2ccncc2)cnc1N1CCCC1,2.95
10082,N#Cc1cc(I)c(O)c(I)c1,3.43
10083,N#Cc1cc(OCC(=O)O)ccc1Cl,1.56
10084,N#Cc1cc2ccccc2[nH]c1=Nc1c([N+](=O)[O-])cc([N+](=O)[O-])cc1C(F)(F)F,3.88
10085,N#Cc1cc[n+]([O-])cc1,-0.94
10086,N#Cc1ccc(C#N)cc1,0.93
10087,N#Cc1ccc(C(=O)O)cc1,1.56
10088,N#Cc1ccc(C(N)=O)cc1,0.48
10089,N#Cc1ccc(C(O)C(CO)NC(=O)C(Cl)Cl)cc1,0.78
10090,N#Cc1ccc(C=CC(=O)C(F)(F)F)cc1,2.42
10091,N#Cc1ccc(CC(=O)Nc2ccccc2)cc1,2.82
10092,N#Cc1ccc(CC=NC=O)cc1,1.62
10093,N#Cc1ccc(CCOCCCS(=O)(=O)CCNCCc2ccc(O)c3[nH]c(=O)sc23)cc1,2.0
10094,N#Cc1ccc(Cl)cc1,2.47
10095,N#Cc1ccc(NC(=O)Cc2ccccc2)cc1,2.82
10096,N#Cc1ccc(NC(=O)N=C(N)N)cc1Cl,1.9
10097,N#Cc1ccc(NC=O)cc1,1.08
10098,N#Cc1ccc(NS(=O)(=O)c2ccc(N)cc2)cc1,1.83
10099,N#Cc1ccc(O)cc1,1.6
10100,N#Cc1ccc(OC(=O)CNC(=O)c2ccccc2)cc1,2.11
10101,N#Cc1ccc(OCC(=O)O)cc1,0.93
10102,N#Cc1ccc(S(=O)(=O)c2ccc(N)cc2)cc1,1.63
10103,N#Cc1ccc(S(N)(=O)=O)cc1,0.23
10104,N#Cc1ccc([N+](=O)[O-])cc1,1.19
10105,N#Cc1ccc([N+](=O)[O-])n1CCO,0.6
10106,N#Cc1ccc2c(c1)=C(c1ccccc1)NCC(=O)N=2,1.82
10107,N#Cc1ccc2c(c1)N(CCCN1CCC(O)CC1)c1ccccc1S2,3.52
10108,N#Cc1ccc2ccccc2n1,1.6
10109,N#Cc1ccc2nc(-c3ccc(N)cc3)sc2c1,1.8
10110,N#Cc1ccc2nccnc2c1,1.01
10111,N#Cc1ccc[nH]1,1.13
10112,N#Cc1cccc(-n2c(O)ccc2O)c1,0.02
10113,N#Cc1cccc(C#N)c1,0.8
10114,N#Cc1cccc(C(=O)O)c1,1.48
10115,N#Cc1cccc(C(N)=O)c1,0.52
10116,N#Cc1cccc(C=CC(=O)C(F)(F)F)c1,2.45
10117,N#Cc1cccc(C=O)c1,1.18
10118,N#Cc1cccc(CC(=O)O)c1,1.18
10119,N#Cc1cccc(F)c1,1.47
10120,N#Cc1cccc(N)c1,1.07
10121,N#Cc1cccc(N=C=S)c1,3.13
10122,N#Cc1cccc(NC(=O)Cc2ccccc2)c1,2.75
10123,N#Cc1cccc(O)c1,1.7
10124,N#Cc1cccc(OC(=O)CNC(=O)c2ccccc2)c1,2.11
10125,N#Cc1cccc(OCC(=O)O)c1,0.95
10126,N#Cc1cccc(S(N)(=O)=O)c1,0.24
10127,N#Cc1cccc([N+](=O)[O-])c1,1.17
10128,N#Cc1cccc2cccnc12,1.39
10129,N#Cc1ccccc1,1.56
10130,N#Cc1ccccc1C#N,0.99
10131,N#Cc1ccccc1C(N)=O,0.0
10132,N#Cc1ccccc1N,1.4
10133,N#Cc1ccccc1O,1.61
10134,N#Cc1ccccc1OCC(O)CNCCNC(=O)Cc1ccc(O)cc1,0.92
10135,N#Cc1ccccc1[N+](=O)[O-],1.02
10136,N#Cc1ccccn1,0.45
10137,N#Cc1cccnc1,0.36
10138,N#Cc1ccco1,0.96
10139,N#Cc1cccs1,1.27
10140,N#Cc1ccnc2ccccc12,1.98
10141,N#Cc1ccncc1,0.46
10142,N#Cc1ccncc1C#N,0.24
10143,N#Cc1ccncn1,-0.08
10144,N#Cc1ccnnc1,-0.63
10145,N#Cc1cn[nH]c1,0.24
10146,N#Cc1cnc(Cl)cn1,0.92
10147,N#Cc1cnc2ccccc2c1,1.57
10148,N#Cc1cncc(Cl)n1,0.79
10149,N#Cc1cnccn1,-0.01
10150,N#Cc1cncnc1,-0.5
10151,N#Cc1nc(N2CCCC2)nc(N(c2ccccc2)c2ccccc2)n1,5.38
10152,N#Cc1nc2c(S(=O)(=O)c3ccccc3)c(N)n(Cc3ccc(F)cc3)c2nc1C#N,4.86
10153,N#Cc1ncc(Cl)nc1C#N,0.95
10154,N#Cc1ncccn1,-0.31
10155,N#Cc1nccnc1C#N,0.38
10156,N#Cc1sc2c(=O)c3ccccc3c(=O)c=2sc1C#N,2.84
10157,N=C(N)N1CCc2ccccc2C1,0.75
10158,N=C(N)N=C(N)NCCc1ccccc1,-0.83
10159,N=C(N)N=Nc1ccc(NNC(N)=O)cc1,1.56
10160,N=C(N)N=Nc1ccc(NNC(N)=S)cc1,1.23
10161,N=C(N)N=c1[nH]c(CSCCC(=N)NS(N)(=O)=O)cs1,-0.6666666666666666
10162,N=C(N)NC(=O)Nc1ccc(Cl)c(Cl)c1,2.39
10163,N=C(N)NC(=O)Nc1ccc(Cl)cc1,1.78
10164,N=C(N)NC(=O)Nc1ccc([N+](=O)[O-])c(Cl)c1,1.79
10165,N=C(N)NC(=O)Nc1cccc([N+](=O)[O-])c1,1.28
10166,N=C(N)NC(=O)c1nc(Cl)c(=N)[nH]c1N,0.1
10167,N=C(N)NCCCC(N)C(=O)O,-4.2
10168,N=C(N)NCCCCc1ccccc1,1.59
10169,N=C(N)NN=C(c1ccccc1)c1cccs1,1.96
10170,N=C(N)NN=Cc1ccc(Br)cc1,1.3
10171,N=C(N)NN=Cc1ccc(Cl)c([N+](=O)[O-])c1,0.53
10172,N=C(N)NN=Cc1ccc(Cl)cc1,0.96
10173,N=C(N)NN=Cc1ccc([N+](=O)[O-])cc1,0.87
10174,N=C(N)NN=Cc1cccc([N+](=O)[O-])c1,0.01
10175,N=C(N)NN=Cc1ccccc1,1.18
10176,N=C(N)NN=Cc1ccccc1[N+](=O)[O-],0.53
10177,N=C(N)NN=Cc1cccs1,0.98
10178,N=C(N)NS(=O)(=O)c1ccc(N)cc1,-1.22
10179,N=C(N)N[N+](=O)[O-],-0.89
10180,N=C(N)Nc1ccccc1,0.53
10181,N=C(N)c1ccc(N)cc1,-0.37
10182,N=C(N)c1cccc([N+](=O)[O-])c1,0.72
10183,N=C(N)c1ccccc1,0.65
10184,N=C(N=C(N)NCCCCCCN=C(N)N=C(N)Nc1ccc(Cl)cc1)Nc1ccc(Cl)cc1,0.08
10185,N=C(N=NCc1ccc2ccccc2n1)Nc1ccccc1,0.99
10186,N=C(NCC#CCC(NC(=O)C(Cc1ccc2ccccc2c1)Cc1cccc2ccccc12)C(=O)NC(CC1CCCCC1)C(O)CC(=O)NCCN1CCOCC1)N[N+](=O)[O-],4.73
10187,N=C1C(=O)c2ccccc2C(=O)C1Cl,2.12
10188,N=C1C=CC(=C(c2ccc(N)cc2)c2ccc(N)cc2)C=C1,-0.21
10189,N=C1C=[N+]([O-])C(c2ccccc2)c2cc(Cl)ccc2N1,2.13
10190,N=C1CC(=O)c2ccccc2C1=O,1.77
10191,N=C1CCN(c2cccc(C(F)(F)F)c2)N1,2.56
10192,N=C1NC(=O)C(=Cc2ccc([N+](=O)[O-])o2)S1,1.09
10193,N=C1NC(C(F)(F)F)(C(F)(F)F)NC1(C(F)(F)F)C(F)(F)F,3.35
10194,N=C1NCC(CN2CCN(c3ccc(Cl)c(Cl)c3)CC2)O1,2.4
10195,N=C1NCC(CN2CCN(c3ccc(Cl)cc3)CC2)O1,1.71
10196,N=C1NCC(CN2CCN(c3ccc(F)cc3)CC2)O1,1.0
10197,N=C1NCC(CN2CCN(c3cccc(C(F)(F)F)c3)CC2)O1,2.21
10198,N=C1NCC(CN2CCN(c3cccc(Cl)c3)CC2)O1,1.83
10199,N=C1NCC(CN2CCN(c3ccccc3)CC2)O1,0.85
10200,N=C1NCC(CN2CCN(c3ccccc3Cl)CC2)O1,1.87
10201,N=C1NCC(CN2CCN(c3ccccn3)CC2)O1,0.48
10202,N=C1NCC(CN2CCN(c3ncccn3)CC2)O1,0.21
10203,N=C1NCC(COc2ccc(Cl)cc2)O1,2.0
10204,N=C1NCC(COc2ccc(N3CCOCC3)cc2)O1,0.6
10205,N=C1NCC(COc2ccc([N+](=O)[O-])cc2)O1,1.17
10206,N=C1NCC(COc2cccc([N+](=O)[O-])c2)O1,1.23
10207,N=C1NCC(COc2ccccc2)O1,1.27
10208,N=C1NCC(COc2ccccc2Cl)O1,1.77
10209,N=c1[nH][n+]([O-])c2cc(OCC(O)CO)ccc2[n+]1[O-],-1.1
10210,N=c1[nH][n+]([O-])c2ccc(Cl)cc2[n+]1[O-],0.41
10211,N=c1[nH][n+]([O-])c2ccccc2[n+]1[O-],-0.3
10212,N=c1[nH][nH]c(=NC(=O)C(F)(F)C(F)(F)C(F)(F)F)[nH]1,1.54
10213,N=c1[nH]c(-c2ccccn2)cc2ccccc12,2.74
10214,N=c1[nH]c(=N)[nH]c(=N)[nH]1,-1.37
10215,N=c1[nH]c(=N)[nH]c(=NC2CC2)[nH]1,-0.06
10216,N=c1[nH]c(=N)c2ccccc2[nH]1,1.0
10217,N=c1[nH]c(=N)c2nc(-c3ccc(O)cc3)c(=N)[nH]c2[nH]1,0.92
10218,N=c1[nH]c(=N)c2nc(-c3ccccc3)c(=N)[nH]c2[nH]1,0.98
10219,N=c1[nH]c(=N)c2ncn(C3C=CC(CO)O3)c2[nH]1,-0.48
10220,N=c1[nH]c(=N)c2ncn(C3CC(F)C(CO)O3)c2[nH]1,0.05
10221,N=c1[nH]c(=N)c2ncn(C3CC(O)C(CO)O3)c2[nH]1,-0.52
10222,N=c1[nH]c(=N)c2ncn(C3CCC(CO)O3)c2[nH]1,-0.46
10223,N=c1[nH]c(=N)c2ncn(COCCO)c2[nH]1,-1.06
10224,N=c1[nH]c(=O)c2[nH]c(N)c(Cc3cccs3)c2[nH]1,1.01
10225,N=c1[nH]c(=O)c2[nH]c(N)c(Cc3ccsc3)c2[nH]1,1.08
10226,N=c1[nH]c(=O)c2[nH]nnc2[nH]1,-0.71
10227,N=c1[nH]c(=O)c2ccccc2[nH]1,0.6
10228,N=c1[nH]c(=O)c2ccccc2o1,0.27
10229,N=c1[nH]c(=O)c2ncn(C3C=CC(CO)O3)c2[nH]1,-1.21
10230,N=c1[nH]c(=O)c2ncn(C3CC(F)C(CO)O3)c2[nH]1,-0.66
10231,N=c1[nH]c(=O)c2ncn(C3CC(O)C(CO)O3)c2[nH]1,-1.3
10232,N=c1[nH]c(=O)c2ncn(C3CCC(CO)O3)c2[nH]1,-1.01
10233,N=c1[nH]c(=O)c2ncn(C3OC(CO)C(O)C3O)c2[nH]1,-1.895
10234,N=c1[nH]c(=O)c2ncn(C3OC(CO)CC3F)c2[nH]1,-1.18
10235,N=c1[nH]c(=O)c2ncn(COC(CO)CO)c2[nH]1,-1.66
10236,N=c1[nH]c(=O)c2ncn(COCCO)c2[nH]1,-1.6800000000000002
10237,N=c1[nH]c(=O)n(C2CCC(CO)O2)cc1Br,-0.5
10238,N=c1[nH]c(=O)n(C2CCC(CO)O2)cc1F,-1.09
10239,N=c1[nH]c(=O)n(C2CCC(CO)O2)cc1I,-0.31
10240,N=c1[nH]c(=O)n(C2OC(CO)CC2F)cc1Cl,-0.46
10241,N=c1[nH]c(=O)n(C2OC(CO)CC2F)cc1F,-0.92
10242,N=c1[nH]c(=S)c2ncn(C3CC(O)C(CO)O3)c2[nH]1,-0.675
10243,N=c1[nH]c(=S)c2ncn(C3CCC(CO)O3)c2[nH]1,-0.59
10244,N=c1[nH]c(C=Cc2ccc([N+](=O)[O-])o2)no1,1.3
10245,N=c1[nH]c(Cl)nc2c1ncn2C1CC(O)C(CO)O1,0.02
10246,N=c1[nH]c(Cl)nc2c1ncn2C1OC(CO)C(O)C1O,-0.37
10247,N=c1[nH]c(F)nc2c1ncn2C1OC(CO)C(O)C1O,-0.8
10248,N=c1[nH]c(N(C2CCCCC2)C2CCCCC2)cc(N)[n+]1[O-],3.89
10249,N=c1[nH]c(N)ccc1N=Nc1ccccc1,1.73
10250,N=c1[nH]c(N2CCCC2)cc(N)[n+]1[O-],0.84
10251,N=c1[nH]c(N2CCCCC2)cc(N)[n+]1[O-],1.24
10252,N=c1[nH]c(N2CCOCC2)cc(N)[n+]1[O-],0.36
10253,N=c1[nH]c(NC2CCCCC2)cc(N)[n+]1[O-],1.62
10254,N=c1[nH]c(NCC(O)CO)c(Cl)nc1[N+](=O)[O-],-0.22
10255,N=c1[nH]c(NCCO)c(Cl)nc1[N+](=O)[O-],0.12
10256,N=c1[nH]c(SCC(=O)N(CCO)CCO)nc2sc3c(c12)CCCC3,3.2
10257,N=c1[nH]c2cc(Cl)ccc2o1,2.46
10258,N=c1[nH]c2ccccc2o1,1.53
10259,N=c1[nH]c2nc3[nH]c(=N)sc3cc2s1,1.56
10260,N=c1[nH]cc(Cc2cc(Cl)c(Cl)c(Cl)c2)c(=N)[nH]1,3.64
10261,N=c1[nH]cc(Cc2cc(Cl)c(Cl)cc2Cl)c(=N)[nH]1,3.79
10262,N=c1[nH]cc(Cc2cc3c(cc2Br)OCO3)c(=N)[nH]1,2.48
10263,N=c1[nH]cc(Cc2ccc(N)cc2)c(=N)[nH]1,0.22
10264,N=c1[nH]cc(Cc2ccc3c(c2)OCO3)c(=N)[nH]1,1.51
10265,N=c1[nH]cc(Cc2cccc(Cl)c2)c(=N)[nH]1,2.29
10266,N=c1[nH]cc(Cc2cccc(Cl)c2Cl)c(=N)[nH]1,2.81
10267,N=c1[nH]cc(Cc2cccc(OCC(N)=O)c2)c(=N)[nH]1,0.28
10268,N=c1[nH]cc(Cc2ccccc2)c(=N)[nH]1,1.58
10269,N=c1[nH]cc(Cc2ccccc2Cl)c(=N)[nH]1,2.24
10270,N=c1[nH]cc(Cc2ccccc2OCC(N)=O)c(=N)[nH]1,-0.34
10271,N=c1[nH]cc([N+](=O)[O-])s1,0.83
10272,N=c1[nH]ccc(=O)[nH]1,-0.99
10273,N=c1[nH]ccc2ccccc12,1.9
10274,N=c1[nH]cccc1C(N)=O,0.88
10275,N=c1[nH]cco1,-0.18
10276,N=c1[nH]ccs1,0.38
10277,N=c1[nH]cnc2[nH]cnc12,-0.07
10278,N=c1[nH]cnc2[nH]nnc12,-0.96
10279,N=c1[nH]cnc2c1ccn2C1OC(CO)C(O)C1O,-0.8
10280,N=c1[nH]cnc2c1nc(Br)n2C1OC2COP(=O)(OCc3ccccc3)OC2C1O,1.58
10281,N=c1[nH]cnc2c1nc(Br)n2C1OC2CO[PH](=O)(=O)OC2C1O,-2.27
10282,N=c1[nH]cnc2c1nc(F)n2C1CCC(CO)O1,-0.03
10283,N=c1[nH]cnc2c1nc(SCc1ccccc1)n2C1OC2COP(=O)(OCc3ccccc3)OC2C1O,1.92
10284,N=c1[nH]cnc2c1nc(SCc1ccccc1)n2C1OC2CO[PH](=O)(=O)OC2C1O,-1.15
10285,N=c1[nH]cnc2c1nc(Sc1ccc(Cl)cc1)n2C1OC2COP(=O)(OCc3ccccc3)OC2C1O,2.24
10286,N=c1[nH]cnc2c1nc(Sc1ccc(Cl)cc1)n2C1OC2CO[PH](=O)(=O)OC2C1O,-0.98
10287,N=c1[nH]cnc2c1ncn2C1C=CC(CO)O1,-0.5
10288,N=c1[nH]cnc2c1ncn2C1CC(F)C(CO)O1,0.08
10289,N=c1[nH]cnc2c1ncn2C1CC(O)C(CO)O1,-0.55
10290,N=c1[nH]cnc2c1ncn2C1CCC(CO)O1,-0.25
10291,N=c1[nH]cnc2c1ncn2C1OC(CCl)C(O)C1O,-0.06
10292,N=c1[nH]cnc2c1ncn2C1OC(CO)C(O)C1O,-1.08
10293,N=c1[nH]cnc2c1ncn2C1OC(CO)CC1F,-0.16
10294,N=c1[nH]cnc2c1ncn2C1OC(CO)CC1O,-0.61
10295,N=c1[nH]cnc2c1ncn2C1OC2COP(=O)(OCc3ccccc3)OC2C1O,1.15
10296,N=c1[nH]cnc2c1ncn2C1OC2CO[PH](=O)(=O)OC1C2O,-2.96
10297,N=c1[nH]cnc2c1ncn2C1OC2CO[PH](=O)(=O)OC2C1O,-2.96
10298,N=c1[nH]cnc2c1ncn2Cc1ccccc1,1.7
10299,N=c1[nH]cnc2ccccc12,1.28
10300,N=c1[nH]cnc2ccsc12,0.96
10301,N=c1[nH]cnc2ncn(C(c3ccccc3)c3ccccc3)c12,3.19
10302,N=c1[nH]cnc2ncn(C3OC(CO)C(O)C3O)c12,-1.05
10303,N=c1[nH]nc(CCc2ccccc2)o1,1.19
10304,N=c1[nH]nc(Cc2ccccc2)o1,0.95
10305,N=c1[nH]nc(S(N)(=O)=O)s1,-0.9
10306,N=c1[nH]ncc2ccccc12,0.82
10307,N=c1[nH]nco1,-1.44
10308,N=c1[nH]ncs1,-0.57
10309,N=c1[nH]o[n+]([O-])c1-c1ccccc1,1.47
10310,N=c1[nH]o[nH]c1=N,-0.49
10311,N=c1[nH]o[nH]c1=NC(=O)c1ccccc1,1.41
10312,N=c1[nH]onc1-c1ccccc1,1.81
10313,N=c1c(Cl)c(Cl)[nH]c(C(=O)O)c1Cl,0.3
10314,N=c1c2c([nH]c3ccccc13)CCCC2,2.71
10315,N=c1c2ccccc2[nH]c2ccccc12,2.74
10316,N=c1c2ncn(C3OC(CO)CC3F)c2[nH]c[n+]1[O-],-1.38
10317,N=c1cc(-c2nc(=N)[nH][nH]2)cc[nH]1,0.11
10318,N=c1cc(C(=O)NN)cc[nH]1,-0.98
10319,N=c1cc2ccccc2n[nH]1,1.0
10320,N=c1cc2n(-c3ccc(Cl)cc3)c3ccccc3[nH]c-2cc1=Nc1ccc(Cl)cc1,6.47
10321,N=c1cc[nH]c(=O)[nH]1,-1.73
10322,N=c1cc[nH]c2c([N+](=O)[O-])cccc12,1.31
10323,N=c1cc[nH]c2ccccc12,1.63
10324,N=c1cc[nH]cc1,0.29000000000000004
10325,N=c1cc[nH]cn1,-0.25
10326,N=c1cc[nH]nc1,-0.53
10327,N=c1ccc(C(N)=O)c[nH]1,0.7
10328,N=c1ccc(Cl)n[nH]1,0.35
10329,N=c1ccc([N+](=O)[O-])c[nH]1,0.65
10330,N=c1ccc2ccccc2[nH]1,1.87
10331,N=c1ccc2nc3ccccn3c2[nH]1,1.38
10332,N=c1cccc[nH]1,0.48
10333,N=c1ccn(C2C=C(CO)C(O)C2O)c(=O)[nH]1,-2.45
10334,N=c1ccn(C2C=CC(CO)O2)c(=O)[nH]1,-1.55
10335,N=c1ccn(C2CC(CO)C(O)C2O)c(=O)[nH]1,-2.41
10336,N=c1ccn(C2CC(F)C(CO)O2)c(=O)[nH]1,-0.89
10337,N=c1ccn(C2CC(O)C(CO)O2)c(=O)[nH]1,-1.77
10338,N=c1ccn(C2CCC(CO)O2)c(=O)[nH]1,-1.3
10339,N=c1ccn(C2CSC(CO)O2)c(=O)[nH]1,-0.93
10340,N=c1ccn(C2OC(CCl)C(O)C2O)c(=O)[nH]1,-1.05
10341,N=c1ccn(C2OC(CO)C(O)C2O)c(=O)[nH]1,-2.51
10342,N=c1ccn(C2OC(CO)CC2F)c(=O)[nH]1,-1.18
10343,N=c1ccn(C2OC3COC2C3O)c(=O)[nH]1,-1.64
10344,N=c1ccn2c(n1)OC1C(O)C(CCl)OC12,-3.1
10345,N=c1ccn2c(n1)OC1C(O)C(CO)OC12,-2.37
10346,N=c1cn[nH]c2ccccc12,1.04
10347,N=c1cnc(Cl)c[nH]1,0.67
10348,N=c1cnc2ccccc2[nH]1,1.5
10349,N=c1cncc(Cl)[nH]1,0.95
10350,N=c1cncc(N)[nH]1,-0.45
10351,N=c1cncc[nH]1,-0.07
10352,N=c1nc(-c2c(Cl)cccc2Cl)[nH]c(=N)[nH]1,1.38
10353,N=c1nc(-c2cc(Br)ccc2Br)[nH]c(=N)[nH]1,2.09
10354,N=c1nc(-c2cc(Br)ccc2Cl)[nH]c(=N)[nH]1,2.04
10355,N=c1nc(-c2cc(Br)ccc2F)[nH]c(=N)[nH]1,1.94
10356,N=c1nc(-c2cc(C(F)(F)F)ccc2Cl)[nH]c(=N)[nH]1,2.27
10357,N=c1nc(-c2cc(Cl)ccc2Br)[nH]c(=N)[nH]1,1.85
10358,N=c1nc(-c2cc(Cl)ccc2Cl)[nH]c(=N)[nH]1,1.97
10359,N=c1nc(-c2cc(Cl)ccc2F)[nH]c(=N)[nH]1,1.81
10360,N=c1nc(-c2cc(F)ccc2Br)[nH]c(=N)[nH]1,1.45
10361,N=c1nc(-c2cc(F)ccc2Cl)[nH]c(=N)[nH]1,1.38
10362,N=c1nc(-c2cc[nH]c(=NCCCc3ccccc3)c2)[nH][nH]1,3.05
10363,N=c1nc(-c2cc[nH]c(=NCCO)c2)[nH][nH]1,0.24
10364,N=c1nc(-c2cc[nH]c(=NCCc3ccccc3)c2)[nH][nH]1,2.63
10365,N=c1nc(-c2ccc(Cl)cc2)[nH]c(=N)[nH]1,2.33
10366,N=c1nc(-c2ccc(Cl)cc2Br)[nH]c(=N)[nH]1,2.09
10367,N=c1nc(-c2ccc(Cl)cc2Cl)[nH]c(=N)[nH]1,2.07
10368,N=c1nc(-c2ccc(F)cc2)[nH]c(=N)[nH]1,1.61
10369,N=c1nc(-c2ccc([N+](=O)[O-])cc2)[nH]c(=N)[nH]1,1.6
10370,N=c1nc(-c2cccc(Br)c2)[nH]c(=N)[nH]1,2.44
10371,N=c1nc(-c2cccc(C(F)(F)F)c2)[nH]c(=N)[nH]1,2.67
10372,N=c1nc(-c2cccc(Cl)c2)[nH]c(=N)[nH]1,2.33
10373,N=c1nc(-c2cccc(F)c2)[nH]c(=N)[nH]1,1.73
10374,N=c1nc(-c2cccc(SC(F)(F)F)c2)[nH]c(=N)[nH]1,3.2
10375,N=c1nc(-c2cccc([N+](=O)[O-])c2)[nH]c(=N)[nH]1,1.57
10376,N=c1nc(-c2ccccc2)[nH]c(=N)[nH]1,1.36
10377,N=c1nc(-c2ccccc2)c2ccccc2[nH]1,2.95
10378,N=c1nc(-c2ccccc2Br)[nH]c(=N)[nH]1,1.26
10379,N=c1nc(-c2ccccc2Cl)[nH]c(=N)[nH]1,1.19
10380,N=c1nc(-c2ccccc2I)[nH]c(=N)[nH]1,1.41
10381,N=c1nc(-c2ccccc2[N+](=O)[O-])[nH]c(=N)[nH]1,0.49
10382,N=c1nc(Br)c2ncn(C3CCC(CO)O3)c2[nH]1,0.34
10383,N=c1nc(C(Cl)(Cl)Cl)[nH]c(=N)[nH]1,1.24
10384,N=c1nc(C(Cl)(Cl)Cl)[nH]c(C(Cl)(Cl)Cl)n1,2.47
10385,N=c1nc(C(Cl)(Cl)Cl)nc(Sc2ccc(Cl)cc2)[nH]1,4.51
10386,N=c1nc(Cl)c2ncn(C3CCC(CO)O3)c2[nH]1,0.21
10387,N=c1nc(Cl)c2ncn(C3OC(CO)CC3F)c2[nH]1,0.28
10388,N=c1nc(F)c2ncn(C3CCC(CO)O3)c2[nH]1,-0.05
10389,N=c1nc(I)c2ncn(C3CCC(CO)O3)c2[nH]1,0.52
10390,N=c1nc2c(c[nH]1)ncn2COCCO,-1.08
10391,N=c1nccc[nH]1,-0.22
10392,N=c1ncn(C2CC(O)C(CO)O2)c(=O)[nH]1,-1.89
10393,N=c1ncn(C2OC(CO)C(O)C2O)c(=O)[nH]1,-2.17
10394,N=c1o[nH]c2ccccc12,1.31
10395,NC(=O)/C=C/c1ccccc1,1.43
10396,NC(=O)C(=Cc1ccc([N+](=O)[O-])o1)c1ccco1,0.15
10397,NC(=O)C(=Cc1cccc(F)c1)C(N)=O,0.1
10398,NC(=O)C(=Cc1ccccc1)C(N)=O,-0.13
10399,NC(=O)C(C(=O)/C=C/c1ccc(Cl)cc1)=C1SCS1,3.64
10400,NC(=O)C(Cc1ccccc1)NC(=O)C(N)Cc1ccccc1,1.13
10401,NC(=O)C(Cl)(Cl)Cl,1.04
10402,NC(=O)C(Cl)Cl,0.19
10403,NC(=O)C(F)(F)F,0.12
10404,NC(=O)C(c1ccccc1)c1ccccn1,0.83
10405,NC(=O)C1(N2CCCCC2)CCN(CCCC(=O)c2ccc(F)cc2)CC1,2.02
10406,NC(=O)C1CCCN1C(=O)C(Cc1c[nH]cn1)NC(O)c1ccc(O)[nH]1,-2.46
10407,NC(=O)C1CCCN1C(=O)C(Cc1cn(C(=O)OC2CCCCC2)cn1)NC(O)c1ccc(O)[nH]1,0.6
10408,NC(=O)C1CCCN1C(=O)C(Cc1cn(C(=O)OCc2ccccc2)cn1)NC(O)c1ccc(O)[nH]1,-0.11
10409,NC(=O)C1CCCN1C(=O)COC(=O)c1ccccc1,0.2
10410,NC(=O)C1CCN(C(=O)c2ccc3c(=O)n(Cc4ccco4)c(SCC(=O)c4ccccc4)nc3c2)CC1,5.31
10411,NC(=O)C1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,4.44
10412,NC(=O)C1CN(CC(=O)Nc2c(Cl)cccc2Cl)CCN1CCCC(c1ccc(F)cc1)c1ccc(F)cc1,5.26
10413,NC(=O)C1CSC(c2oc(CO)c(O)c2O)N1,-1.73
10414,NC(=O)C=Cc1ccc([N+](=O)[O-])o1,0.65
10415,NC(=O)C=Cc1ccc2c(c1)OCO2,1.4
10416,NC(=O)C=Cc1ccccc1,1.43
10417,NC(=O)CBr,-0.52
10418,NC(=O)CC(CC(=O)O)c1ccc(Br)cc1,1.12
10419,NC(=O)CC(N)C(=O)NC(Cc1ccccc1)C(=O)O,-1.14
10420,NC(=O)CC(N)C(=O)O,-3.615
10421,NC(=O)CCC(N)C(=O)NC(Cc1ccccc1)C(=O)O,-1.14
10422,NC(=O)CCC(N)C(=O)O,-3.64
10423,NC(=O)CCC(NC(=O)C(N)Cc1ccccc1)C(=O)O,-1.03
