,smiles,pH,logD
4210,N=c1[nH]c2ccc(OC(F)(F)F)cc2s1,7.4,3.34
4211,N=c1[nH]c2ccccc2cc1C(N)=O,7.4,1.07
4212,N=c1[nH]c2ccccc2n1C(=O)c1ccccc1,7.4,1.56
4213,N=c1[nH]c2ccccc2s1,7.4,2.0
4214,N=c1[nH]cc(-c2ccc(F)cc2)[nH]1,7.4,1.39
4215,N=c1[nH]cc(-c2ccc(S(=O)(=O)N3CCOCC3)cc2)nc1C(=O)Nc1cccnc1,7.4,2.83
4216,N=c1[nH]cc(-c2cnn(C3CCN(C(=O)CO)CC3)c2)cc1-c1nc2ccccc2o1,7.4,3.2
4217,N=c1[nH]cc(-c2cnn(C3CCNCC3)c2)cc1-c1nc2ccccc2o1,7.4,1.85
4218,N=c1[nH]cc(-c2cnn(C3CCOCC3)c2)cc1-c1nc2ccccc2o1,7.4,4.0
4219,N=c1[nH]cc(NC(=O)c2cc(NC(=O)c3cccc(C(F)(F)F)c3)ccc2Cl)cc1Cl,7.4,3.26
4220,N=c1[nH]ccc2ccccc12,7.4,1.5
4221,N=c1[nH]cccc1NCc1cccc(-c2cccnc2)c1,7.4,3.0
4222,N=c1[nH]cnc(=Nc2ccccc2)[nH]1,7.4,1.4
4223,N=c1[nH]cnc2[nH]ccc12,7.4,1.78
4224,N=c1[nH]cnc2c1C(=O)N(c1ccc([C@H]3CC[C@H](CC(=O)O)CC3)cc1)CCO2,7.4,-0.5
4225,N=c1[nH]cnc2c1c(C(N)=O)cn2[C@@H]1O[C@H](CO)[C@@H](O)[C@H]1O,7.4,-0.87
4226,N=c1[nH]cnc2c1c(COc1cccc(Cl)c1)nn2C1CCOCC1,7.4,3.17
4227,N=c1[nH]cnc2c1nc(Sc1nc3cccc(Cl)c3s1)n2CCO,7.4,2.37
4228,N=c1[nH]cnc2c1ncn2Cc1ccccc1,7.4,1.53
4229,N=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CSCCCNC(=O)NCc2ccccc2)[C@@H](O)[C@H]1O,7.4,0.9
4230,N=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CSCCCNC(=O)Nc2ccc(Cl)cc2)[C@@H](O)[C@H]1O,7.4,2.5
4231,N=c1[nH]cnc2c1ncn2[C@@H]1O[C@H](CSCCCNC(=O)Nc2ccccc2)[C@@H](O)[C@H]1O,7.4,1.9
4232,N=c1[nH]cnc2ccccc12,7.4,1.26
4233,N=c1[nH]cnc2nc(-c3ccc(N4CCOCC4)nc3)cc(-c3cccc(Br)c3)c12,7.4,3.2
4234,N=c1[nH]cnc2oc(-c3ccoc3)c(-c3ccco3)c12,7.4,3.1
4235,N=c1[nH]cnc2sc(-c3c(-c4ccccc4)ncn3C[C@H]3CCCO3)nc12,7.4,2.65
4236,N=c1[nH]cnc2sc(-c3c(-c4ccccc4)ncn3Cc3ccccc3N3CCOCC3)nc12,7.4,3.58
4237,N=c1[nH]cnc2sccc12,7.4,1.19
4238,N=c1[nH]nc(-c2cccc(Cl)c2Cl)c(=N)[nH]1,7.4,1.38
4239,N=c1[nH]nc(-c2ccccc2)s1,7.4,1.8
4240,N=c1[nH]nc(CCSCCc2n[nH]c(=N)s2)s1,7.4,-0.1
4241,N=c1[nH]nc(CCSCCc2n[nH]c(=NC(=O)Cc3ccccc3)s2)s1,7.4,2.0
4242,N=c1[nH]nc(Cc2ccc(Cl)cc2)s1,7.4,2.34
4243,N=c1[nH]onc1C(=NO)Nc1ccc(F)c(Cl)c1,7.4,2.7
4244,N=c1c(-c2ccccc2)c(CN2CCOCC2)[nH]n1-c1ccc(F)cc1,7.4,2.33
4245,N=c1c(C(=O)NC2CC2)n[nH]c2c(-c3ncccn3)c(F)ccc12,7.4,1.59
4246,N=c1c(C(=O)NC2CC2)n[nH]c2c(-c3ncccn3)cccc12,7.4,1.5
4247,N=c1c(C(=O)c2cccc(OC[C@@H](O)CO)c2)c[nH]n1-c1ccc(F)cc1,7.4,1.91
4248,N=c1c(C(=O)c2cccc(OC[C@H](O)CO)c2)c[nH]n1-c1ccc(F)cc1,7.4,1.94
4249,N=c1c(C(N)=O)n[nH]n1-c1ccccc1,7.4,0.74
4250,N=c1c2c([nH]c3ccc(Br)cc13)N(c1ccccc1)CC2,7.4,3.12
4251,N=c1c2c([nH]c3ccccc13)CCCC2,7.4,0.33166666666666667
4252,N=c1c2cccc(-c3ncccn3)c2[nH]c2cn(C3CCC3)c(O)c12,7.4,1.85
4253,N=c1cc(-c2ccccc2)[nH]c2ccccc12,7.4,2.2
4254,N=c1cc(-c2ccccc2)[nH]cn1,7.4,1.91
4255,N=c1cc(-c2nc(=N)[nH][nH]2)cc[nH]1,7.4,0.11
4256,N=c1cc(C(F)(F)F)c(-c2cc(N3CCOCC3)nc(N3CCOCC3)n2)c[nH]1,7.4,2.7
4257,N=c1cc2[nH][nH]c(=O)n2c2cc(-c3ccc[nH]3)ccc12,7.4,2.3
4258,N=c1cc2[nH][nH]c(=O)n2c2cc(-c3ccco3)ccc12,7.4,2.48
4259,N=c1cc2[nH][nH]c(=O)n2c2cc(-c3cccs3)ccc12,7.4,3.26
4260,N=c1cc2[nH][nH]c(=O)n2c2cc(-c3ccsc3)ccc12,7.4,3.18
4261,N=c1cc[nH]c(-c2cccnc2)n1,7.4,0.44
4262,N=c1ccc(C(=O)Nc2cccc(-c3nc(N4CCOCC4)c4oc5ncccc5c4n3)c2)c[nH]1,7.4,3.44
4263,N=c1ccc2cccc(N=c3nccc[nH]3)c2[nH]1,7.4,2.7
4264,N=c1ccc2ccccc2[nH]1,7.4,1.7
4265,N=c1cccc(CCc2ccc3cc[nH]c3c2)[nH]1,7.4,2.8
4266,N=c1ccn([C@@H]2CS[C@H](CO)O2)c(=O)[nH]1,7.4,-0.92
4267,N=c1ccn([C@@H]2O[C@H](CO)[C@@H](O)C2(F)F)c(=O)[nH]1,7.4,-1.5
4268,N=c1ccn([C@H]2CC[C@@H](CO)O2)c(=O)[nH]1,7.4,-1.1
4269,N=c1nc(-c2c[nH]c3ccccc23)cc[nH]1,7.4,1.68
4270,N=c1nc(-c2ccc(Cl)cc2)[nH]c(=N)[nH]1,7.4,2.12
4271,N=c1nc(-c2cccc(C(F)(F)F)c2)[nH]c(=N)[nH]1,7.4,2.4
4272,N=c1nc(-c2ccccc2)cc[nH]1,7.4,2.0
4273,N=c1nc(-c2cccs2)cc[nH]1,7.4,1.75
4274,N=c1nc(-n2ccc3ccccc32)cc[nH]1,7.4,2.71
4275,N=c1nc(/C=C/c2ccc(Cl)cc2)cc[nH]1,7.4,3.5
4276,N=c1nc2[nH]c(=N)c(-c3c(Br)cccc3Br)cc2c[nH]1,7.4,2.06
4277,N=c1nc2nc(-c3cccs3)cc(C(F)(F)F)n2[nH]1,7.4,2.01
4278,NC(=NO)c1ccc2[nH]c(-c3ccccn3)nc2c1,7.2,1.6
4279,NC(=NO)c1ccc2[nH]c(-c3ccccn3)nc2c1,7.4,1.6
4280,NC(=O)C(Cc1ccccc1)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C1CCCN1C(=O)C(N)Cc1ccc(O)cc1,7.4,1.1
4281,NC(=O)C(Cc1ccccc1)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C1CCCN1C(=O)[C@@H](N)Cc1ccc(O)cc1,7.4,1.195
4282,NC(=O)C(NC(=O)C1(N)CCN(c2ncnc3[nH]ccc23)CC1)c1ccc(Cl)cc1,7.4,2.2
4283,NC(=O)C(c1ccccc1)(c1ccccc1)[C@@H]1CCN(CCc2ccc3c(c2)CCO3)C1,7.4,2.79
4284,NC(=O)C1CCCCC1,7.4,0.9
4285,NC(=O)C1CCCN1C(=O)C(Cc1c[nH]cn1)NC(O)c1ccc(O)[nH]1,7.4,-2.46
4286,NC(=O)C1CCCN1c1nc2ccccc2c(=O)o1,7.4,0.4
4287,NC(=O)C1CCN(CC(=O)Nc2ccc3c(c2)OCO3)CC1,7.4,0.4
4288,NC(=O)CCC(N)C(=O)O,7.4,-1.0
4289,NC(=O)CCC(NC(=O)C(CO)NC(=O)CCc1ccc(O)c(I)c1)C(=O)NC(CC(=O)O)C(=O)NCC(N)=O,7.0,-2.4
4290,NC(=O)CCC(NC(=O)C([NH3+])CO)C(=O)N[C@@H](CC(=O)[O-])C(=O)NCC(N)=O,7.4,-2.4
4291,NC(=O)CN1C(=O)C(NC(=O)c2cc3cc(Cl)sc3[nH]2)Cc2ccccc21,7.4,3.22
4292,NC(=O)CN1CCN([C@@H](COCc2cc(C(F)(F)F)cc(C(F)(F)F)c2)c2ccccc2)CC1,7.4,3.26
4293,NC(=O)COc1ccc(OCCNCC(O)COc2ccccc2)cc1,7.4,0.63
4294,NC(=O)C[S+]([O-])C(c1ccccc1)c1ccccc1,7.4,1.12
4295,NC(=O)Cc1ccccc1,7.4,0.3
4296,NC(=O)Cc1nc(-c2ccccc2)cs1,7.4,1.3
4297,NC(=O)N/N=C/c1ccc([N+](=O)[O-])o1,7.4,0.23
4298,NC(=O)N1c2ccccc2C=Cc2ccccc21,5.5,2.451
4299,NC(=O)N1c2ccccc2C=Cc2ccccc21,6.5,2.45
4300,NC(=O)N1c2ccccc2C=Cc2ccccc21,7.4,2.0505
4301,NC(=O)N1c2ccccc2CC(=O)c2ccccc21,7.4,1.28
4302,NC(=O)N1c2ccccc2C[C@H](O)c2ccccc21,7.4,0.79
4303,NC(=O)NC(=O)C(Nc1ccc2c(c1)CCC2)c1ccccc1,7.4,3.3
4304,NC(=O)Nc1cc(-c2cccc(F)c2F)sc1C(=O)N[C@H]1CCCNC1,7.4,1.32
4305,NC(=O)Nc1cc(-c2cccc(O)c2)sc1C(N)=O,7.4,2.21
4306,NC(=O)Nc1cc(-c2ccccc2)sc1C(=O)N[C@H]1CCCNC1,7.4,1.04
4307,NC(=O)Nc1cc(-c2ccccc2)sc1C(N)=O,7.4,2.43
4308,NC(=O)Nc1cc(-c2ccsc2)sc1C(N)=O,7.4,2.3
4309,NC(=O)Nc1sc(-c2cc(F)cc(F)c2)cc1C(=O)N[C@H]1CCCNC1,7.4,2.18
4310,NC(=O)Nc1sc(-c2ccc(CN3CCCCC3)cc2)cc1C(N)=O,7.4,1.75
4311,NC(=O)Nc1sc(-c2ccc(CNC3CCCC3)cc2)cc1C(N)=O,7.4,1.22
4312,NC(=O)Nc1sc(-c2ccc(F)cc2)cc1C(=O)N[C@H]1CCCNC1,7.4,1.76
4313,NC(=O)Nc1sc(-c2ccc(OCCN3CCCCC3)cc2)cc1C(N)=O,7.4,1.2
4314,NC(=O)Nc1sc(-c2ccccc2)cc1C(=O)N1CCOCC1,7.4,2.24
4315,NC(=O)Nc1sc(-c2ccccc2)cc1C(=O)N[C@H]1CCCNC1,7.4,1.27
4316,NC(=O)Nc1sc(-c2ccccc2)cc1C(N)=O,7.4,2.42
4317,NC(=O)Nc1sc(-c2ccsc2)cc1C(=O)N[C@H]1CCCNC1,7.4,1.06
4318,NC(=O)c1c(N)sc2c1CCCC2,7.4,1.84
4319,NC(=O)c1c(OCc2c(F)cc(Br)cc2F)[nH]sc1=NC(=O)NCCCCN1CCCC1,7.4,2.5
4320,NC(=O)c1c[nH]c(=N[C@H]2CCCNC2)c2cc(-c3ccc(Cl)c(F)c3)sc12,7.4,2.76
4321,NC(=O)c1c[nH]c(=N[C@H]2CCCNC2)c2cc(-c3ccc(Cl)cc3)sc12,7.4,2.78
4322,NC(=O)c1c[nH]c(=N[C@H]2CCCNC2)c2cc(-c3ccc(F)c(Cl)c3)sc12,7.4,2.94
4323,NC(=O)c1c[nH]c(=N[C@H]2CCCNC2)c2cc(-c3ccc(F)c(F)c3)sc12,7.4,2.17
4324,NC(=O)c1c[nH]c(=N[C@H]2CCCNC2)c2cc(-c3ccc(F)cc3)sc12,7.4,2.01
4325,NC(=O)c1c[nH]c(=N[C@H]2CCCNC2)c2cc(-c3ccc(F)cc3F)sc12,7.4,1.97
4326,NC(=O)c1c[nH]c(=N[C@H]2CCCNC2)c2cc(-c3ccncc3)sc12,7.4,0.77
4327,NC(=O)c1c[nH]c(=N[C@H]2CCCNC2)c2cc(Br)sc12,7.4,1.08
4328,NC(=O)c1c[nH]c2[nH]c(-c3ccc(OCCN4CCCCC4)cc3)nc2c1=NCCCNC(=O)C1CCC1,7.4,2.48
4329,NC(=O)c1cc(-c2ccccc2)sc1N,7.4,2.7
4330,NC(=O)c1cc(C(N)=O)n(-c2cccc(-c3cc(C(F)(F)F)ccc3C(F)(F)F)c2)n1,7.4,3.4
4331,NC(=O)c1cc(F)cc(O[C@@H]2C[C@@H]3CC[C@H](C2)N3Cc2ccccc2)c1,7.4,2.14
4332,NC(=O)c1cc(O)cc2nc(-c3ccc(O)cc3)oc12,7.4,2.3
4333,NC(=O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1,7.4,0.81
4334,NC(=O)c1ccc(-c2cc3c(=N[C@H]4CCCNC4)[nH]cc(C(N)=O)c3s2)cc1,7.4,0.28
4335,NC(=O)c1ccc(=O)n(Cc2ccc(Cl)cc2Cl)c1,7.4,2.36
4336,NC(=O)c1ccc(=O)n(Cc2ccc(F)c(F)c2)c1,7.4,1.37
4337,NC(=O)c1ccc(Br)cc1,7.4,1.75
4338,NC(=O)c1ccc(CCOCCCS(=O)(=O)CCNCCc2ccc(O)c3[nH]c(=O)sc23)cc1,7.4,1.1
4339,NC(=O)c1ccc(N(C(N)=O)c2c(F)cccc2F)nc1-c1ccc(F)cc1F,7.4,1.6
4340,NC(=O)c1ccc(O[C@@H]2C[C@@H]3CC[C@H](C2)N3Cc2ccccc2)c(F)c1,7.4,2.1
4341,NC(=O)c1ccc(O[C@@H]2C[C@@H]3CC[C@H](C2)N3Cc2ccccc2)cn1,7.4,1.51
4342,NC(=O)c1ccc(O[C@@H]2C[C@@H]3CC[C@H](C2)N3Cc2ccccc2)nc1,7.4,1.25
4343,NC(=O)c1ccc(Oc2cccc3cccnc23)c([N+](=O)[O-])c1,7.4,1.7
4344,NC(=O)c1cccc(C[C@@H]2C[C@@H]3CC[C@H](C2)N3Cc2ccccc2)c1,7.4,1.19
4345,NC(=O)c1cccc(C[C@H]2C[C@@H]3CC[C@H](C2)N3Cc2ccccc2)c1,7.4,1.11
4346,NC(=O)c1cccc(Cc2ncccn2)c1,7.4,0.28
4347,NC(=O)c1cccc(Cn2cccn2)c1,7.4,0.71
4348,NC(=O)c1cccc(Cn2ccnc2)c1,7.4,-0.01
4349,NC(=O)c1cccc(Cn2cnc3ccccc32)c1,7.4,1.7
4350,NC(=O)c1cccc(N[C@@H]2C[C@@H]3CC[C@H](C2)N3Cc2ccccc2)c1,7.4,1.01
4351,NC(=O)c1cccc(OC2CCN(CC3CC3)CC2)c1,7.4,0.49
4352,NC(=O)c1cccc(OC2CCN(Cc3ccccc3)CC2)c1,7.4,1.92
4353,NC(=O)c1cccc(O[C@@H]2C[C@@H]3CC[C@H](C2)N3CC2CCCCC2)c1,7.4,1.55
4354,NC(=O)c1cccc(O[C@@H]2C[C@@H]3CC[C@H](C2)N3Cc2ccccc2)c1,7.4,1.61
4355,NC(=O)c1cccc(O[C@@H]2C[C@@H]3CC[C@H](C2)N3Cc2ccccc2)n1,7.4,1.71
4356,NC(=O)c1cccc(O[C@H]2C[C@@H]3CC[C@H](C2)N3CC2CC2)c1,7.4,0.07
4357,NC(=O)c1cccc(O[C@H]2C[C@@H]3CC[C@H](C2)N3CCc2ccccc2)c1,7.4,2.0
4358,NC(=O)c1cccc(O[C@H]2C[C@@H]3CC[C@H](C2)N3Cc2ccccc2)c1,7.4,1.76
4359,NC(=O)c1cccc(S[C@@H]2C[C@@H]3CC[C@H](C2)N3Cc2ccccc2)c1,7.4,2.22
4360,NC(=O)c1cccc([S+]([O-])[C@@H]2C[C@@H]3CC[C@H](C2)N3Cc2ccccc2)c1,7.4,1.1
4361,NC(=O)c1ccccc1O,7.4,1.09
4362,NC(=O)c1ccccc1OCc1ccccc1,7.4,2.5
4363,NC(=O)c1cccnc1Oc1ccccc1,7.4,1.13
4364,NC(=O)c1ccn2c(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nc2c1,7.4,2.0
4365,NC(=O)c1cnc(-c2ccc(C3(N)CCC3)cc2)c(-c2ccccc2)c1,7.4,1.3
4366,NC(=O)c1cncc(-c2ccc([C@H]3CC[C@H](CC(=O)O)CC3)cc2)c1,7.4,0.22
4367,NC(=O)c1cncc(O[C@@H]2C[C@@H]3CC[C@H](C2)N3Cc2ccccc2)n1,7.4,1.1
4368,NC(=O)c1noc(C(CCCC2CCCCC2)CC(O)=NO)n1,7.4,2.6
4369,NC(=O)c1sc(-c2ccc(Cl)cc2)cc1N,7.4,3.3
4370,NC(=O)c1sc(-c2ccccc2)cc1N,7.4,2.33
4371,NC(=O)c1sc(-c2ccsc2)cc1N,7.4,2.23
4372,NC(=O)c1sc(-c2ccsc2)cc1NS(=O)(=O)c1ccc(C(F)(F)F)cc1,7.4,2.39
4373,NC(=O)c1sc2[nH]ccc(=Nc3ccccc3)c2c1N,7.4,2.91
4374,NC(C=O)C(O)NC(Cc1ccccc1)C(=O)O,7.4,-2.54
4375,NC(C=O)C(O)O,7.4,-0.45
4376,NC(CC1=C[N]c2ccccc21)C(=O)O,7.4,1.46
4377,NC(CCC(=O)O)C(=O)O,7.4,-2.19
4378,NC(CNC(=O)c1cc2c(-c3ccccc3Cc3ccccc3)cccc2[nH]1)C(=O)O,7.4,3.25
4379,NC(CS)C(=O)O,7.4,0.82
4380,NC(Cc1c[nH]c2ccccc12)C(=O)NC(C=O)C(O)O,7.4,-2.2
4381,NC(Cc1c[nH]c2ccccc12)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O,2.0,1.46
4382,NC(Cc1c[nH]c2ccccc12)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O,4.5,1.07
4383,NC(Cc1c[nH]c2ccccc12)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O,6.6,-0.66
4384,NC(Cc1c[nH]c2ccccc12)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O,7.4,0.51
4385,NC(Cc1c[nH]c2ccccc12)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O,11.0,0.04
4386,NC(Cc1c[nH]c2ccccc12)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O,2.0,0.31
4387,NC(Cc1c[nH]c2ccccc12)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O,4.5,-0.03
4388,NC(Cc1c[nH]c2ccccc12)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O,6.6,-0.32
4389,NC(Cc1c[nH]c2ccccc12)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O,7.4,-0.375
4390,NC(Cc1c[nH]c2ccccc12)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O,8.5,-0.61
4391,NC(Cc1c[nH]c2ccccc12)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O,11.0,-0.9
4392,NC(Cc1c[nH]c2ccccc12)C(=O)NC(Cc1ccc(O)cc1)C(=O)O,7.4,-1.38
4393,NC(Cc1c[nH]c2ccccc12)C(=O)NC(Cc1ccccc1)C(=O)O,7.4,-0.51
4394,NC(Cc1c[nH]c2ccccc12)C(=O)NCC(=O)O,7.4,-1.98
4395,NC(Cc1c[nH]c2ccccc12)C(=O)O,7.4,-0.985
4396,NC(Cc1c[nH]cn1)C(=O)O,7.4,-0.44
4397,NC(Cc1cc(I)c(Oc2ccc(O)c(I)c2)c(I)c1)C(=O)O,7.4,0.97
4398,NC(Cc1ccc(F)cc1)C(=O)O,7.4,-1.06
4399,NC(Cc1ccc(O)cc1)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(Cc1ccc(O)cc1)C(=O)O,7.4,-2.13
4400,NC(Cc1ccc(O)cc1)C(=O)O,7.4,0.55
4401,NC(Cc1ccccc1)C(=O)NC(C=O)C(O)O,7.4,-2.59
4402,NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)NCC(=O)O,7.4,-0.66
4403,NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)O,7.4,-0.29
4404,NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)NCC(=O)O,7.4,-1.46
4405,NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)O,2.0,-0.55
4406,NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)O,4.5,-0.68
4407,NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)O,6.6,-0.85
4408,NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)O,7.4,-0.96
4409,NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)O,8.5,-1.08
4410,NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)O,11.0,-1.5
4411,NC(Cc1ccccc1)C(=O)NCC(=O)O,7.4,-2.265
4412,NC(Cc1ccccc1)c1ccccc1,7.4,1.32
4413,NC1(C(=O)NC(CCCN2CCCC2)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,7.4,1.3
4414,NC1(C(=O)NC(CCCN2CCOCC2)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,7.4,2.7
4415,NC1(C(=O)NC(CCO)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,7.4,2.5
4416,NC1(C(=O)NC(CO)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,7.4,2.4
4417,NC1(C(=O)NC(CS(N)(=O)=O)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,7.4,2.2
4418,NC1(C(=O)NC(Cc2ccccc2)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,7.4,4.1
4419,NC1(C(=O)NC(c2ccc(Cl)cc2)C2CC2)CCN(c2ncnc3[nH]ccc23)CC1,7.4,3.4
4420,NC1(C(=O)NC(c2ccccc2)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,7.4,4.1
4421,NC1(C(=O)NCc2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,7.4,2.88
4422,NC1(C(=O)N[C@@H](CCN2CCCCC2)c2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,7.4,2.4
4423,NC1(Cc2ccc(Cl)cc2)CCN(c2ncnc3[nH]ccc23)CC1,7.4,2.72
4424,NC1(c2ccc(-c3c(-c4ccccc4)ccc4ccnn34)cc2)CCC1,7.4,2.9
4425,NC1(c2ccc(-c3c(-c4ccccc4)ccn4ccnc34)cc2)CCC1,7.4,2.0
4426,NC1(c2ccc(-c3c(-c4ccccc4)ccn4ncnc34)cc2)CCC1,7.4,1.7
4427,NC1(c2ccc(-c3c(-c4ccccc4)ncc4nccn34)cc2)CCC1,7.4,1.7
4428,NC1(c2ccc(-c3nc4ccccc4c(=O)n3-c3ccccc3)cc2)CCC1,7.4,1.5
4429,NC1(c2ccc(-c3nc4ccccc4cc3-c3ccccc3)cc2)CCC1,7.4,3.6
4430,NC1(c2ccc(-c3nc4ccccn4c3-c3ccccc3)cc2)CCC1,7.4,2.8
4431,NC1(c2ccc(-c3nc4ccn5c(=O)[nH]nc5c4cc3-c3ccccc3)cc2)CCC1,7.4,2.5
4432,NC1(c2ccc(-c3ncc4ccccc4c3-c3ccccc3)cc2)CCC1,7.4,3.6
4433,NC1(c2ccc(-c3ncc4cccn4c3-c3ccccc3)cc2)CCC1,7.4,2.5
4434,NC1(c2ccc(-c3ncc4cccnc4c3-c3ccccc3)cc2)CCC1,7.4,1.7
4435,NC1(c2ccc(-c3ncc4ccncc4c3-c3ccccc3)cc2)CCC1,7.4,2.2
4436,NC1(c2ccc(-c3ncc4cnccc4c3-c3ccccc3)cc2)CCC1,7.4,2.2
4437,NC1(c2ccc(-c3ncc4ncccc4c3-c3ccccc3)cc2)CCC1,7.4,2.0
4438,NC1(c2ccc(-c3ncc4nccn4c3-c3ccccc3)cc2)CCC1,7.4,1.3
4439,NC1(c2ccc(-c3nn4ccc(=O)nc4cc3-c3ccccc3)cc2)CCC1,7.4,0.2
4440,NC1(c2ccc(-c3nn4cccc4cc3-c3ccccc3)cc2)CCC1,7.4,3.3
4441,NC1(c2ccc(-c3nn4ccccc4c3-c3ccccc3)cc2)CCC1,7.4,3.2
4442,NC1(c2ccc(-n3c(-c4ccccc4)nc4ccccc4c3=O)cc2)CCC1,7.4,1.6
4443,NC12CC3CC(CC(C3)C1)C2,7.4,-0.9375
4444,NC12CCC(c3ccccc3)(CC1)CC2,7.4,0.29
4445,NC1=NC(=O)CC(c2ccc(Cl)c(Cl)c2)N1,7.4,1.46
4446,NC1=NC(c2cc3c(=O)[nH]cc(CCF)c3[nH]2)CC=N1,7.4,0.51
4447,NC1C2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)CC12,7.4,0.3
4448,NC1CCN(c2nccc(C(=O)NCC34CC5CC(CC(C5)C3)C4)c2Cl)CC1,7.4,1.19
4449,NC1CCc2cc(OC(=O)c3ccccc3)c(OC(=O)c3ccccc3)cc2C1,7.4,2.6
4450,NC1[C@@H]2CN(c3nc4c(cc3F)=C([O-])C(C(=O)O)[CH-][N+]=4c3ccc(F)cc3F)C[C@H]12,7.4,0.25
4451,NC1[C@@H]2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)C[C@H]12,7.4,0.07
4452,NCC(=O)N1CCCC1C(=O)NCC(N)=O,7.4,-3.05
4453,NCC(=O)N1C[C@@H](CN)CC1C(=O)NC(CCc1ccccc1)C(=O)Nc1ccc2ncccc2c1,7.4,-0.5
4454,NCC(=O)N1C[C@@H](N)CC1C(=O)NC(CCc1ccccc1)C(=O)Nc1ccc2ncccc2c1,7.4,0.5
4455,NCC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NCC(=O)O,7.4,-2.71
4456,NCC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)O,7.4,-2.17
4457,NCC(=O)NC(Cc1ccccc1)C(=O)NCC(=O)O,7.4,-2.74
4458,NCC(=O)NC(Cc1ccccc1)C(=O)O,7.4,-2.3
4459,NCC(=O)NCC(=O)O,7.4,-2.92
4460,NCC(=O)O,7.4,-0.22
4461,NCC(O)(c1ccc(Cl)cc1)c1ccc(Cl)cc1,7.4,2.69
4462,NCC(O)(c1ccccc1)c1ccccc1,7.4,0.9
4463,NCC1(CC(=O)O)CCCCC1,7.4,-2.0
4464,NCC1CCC(C(=O)O)CC1,7.4,-3.0
4465,NCCC(=O)NC(Cc1ccc(Cl)cc1Cl)C(=O)N1CCN(c2ccccc2CNCCc2cccs2)CC1,7.4,1.1
4466,NCCCC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,7.4,1.5
4467,NCCCC(N)C(=O)O,7.4,-2.17
4468,NCCCCC(N)C(=O)O,7.4,-2.27
4469,NCCCCC(NC(CCc1ccccc1)C(=O)O)C(=O)N1CCCC1C(=O)O,7.4,-3.4
4470,NCCCCCc1c[nH]c2ccc(F)cc12,7.4,0.6
4471,NCCCCN(Cc1nc2ccccc2[nH]1)C1CCCc2cccnc21,7.4,0.83
4472,NCCCCc1ccccc1,7.4,-0.62
