,Unnamed: 0,smiles,logP,Energy
8283,12499,O=S1(=O)N=C(C2CCCCC2)Nc2ccccc21,2.2,
8284,12051,O=C(c1ccccc1)n1c(=O)[nH]cc(F)c1=O,0.8,
8285,5272,CCc1c(O)c(=O)ccn1C(C)C,0.73,
8286,6485,COC(=O)C1(S(=O)(=O)c2ccc(C)cc2)CCCCC1,2.54,
8287,5886,CN(CCNCCc1ccc(O)c2[nH]c(=O)sc12)C(=O)CCOCCc1ccccc1,1.52,
8288,5437,CCc1oc(C)cc(=O)c1O,1.07,
8289,9951,Fc1cccnc1,0.77,
8290,6484,COC(=O)C1(S(=O)(=O)c2ccc(C)cc2)CC1,1.77,
8291,480,C=Cc1ccc2c(O)c3ccccc3c(O)c2c1,4.37,
8292,3356,CCCCCCCC1(c2ccncc2)CCC(=O)NC1=O,3.44,
8293,2096,CC(Cc1ccccc1)OC(=O)N(C)C,2.6,
8294,1457,CC(C)(C)NC(=O)NS(=O)(=O)c1ccccc1,1.95,
8295,3682,CCCCN(C)CCS(=O)(=O)c1cc(OC)c(OC)c(OC)c1,2.05,
8296,12642,O=[N+]([O-])c1ccc(Cl)c(Cl)c1Cl,3.61,
8297,10340,N=c1cc[nH]cc1,0.26,
8298,9845,Cn1cncc1[N+](=O)[O-],0.13,
8299,1165,CC(=O)Oc1ccccc1C(=O)O,1.1,-9.94
8300,3600,CCCCCN(C)C(=O)c1cccc(Oc2ccccc2)c1,4.43,
8301,12956,O=c1cc[nH]c(=O)[nH]1,-1.07,
8302,7016,COP(=O)(OC)C(O)C(Cl)(Cl)Cl,0.51,
8303,1936,CC(C)OC(=O)CSc1ccccc1[N+](=O)[O-],2.76,
8304,13598,c1ccc(NNc2ccccc2)cc1,2.94,
8305,2993,CCC12CC3CC(N)(C1)CC(CC)(C3)C2,4.36,
8306,623,CC(=O)Cc1ccccc1,1.44,
8307,9114,Cc1cncc(C)c1,1.78,-4.84
8308,11301,O=C(CN1CCOCC1)NC1COc2ccc(Cl)cc21,1.55,
8309,5999,CN1CC=C(c2cccc(N)c2)CC1,1.47,
8310,1797,CC(C)COCCO,0.75,
8311,6876,COCC(O)Cn1c(C)cnc1[N+](=O)[O-],0.03,
8312,9602,Clc1ccc(Oc2cc(Cl)cc(Cl)c2)cc1,5.77,
8313,10446,NC(=O)CCCCc1ccncc1,0.42,
8314,2476,CC1CCC(C(C)C)C(=O)C1,3.05,
8315,4646,CCOC(=O)C(Cc1cccc([N+](=O)[O-])c1)=NC=O,2.05,
8316,12092,O=C1C=C(N2CC2)C(=O)C=C1N1CC1,0.18,
8317,10420,NC(=O)C(c1ccccc1)c1ccccn1,0.83,
8318,133,C#CCOc1cc(N=CNOC)cc(F)c1OCC#C,1.8,
8319,11578,O=C(O)/C=C/C(=O)O,0.46,
8320,1846,CC(C)N=c1[nH]c(SC(F)F)nc(=NC(C)(C)C)[nH]1,4.7,
8321,6650,COC(=O)c1c[nH]c2ccccc12,2.57,
8322,11715,O=C(O)CN1CCCCC1,-1.05,
8323,3021,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(O)CC(C)C(=O)C(C)C(OC(C)=O)C1(C)O,2.85,
8324,6737,COC(=O)c1cccn1C,1.8,
8325,9825,Cn1ccnc1,-0.06,-8.41
8326,3369,CCCCCCCCC(CCCC)c1ccccc1,8.56,
8327,11265,O=C(CCl)N1CCOCC1,-0.6,
8328,4437,CCN1CCN(C(=O)NC(C(=O)NC2C(=O)N3C(C(=O)O)=C(CSc4nnnn4C)CSC23)c2ccc(O)cc2)C(=O)C1=O,-0.74,
8329,9460,Clc1cc(Oc2c(Cl)c(Cl)c(Cl)c(Cl)c2Cl)c(Cl)c(Cl)c1Cl,8.07,
8330,13652,c1ccc2c(c1)OCCOCCOCCOCCOCCOCCOc1ccccc1OCCOCCOCCO2,1.45,
8331,3387,CCCCCCCCCC1(c2ccncc2)CCC(=O)NC1=O,4.64,
8332,7102,COc1c(O)cc2c(c1OC)-c1ccc(SC)c(=O)cc1C(NC(C)=O)CC2,1.43,
8333,8803,Cc1ccc2c([N+](=O)[O-])cc[n+]([O-])c2c1,1.42,
8334,10688,NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)O,1.63,
8335,1890,CC(C)NCc1cccnc1,0.82,
8336,6929,COCCOc1c(OC)cc(Cc2c[nH]c(=N)[nH]c2=N)cc1OC,0.56,
8337,6617,COC(=O)Nc1cccc(Cl)c1,2.58,
8338,10753,NCCCCc1cccnc1,0.88,
8339,8382,Cc1cc(Br)cc(C(N)=O)c1O,2.76,
8340,1848,CC(C)N=c1nc(Cl)[nH]c(=NC(C)C)[nH]1,2.93,
8341,8633,Cc1ccc(C)n1N=c1ccc(N2C(C)COCC2C)n[nH]1,2.59,
8342,8338,Cc1c[n+]([O-])c2ccccc2c1[N+](=O)[O-],1.06,
8343,367,C=CCCC(C)=O,1.02,
8344,12359,O=Cn1c2c(c3ccccc31)CCNC2,0.26,
8345,4295,CCN(CC)CCCCCCC(=O)Nc1c(C)cccc1C,3.48,
8346,2010,CC(C)c1cccc(C(C)C)c1O,3.79,
8347,9228,Cc1nnc(SC=C2CSC3C(NC(=O)Cn4cnnn4)C(=O)N3C2C(=O)OCOC(=O)C(C)(C)C)s1,1.34,
8348,2538,CC1COc2ccccc2N1C(=O)C(Cl)Cl,2.7,
8349,8156,CSc1nc2c(=N)[nH]cnc2n1C1OC2COP(=O)(OCc3ccccc3)OC2C1O,1.62,
8350,4726,CCOC(=O)CCc1ccccc1,2.73,
8351,4875,CCOC(=O)c1cn(C(C)(C)C)c(O)c1Nc1ccc(OC(=O)Nc2ccc(OC(F)(F)F)cc2)cc1,6.72,
8352,3662,CCCCCc1ccc(O)c(O)c1,3.11,
8353,4478,CCNC(=O)C1(O)C(C)CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC21C,2.07,
8354,7370,COc1ccc(-c2nnc(SCC(=O)c3c(N)n(C)c(=O)n(C)c3=O)n2-c2cccc(C(F)(F)F)c2)cc1,4.89,
8355,4521,CCNC(C)C,0.93,
8356,12665,O=[N+]([O-])c1ccc(OCCn2ccnn2)cc1,1.19,
8357,5137,CCOc1ccc2nc(S(N)(=O)=O)sc2c1,2.01,
8358,6481,COC(=O)C1(S(=O)(=O)c2ccc(Br)cc2)CCC1,2.45,
8359,5399,CCc1ccsc1,2.82,
8360,2004,CC(C)c1cccc(-c2ccccc2)c1,5.33,
8361,2164,CC(OCc1cn(C)c(C=NO)n1)C(C)(C)C,2.53,
8362,1099,CC(=O)OCCOc1ccc(-c2ccncc2)cn1,1.92,
8363,12721,O=[N+]([O-])c1cccc2ncccc12,1.4,
8364,2861,CCC(C)NC(=O)COC(=O)Cc1ccc2cc(OC)ccc2c1,3.31,
8365,12544,O=[N+]([O-])CC1=NCCN1Cc1ccncc1,-1.05,
8366,10836,NNC(=O)c1ccccc1I,0.47,
8367,314,C=CC(=O)OCC(C)O,0.35,
8368,2298,CC12C=CC(=O)C=C1CCC1C3CCC(O)(C(=O)CO)C3(C)CC(O)C12F,1.51,
8369,3672,CCCCCn1ccc(=O)c(O)c1C,1.24,
8370,10218,N=C1NCC(CN2CCN(c3ncccn3)CC2)O1,0.21,
8371,10239,N=c1[nH]c(=N)c2ncn(COCCO)c2[nH]1,-1.06,
8372,4650,CCOC(=O)C(Cc1ccccc1Cl)=NC=O,2.41,
8373,4059,CCCOC(=O)c1ccccc1Cl,3.45,
8374,5282,CCc1cc(Br)ccc1NC(C)=O,2.27,
8375,11236,O=C(C=Cc1ccccc1)OCC=Cc1ccccc1,4.45,
8376,3888,CCCCc1ccc(CCC[N+](C)(C)CCCS(=O)(=O)[O-])cc1,0.55,
8377,10810,NNC(=O)Nc1cccc(O)c1,-0.5,
8378,6993,CON(C)C(=O)Nc1cccc(OCc2ccccc2)c1,3.11,
8379,12091,O=C1C=C(N2CC2)C(=O)C(N2CC2)=C1N1CC1,-0.13,
8380,5775,CN(C)P(=O)(N(C)C)N1CCCC1,0.82,
8381,13931,CCC(C)C,,2.38
8382,10564,NC(=O)c1ccc(Cl)nn1,0.0,
8383,12367,O=NN(CCCl)C(=O)NC1C=CCCC1,2.45,
8384,13456,[N-]=[N+]=NC1CC(n2cnc3c(=N)[nH]c(=N)[nH]c32)OC1CO,0.24,
8385,9817,Cn1cccc(O)c1=O,-0.4,
8386,9002,Cc1ccccc1C1=CCN(C)CC1,3.1,
8387,11040,Nc1ccc(C(=O)Oc2cccc(Br)c2)c(O)c1,3.84,
8388,10150,N#Cc1ccccc1OCC(O)CNCCNC(=O)Cc1ccc(O)cc1,0.92,
8389,12869,O=c1[nH]c2c(O)ccc(CCNCCS(=O)(=O)CCCOCCc3cc4ccccc4o3)c2s1,2.86,
8390,3486,CCCCCCCCOn1c(=O)[nH]c(C)c(Br)c1=O,3.39,
8391,1742,CC(C)CC(NC(=O)CN)C(=O)NCC(=O)O,-1.23,
8392,8592,Cc1ccc(C(=O)c2ccncc2)cc1,2.51,
8393,13157,OCCCCCn1nc2ccccc2n1,2.09,
8394,1973,CC(C)S(=O)(=O)n1c(=N)[nH]c2ccc(C(=NO)c3ccccc3)cc21,3.1,
8395,7010,COP(=O)(CC(C)=O)OC,-0.86,
8396,265,C=C(C)CSc1nnc(-c2cccc(S(=O)(=O)N3CCOCC3)c2)n1C1CCCC1,4.73,
8397,10209,N=C1NC(C(F)(F)F)(C(F)(F)F)NC1(C(F)(F)F)C(F)(F)F,3.35,
8398,10519,NC(=O)Nc1ccc(Oc2ccc(Br)cc2)cc1,3.7,
8399,7638,COc1ccc([C@H]2CC(=O)C3C(=Nc4ccc5ccccc5c4[C@@H]3c3ccc4c(c3)OCO4)C2)cc1,5.77,
8400,5613,CN(C)C(=O)c1ccccn1,-0.45,
8401,12823,O=c1[nH]c(O)c(Cc2ccccc2)[nH]1,0.6,
8402,11187,Nc1ccccc1C(F)(F)F,2.41,
8403,11062,Nc1ccc(Cl)cc1,1.83,-5.9
8404,7335,COc1cc2c(cc1OC)[C@@H](COc1ccc(F)cc1)N(C(=O)/C=C/c1ccccc1)CC2,5.45,
8405,10610,NC(=O)c1ccsc1,0.5,
8406,5253,CC[C@H]1CS/C(=N\c2cccc(C)c2)N1C(=O)CCN1C(=O)c2ccccc2C1=O,4.96,
8407,5326,CCc1ccc(OC(=O)N(C)C)cc1,2.55,
8408,161,C(=Cc1ccccc1)CN1CCN(C(c2ccccc2)c2ccccc2)CC1,5.77,
8409,10459,NC(=O)CCc1ccccc1,0.91,
8410,953,CC(=O)Nc1ccc2c(c1)S(=O)(=O)c1ccc(C)cc1C2=O,2.76,
8411,1545,CC(C)(NC(=O)N(CCCl)N=O)C(=O)O,1.74,
8412,6721,COC(=O)c1ccccc1CS(N)(=O)=O,0.37,
8413,1546,CC(C)(O)C(=O)Nc1ccc(Cl)cc1,2.0,
8414,1295,CC(=O)n1ncc2c(=O)[nH]cnc21,-0.35,
8415,5492,CN(C(=O)CCO)c1ccc(S(=O)(=O)N(C)C)cc1,-0.26,
8416,9949,Fc1ccccc1F,2.37,
8417,5500,CN(C(=O)c1ccccc1)c1ccccc1,2.36,
8418,11871,O=C(O)c1cc([N+](=O)[O-])cc([N+](=O)[O-])c1O,1.71,
8419,2534,CC1COC(N=c2[nH]cc([N+](=O)[O-])s2)=N1,1.34,
8420,2650,CCC(=O)NN,-1.0,
8421,3878,CCCCc1c(O)n(-c2ccc(O)cc2)n(-c2ccccc2)c1=O,2.72,
8422,573,CC(=O)C1=C(C)N=C(SCC(=O)c2ccc(Cl)cc2Cl)C(C#N)[C@@H]1c1cccs1,5.25,
8423,10309,N=c1[nH]cnc2c1ncn2C1OC(CO)CC1F,-0.14,
8424,7413,COc1ccc(C(=O)Nc2cccc(F)c2)cc1S(=O)(=O)N1CCOCC1,3.64,
8425,2331,CC12CCC(C1)C(C)(C)C2=O,3.52,
8426,5507,CN(C)C(=N)N(C)C,0.41,
8427,5811,CN(C)c1ccc([N+](=O)[O-])cc1,2.27,
8428,5764,CN(C)N=Nc1ccccc1C(N)=O,1.73,
8429,9983,N#CC(C#N)=NNc1ccc(Cl)cc1,3.39,
8430,4433,CCN1CCCC1CNC(=O)c1cc(S(=O)(=O)CC)ccc1OC,1.06,
8431,2498,CC1CCCC(C)N1,1.53,
8432,6209,CNC(=O)Oc1cc(C)c(C)c(C)c1,2.66,
8433,3693,CCCCN(CCCC)CC(=O)NC1COc2ccc(C)cc21,4.43,
8434,11162,Nc1cccc(O)c1,0.21,
8435,13048,OC(Cn1cncn1)(c1ccc(F)cc1)c1ccccc1F,2.29,
8436,9634,Clc1ccc2c(Cl)ccnc2c1,3.57,
8437,7029,COP(=O)(OC)Oc1ccc([N+](=O)[O-])cc1,1.33,
8438,6028,CN1CCN(CCn2cncc2[N+](=O)[O-])CC1,-0.2,
8439,8855,Cc1cccc(C(=O)NN(C(=O)c2ccccc2Cl)C(C)(C)C)c1,3.11,
8440,10732,NCC(F)(F)F,0.24,
8441,1282,CC(=O)c1csc(-c2ccc(C(C)C(=O)O)cc2)n1,2.65,
8442,10615,NC(=O)c1cnccn1,-0.6,
8443,3827,CCCCOc1cc(Cc2c[nH]c(=N)[nH]c2=N)c(C)cc1OC,2.78,
8444,1792,CC(C)COC(=O)n1cc(F)c(=O)[nH]c1=O,0.87,
8445,7339,COc1cc2cc(c1Cl)N(C)C(=O)CC(OC(=O)C(C)N(C)C(C)=O)C1(C)OC1C(C)C1CC(O)(NC(=O)O1)C(OC)C=CC=C(C)C2,1.99,
8446,7680,COc1ccc2c(c1OC)-c1ccc(OC)c(=O)cc1C(NC(C)=O)CC2,1.02,
8447,1584,CC(C)=NO,0.12,
8448,12368,O=NN(CCCl)C(=O)NC1CC2CCC1C2,2.98,
8449,5215,CCS(=O)c1nc(C)c([N+](=O)[O-])c(C)c1C#N,2.44,
8450,3832,CCCCOc1ccc(C(=O)OCCN(C)C)cc1,3.91,
8451,3042,CCC=NCC(=O)NC(=O)C=[NH+][NH-],-0.24,
8452,5045,CCOP(C)(=O)SCCN(C(C)C)C(C)C,2.09,
8453,10691,NC(Cc1ccccc1)C(=O)NC(Cc1ccccc1)C(=O)O,-0.85,
8454,1948,CC(C)OC(=O)n1cc(F)c(=O)[nH]c1=O,0.2,
8455,7832,COc1ccccc1-c1nc(=N)[nH]c(=N)[nH]1,0.58,
8456,1699,CC(C)CC(N)C(=O)NC(CC(C)C)C(=O)O,-1.46,
8457,8333,Cc1c2ccccc2c(C)c2c1ccc1ccccc12,5.8,
8458,13810,COc1c(Cl)cc(Cl)c(OC)c1O,,-6.44
8459,5565,CN(C)C(=O)Nc1cccc([N+](=O)[O-])c1,1.46,
8460,6207,CNC(=O)ON=Cc1ccccc1,1.49,
8461,11435,O=C(NC(Cc1ccc(Cl)cc1)C(=O)N=Cc1ccccc1)c1ccccc1,4.41,
8462,11389,O=C(Cn1ccnc1[N+](=O)[O-])NCCO,-1.34,
8463,7504,COc1ccc(CO)cc1,1.1,
8464,1957,CC(C)OP(=S)(OC(C)C)SCCNS(=O)(=O)c1ccccc1,4.2,
8465,3315,CCCCCCC(C)(C)c1cc(O)c2c(c1)OC(C)(C)C1CCC(C=O)=CC21,8.03,
8466,9337,ClC=C1C2CC(C(Cl)C2Cl)C1(CCl)C(Cl)Cl,5.45,
8467,10062,N#CN=[N+]([O-])c1ccc(F)cc1,1.8,
8468,3689,CCCCN(CCC)N=O,2.09,
8469,7424,COc1ccc(C(=O)c2coc(S(N)(=O)=O)c2)cc1,1.52,
8470,6430,COC(=O)C(=Cc1ccco1)[N+](=O)[O-],1.88,
8471,3990,CCCN=C(NC)NC#N,0.42,
8472,13265,Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1Cl,5.12,
8473,10927,NS(=O)(=O)c1ccc(S(=O)(=O)CCO)cc1,-0.85,
8474,7251,COc1cc(Cc2c[nH]c(=N)[nH]c2=N)ccc1Nc1ccccc1,3.42,
8475,1151,CC(=O)Oc1cccc(C)c1,2.09,
8476,4060,CCCOC(=O)c1ccccc1O,3.8,
8477,2523,CC1CN(N=O)CC(C)O1,0.32,
8478,7626,COc1ccc([C@@H](C)n2c(C)c3c(C)nnc(C)c3c2C)cc1,3.43,
8479,13582,c1ccc(Cn2ccnc2)cc1,1.6,-7.63
8480,4887,CCOC(=O)c1cncc(N(C)C)n1,1.24,
8481,5552,CN(C)C(=O)Nc1ccc(Oc2nnnn2C2CCCCC2)cc1,2.18,
8482,6089,CN=c1[nH]nc(C(C)C)c(=O)n1N,0.3,
8483,5937,CN(O)C(N)=O,-0.46,
8484,8696,Cc1ccc(N)cc1C,1.84,
8485,4410,CCN1CC(C(=O)C(CC2CCCCC2)NC(=O)C(Cc2c[nH]cn2)NC(=O)C(Cc2ccccc2)CC(O)N(C)CCOCOC)OC1=O,2.49,
8486,1021,CC(=O)OC1(C(=O)CO)CCC2C3CC=C4CC(=O)CCC4(C)C3C(O)CC21C,2.3,
8487,8488,Cc1cc(O)c(C)c(C)c1O,1.69,
8488,13042,OC(Cn1ccnc1)(c1ccc(F)cc1)c1ccc(Br)cc1,3.42,
8489,739,CC(=O)NC(CC(C)C)C(=O)NC(CC(N)=O)C(N)=O,-1.3,
8490,1309,CC(C(=O)O)c1ccc(-c2nc(C(=O)N(C)C)cs2)cc1,2.15,
8491,11637,O=C(O)CBr,0.41,
8492,8994,Cc1ccccc1C(=O)Nc1cccc(OC(C)C)c1,3.66,
8493,3706,CCCCN(SN(C)C(=O)Oc1cccc2c1OC(C)(C)C2)C(=O)OC,4.6,
8494,10843,NNC(=O)c1ccnc(Cl)c1,0.11,
8495,407,C=CCNC(=O)CSc1nnc(CCn2nc(C)c(Br)c2C)n1CC,3.53,
8496,8839,Cc1ccc2nc3sc(=O)sc3nc2c1,3.78,
8497,2920,CCC(CC)COC(=O)N(CC)CC,3.6,
8498,9532,Clc1ccc(C2(Cn3cncn3)OCCO2)c(Cl)c1,2.32,
8499,13515,c1ccc(-c2cc(-c3ccccc3)c(=NCCN3CCOCC3)[nH]n2)cc1,3.38,
8500,8559,Cc1ccc(-n2ccc(=O)c(O)c2C)cc1,1.72,
8501,11718,O=C(O)CNC(=O)c1cccc(I)c1,1.88,
8502,9848,Cn1nc2ccc(NC(=O)c3ccc([N+](=O)[O-])cc3)cc2n1,2.53,
8503,9733,Cn1c(=N)[nH]c2cc(C#N)ccc21,1.11,
8504,1763,CC(C)CCOc1cc(N)ccc1C(=O)O,2.3,
8505,13324,Oc1ccc(Cl)cc1Cl,3.06,
8506,7202,COc1cc(CC(C)N)c(OC)cc1C,2.24,
8507,13905,C/C=C/C=O,,-4.22
8508,6421,COC(=COC(N)=O)c1c(O)c(N2CC2)c(C)c(O)c1N1CC1,-0.15,
8509,11393,O=C(Cn1cnc([N+](=O)[O-])n1)N1CCOCC1,-0.96,
8510,1648,CC(C)C(NC(=O)C([NH3+])Cc1ccccc1)C(=O)NCC(=O)[O-],-2.33,
8511,1187,CC(=O)c1c(C)c([N+](=O)[O-])c(C(C)(C)C)c([N+](=O)[O-])c1C,4.6,
8512,3556,CCCCCCOC(=O)n1cnc(CC(NC(=O)c2ccc(O)[nH]2)C(O)N2CCCC2C(N)=O)c1,0.71,
8513,9344,ClCC1(C(Cl)Cl)C2C(Cl)C(Cl)C1(C(Cl)Cl)C(Cl)C2Cl,5.93,
8514,1790,CC(C)COC(=O)c1ccccc1C(=O)OCC(C)C,4.11,
8515,7322,COc1cc2c(c(OC)c1O)-c1ccc(OC)c(=O)cc1C(NC(=O)C(F)(F)F)CC2,1.67,
8516,10619,NC(=O)c1ncn(C2OC(CO)C(O)C2O)n1,-1.85,
8517,6383,CNP(=O)(OC)Oc1ccc([N+](=O)[O-])cc1,1.27,
8518,7197,COc1cc(CC(=O)O)ccc1OC(C)C,1.75,
8519,10604,NC(=O)c1ccco1,-0.11,
8520,9372,Clc1c(Cl)c(Cl)c(Oc2ccccc2)c(Cl)c1Cl,6.37,
8521,5938,CN(O)N=Nc1ccc(C(N)=O)cc1,-0.22,
8522,2764,CCC(C)C(N)C(=O)NC(C(=O)O)C(C)CC,-1.82,
8523,6553,COC(=O)COc1ccccc1,1.41,
8524,6747,COC(=O)c1ccsc1S(=O)(=O)NC(=O)N=c1nc(OC)[nH]c(OC)n1,1.3,
8525,11273,O=C(CF)NC(CO)C(O)c1ccc([N+](=O)[O-])cc1,0.15,
8526,1736,CC(C)CC(NC(=O)C1CCCN1)C(=O)O,-2.41,
8527,6635,COC(=O)c1c(C)[nH]c(-c2ccc(Cl)cn2)c1C(=O)OC,2.7,
8528,4000,CCCNC(=O)C=Cc1ccc([N+](=O)[O-])o1,1.86,
8529,9462,Clc1cc(Oc2c(Cl)ccc(Cl)c2Cl)c(Cl)c(Cl)c1Cl,6.98,
8530,11054,Nc1ccc(CO)cc1,-0.22,
8531,8558,Cc1ccc(-n2c(O)ccc2O)cc1,0.58,
8532,11593,O=C(O)C(O)c1ccccc1,0.62,
8533,5698,CN(C)CCCCN(Cc1ccc(C(C)(C)C)cc1)c1ccccc1,5.53,
8534,732,CC(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(=O)NC(CC(C)C)C(N)=O,0.4,
8535,12929,O=c1c2cc(F)ccc2nc(-n2cncn2)n1-c1ccc(Cl)cc1Cl,3.24,
8536,6265,CNC(=O)Oc1cccc([N+](=O)[O-])c1,1.39,
8537,6823,COC1C(O)C(C)OC(OC2CCC3(C)C(CCC4C3CCC3(C)C4(O)CC(O)C34C=CC(=O)OC4)C2)C1O,0.59,
8538,807,CC(=O)NCc1c(I)c(NC(C)=O)c(I)c(C(=O)O)c1I,0.5,
8539,11527,O=C(Nc1ccc(F)cc1F)c1cc(Cl)cc(Cl)c1O,4.55,
8540,12985,O=c1ccoc2cc(O)ccc12,1.44,
8541,13560,c1ccc(C2CCNCC2)cc1,2.39,
8542,713,CC(=O)NC(C)C(=O)NC(C(N)=O)C(C)C,-1.13,
8543,3532,CCCCCCNC(=O)C1(O)C(C)CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC21C,4.54,
8544,4558,CCOC(=O)C(=Cc1ccc(Br)cc1)C(=O)OCC,4.02,
8545,5373,CCc1cccc2ccccc12,4.4,-2.4
8546,7646,COc1ccc2[nH]c(=NCCCN(C)CCCN=c3[nH]c4ccc(OC)cc4n4cccc34)c3cccn3c2c1,3.41,
8547,2204,CC1(C)C2CCC(CO)C1C2,3.41,
8548,13601,c1ccc(Nc2ccccc2)cc1,3.5,
8549,9496,Clc1ccc(-c2c(Cl)cccc2Cl)cc1,5.75,
8550,111,C#CCOc1c(Cl)cc(N=CNOC(C)C)cc1Cl,3.9,
8551,12579,O=[N+]([O-])c1c[nH]c([N+](=O)[O-])n1,0.2,
8552,11925,O=C(O)c1cccc2ccccc12,3.1,
8553,8209,C[N+](C)(CCCCS(=O)(=O)[O-])CCc1ccccc1,-2.06,
8554,1623,CC(C)C(C)C,3.42,2.34
8555,4279,CCN(CC)CC(=O)NC1COc2ccc(Cl)cc21,2.88,
8556,12989,O=c1cn[nH]c(=O)[nH]1,-0.59,
8557,7843,COc1ccccc1C(=O)NCCCCN,0.58,
8558,1488,CC(C)(C)Sc1nc2c(=N)[nH]cnc2n1C1OC2COP(=O)(OCc3ccccc3)OC2C1O,2.05,
8559,5002,CCOP(=S)(NC(C)CC)Oc1cc(C)ccc1[N+](=O)[O-],4.62,
8560,4894,CCOC(=O)c1nccnc1C(=O)OCC,0.65,
8561,8725,Cc1ccc(NS(=O)(=O)c2ccc(N)cc2)cc1,2.11,
8562,1287,CC(=O)c1sc(S(C)=O)c(-c2ccc(Cl)cc2)c1N,3.18,
8563,12141,O=C1CC(=Nc2ccccc2)C(=O)c2ccccc21,2.84,
8564,13894,Clc1cc2c(cc1Cl)Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1O2,,-3.71
8565,6763,COC(=O)c1ncccn1,-0.71,
8566,6537,COC(=O)CCCCC(S)CCS,2.27,
8567,6944,COCN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,2.86,
8568,7716,COc1cccc(-c2cn3c4c(=O)n(C)c(=O)n(C)c4nc3n2-c2cccc(C)c2)c1,4.16,
8569,7252,COc1cc(Cc2c[nH]c(=N)[nH]c2=N)ccc1O,0.64,
8570,1543,CC(C)(N)Cc1ccccc1,1.9,
8571,2206,CC1(C)C=C(C(=O)NCCCN2C(=O)c3ccccc3C2=O)C(C)(C)N1,1.58,
8572,8706,Cc1ccc(NC(=O)C2CCCN2C(=O)OC(C)(C)C)cc1C,3.9,
8573,13912,CCCCCCCl,,0.0
8574,4444,CCN=C1NC(=O)C(=Cc2ccc([N+](=O)[O-])o2)S1,1.16,
8575,4189,CCCc1n[nH]c(=N)o1,0.23,
8576,10639,NC(=S)c1ncccn1,-0.34,
8577,7266,COc1cc(N)c(Cl)cc1C(=O)NC1CCN(Cc2ccccc2)CC1,3.58,
8578,10803,NNC(=O)Nc1ccc(C(=O)O)cc1,-0.21,
8579,12131,O=C1C=NC(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2N1,2.41,
8580,11744,O=C(O)COc1ccc(O)cc1,0.65,
8581,7007,CON=CCCc1ccccc1,2.14,
8582,11274,O=C(CI)NC(CO)C(O)c1ccc([N+](=O)[O-])cc1,1.03,
8583,232,C=C(C)C(=O)OC(C)(C)C,2.54,
8584,9707,Clc1ccccc1Oc1ccccc1,4.45,
8585,996,CC(=O)Nc1ccccc1C(C)C,1.71,
8586,12891,O=c1[nH]c2ccccc2n1CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,3.9,
8587,13278,Oc1c(O)c(Cl)c(Cl)c(Cl)c1Cl,4.29,
8588,10477,NC(=O)Cc1cccc2cccnc12,1.87,
8589,7326,COc1cc2c(c(OC)c1OC)-c1ccc(=O)c(OC)cc1C(NC(C)=O)CC2,1.0,
8590,11596,O=C(O)C(c1ccc(-c2ccccc2)cc1)C(O)c1cccc(F)c1,3.31,
8591,5945,CN(c1ccccc1)c1ccccc1,3.9,
8592,10542,NC(=O)c1c(Br)cccc1Br,1.0,
8593,1916,CC(C)OC(=O)C1(S(=O)(=O)c2ccc([N+](=O)[O-])cc2)CCCCCC1,3.41,
8594,2337,CC12CCC(O)CC1CCC1C2CCC2(C)C(c3coc(O)c3)C(O)CC12O,1.6,
8595,458,C=CCn1c(C)c(N(C)C)c(=O)n(-c2ccccc2)c1=O,1.44,
8596,225,C=C(Br)CC1(C(C)C)C(=O)NC(=O)NC1=O,1.47,
8597,9411,Clc1cc(Cl)c(NC2=NCCN2)c(Cl)c1,2.18,
8598,10912,NS(=O)(=O)c1ccc(CCCCO)cc1,0.57,
8599,10551,NC(=O)c1cc(-n2c(O)c3c(c2O)CC=CC3)ccc1N1CCCCC1,3.68,
8600,10116,N#Cc1ccc(OC(=O)CNC(=O)c2ccccc2)cc1,2.11,
8601,4252,CCN(CC)C(=O)OCCCc1cccnc1,2.36,
8602,3761,CCCCNc1ccccc1OC,2.85,
8603,7898,COc1ccccc1NC(=O)OCCN1CCCCC1,2.71,
8604,603,CC(=O)C=Cc1ccccc1O,2.19,
8605,218,C1COCCOCCOCCOCCOCCO1,-0.68,
8606,11946,O=C(O)c1cccnc1,0.36,
8607,213,C1CNCCN1,-1.5,-7.4
8608,9918,Fc1ccc(-c2nc3cccnc3[nH]2)cc1,2.52,
8609,7845,COc1ccccc1C(=O)NCCCN(C)C,1.27,
8610,11297,O=C(CN1CCCCC1)Nc1ccccc1Br,2.94,
