,smiles,logP
7995,O=[N+]([O-])c1cccc(O)c1,2.0
7996,O=[N+]([O-])c1ccco1,0.66
7997,C=CCc1csc(-c2ccc(C(C)C(=O)O)cc2)n1,4.11
7998,CC(C)OC(=O)C(C(=O)OC(C)C)=C1SCCS1,2.88
7999,COc1cc(C(=O)O)cc(OC)c1O,1.04
8000,Oc1ccc2cccc(O)c2c1,1.94
8001,C1CCOC1,0.46
8002,Cn1nnc2ccccc2c1=O,0.84
8003,COP(N)(=S)Oc1ccccc1C(=O)OC(C)C,2.7
8004,COc1ccc([C@@H]2C(C(=O)N3CCCCCC3)c3ccccc3C(=O)N2Cc2ccc(F)cc2)cc1,5.01
8005,O=C1Nc2ccc(Cl)cc2C(c2ccccc2Cl)NC1=O,2.39
8006,COC(=O)CSc1ccccc1[N+](=O)[O-],1.88
8007,Cc1cccc(Cl)c1Cn1ccc(=Nc2nnc(Cc3ccc(-n4cnnn4)cc3)s2)[nH]1,4.99
8008,CC(Cc1ccccc1)OCCCS(=O)(=O)CCNCCc1ccc(O)c2[nH]c(=O)sc12,1.81
8009,O=[N+]([O-])c1c[nH]c(Cl)n1,0.66
8010,Cc1ccc([N+](=O)[O-])c(O)c1,2.31
8011,Clc1ccc(-c2ccc(Cl)cc2Cl)c(Cl)c1,6.29
8012,C=COCC,1.04
8013,ON=Cc1ccncc1,0.77
8014,CCC(C(=O)OCCc1ccccc1)C(CO)Cc1cncn1C,2.31
8015,CN(C)CC(=O)OCn1ncc2c(=O)[nH]cnc21,-0.49
8016,CCC1CC(C(=O)NC(C(C)O)C2OC(SC)C(O)C(O)C2O)N(C)C1,-0.4
8017,O=Cc1ccc[nH]1,0.64
8018,NC12CCCCC1c1ccccc1C2,2.94
8019,C=c1[nH]cc(CO)c(=CNNC(=O)c2ccc(C)cc2)c1=O,2.54
8020,O=[N+]([O-])c1nccn1CC(O)CO,-0.96
8021,CCCCCCCCCCCCCCCc1ccc(O)cc1O,8.29
8022,NC(=O)c1cccc(O)c1,0.39
8023,CN(C)N=Nc1ccccc1I,3.5
8024,Cn1cc(C(=O)O)c2ccccc21,2.0
8025,Cc1cccc2nccnc12,2.04
8026,Oc1cc(O)c(-c2ccccc2)[nH]1,0.48
8027,ON=Cc1noc(-c2ccccc2)n1,2.4
8028,CCOc1ccc(CC(=O)C2=C(N3CCCC3)CCCC2=O)cc1OCC,3.3
8029,O=C(O[Na])c1cccc([N+](=O)[O-])c1-c1cccc(C(F)(F)F)c1,0.58
8030,COc1ccc(NC(=O)OCCN2CCOCC2)cc1,1.7
8031,CCN1C(=O)C(=O)c2cc3ccccc3cc2C1=O,2.47
8032,Brc1cccs1,2.75
8033,CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3ccccc3nc2-1,1.74
8034,COc1ccccc1[C@@H]1CC(=O)Nc2cc(C)c(C)cc21,4.17
8035,Cc1[nH]c(=O)n(O)c(=O)c1Br,-1.12
8036,NS(=O)(=O)c1ccc2c(c1)S(=O)(=O)NC(C(Cl)Cl)N2,0.51
8037,Nc1cccc[n+]1[O-],-0.87
8038,CCN1C(=O)SC(=Cc2ccc([N+](=O)[O-])o2)C1=O,2.29
8039,CCOc1ccc2nc(S(N)(=O)=O)sc2c1,2.01
8040,O=c1[nH]c(=Nc2ccccc2)[nH]c2c1ncn2C1CC(O)C(CO)O1,0.4
8041,CCSC(=O)COc1ccc(Cl)cc1C,4.05
8042,CCc1ccc(NC(=O)OC)cc1,2.72
8043,CCCOC(=O)NCCCN(C)C,1.12
8044,COc1ccc(OCCO)cc1,1.13
8045,CN(C)c1cnn(-c2ccccc2)c(=O)c1Cl,1.55
8046,Cc1cc2c(cc1S(N)(=O)=O)S(=O)(=O)N=CN2,-0.32
8047,O=C(O)c1cc(Cl)ccc1Cl,2.82
8048,CN(Cc1cnc2[nH]c(=N)[nH]c(=N)c2n1)c1ccc(C(=O)NC(CCC(=O)O)C(=O)O)cc1,-1.85
8049,Cc1cc2c(cc1S(N)(=O)=O)S(=O)(=O)NCN2,-0.22
8050,CC1(C)CCC(Cc2ccc(Cl)cc2)C1(O)Cn1cncn1,3.85
8051,COc1nc(=NC(=O)NS(=O)(=O)c2ccccc2C(=O)O)nc(C)[nH]1,1.7
8052,CN1C(=O)NC(=O)C(=O)C1=O,-1.01
8053,CCOP(=S)(CC)Oc1cc(Cl)c(Cl)cc1Cl,5.23
8054,Cc1cnc2ccccc2c1,2.53
8055,CCCOC(=O)NC,0.95
8056,c1ccc2nnccc2c1,0.93
8057,CC(=O)NC(CC(C)C)C(=O)NC(Cc1ccccc1)C(=O)NC(CCCN=C(N)N)C(N)=O,-0.12
8058,N=c1nc(-c2cc(F)ccc2Cl)[nH]c(=N)[nH]1,1.38
8059,Oc1cc(Cl)cc(Cl)c1Cl,3.84
8060,COc1cccc(Cc2cnc(-c3ccccc3)c(-c3ccccc3)n2)c1,5.2
8061,CC(=O)NC(CC(C)C)C(N)=O,-0.13
8062,Nc1ccc(S(=O)(=O)N=c2[nH]cccc2Cl)cc1,0.82
8063,CCOP(=S)(OCC)Oc1cc(-c2ccccc2)on1,3.73
8064,CC1=CC(=O)CC(C)(C)C1,1.7
8065,CC1CCC(=O)CC1,1.38
8066,O=C1CC(c2ccc(O)cc2)Oc2cc(O)cc(O)c21,2.52
8067,O=C(CCCCCNCCc1ccc(O)c2[nH]c(=O)sc12)NCCc1ccccc1,1.29
8068,Clc1cc(Cl)c(-c2c(Cl)cc(Cl)cc2Cl)c(Cl)c1,7.55
8069,N#CC(=Cc1ccccc1)C(N)=O,1.56
8070,c1ccc2c(c1)OCCOCCOCCOCCOc1ccccc1OCCOCCOCCOCCO2,1.8
8071,Cc1ccccc1C(=N)c1ccccc1,3.21
8072,CCCC1CC(C(=O)NC(C(C)O)C2OC(SC)C(O)C(O)C2O)N(CC)C1,1.02
8073,O=C(CN1CCCC1)NCc1ccccc1,1.69
8074,O=C(Oc1ccccc1)n1c(=O)[nH]cc(F)c1=O,1.73
8075,CC1=C(C(=O)N2CCCCC2)C(c2cccs2)C2C(=O)CCCC2=N1,3.37
8076,Cn1c(=O)nc(-c2ccccc2)c2ccccc21,1.79
8077,O=C(c1ccc(F)cc1)c1ccc2n1CCC2C(=O)O,2.82
8078,CN1C(=O)C=NC(=C2CCCCC2)c2cc(Cl)ccc21,3.2
8079,CC(=O)NCc1ccccc1,0.95
8080,c1ccc2c(c1)OCCOCCOCCOCCOCCO2,0.58
8081,O=C(O)c1ccc(Cl)cc1Nc1cccc(Br)c1,5.16
8082,C#CCOC(=O)C(C)Oc1ccc(Oc2ncc(Cl)cc2F)cc1,3.9
8083,ClC(Cl)C(Cl)C(Cl)Cl,3.23
8084,NS(=O)(=O)c1ccc(S(=O)(=O)CCO)c(F)c1,-0.6
8085,Cc1cccc(C(=O)N(C(C)C)C(C)C)c1,3.0
8086,CC1=CCC(C(C)(C)O)CC1,2.98
8087,Clc1ccc(Oc2ccccc2)cc1,4.7
8088,Clc1ccc(Oc2ccccc2)c(Cl)c1,4.93
8089,O=P1(N(CCCl)CCCl)NCCCO1,0.63
8090,COc1ccc(C(=O)NN)cc1,0.25
8091,CCC(=O)OCC1OC(n2cc(I)c(=O)[nH]c2=O)CC1O,0.68
8092,O=c1cccc[nH]1,-0.58
8093,CC1OC(OC2C(O)CC(OC3C(O)CC(OC4CCC5(C)C(CCC6C5CCC5(C)C(c7coc(O)c7)CCC65O)C4)OC3C)OC2C)CC(OC(=O)C2OC(O)C(O)C(O)C2O)C1O,-1.1
8094,C=CCNC(=O)N(CCC)CCCCC(NC(C)=O)C(=O)NCc1ccccc1,1.75
8095,CN(C)C(=O)Nc1ccc(Oc2nnnn2C(C)(C)C)cc1,1.65
8096,CCNC1CC2CC1c1ccccc12,2.62
8097,CNP(=O)(OC)Oc1ccc(OC)cc1,1.06
8098,CC(=O)OC=C1CSC2C(NC(=O)Cc3cccs3)C(=O)N2C1C(=O)OCOC(=O)C(C)(C)C,1.57
8099,O=Cc1cccc(Cl)c1,2.26
8100,Clc1ccc2c(c1)Oc1ccccc1O2,5.0
8101,Cc1cccc(NC(=O)Cc2ccc(Br)cc2)c1C,4.05
8102,CCOC(=O)C(Cc1ccoc1)=NC=O,2.08
8103,Clc1ccc(-c2ccc(Cl)c(Cl)c2)cc1Cl,6.63
8104,CCCN1CCCCC1C(=O)Nc1c(C)cccc1C,2.9
8105,O=S(=O)(Nc1ccc(C(F)(F)F)cc1)C(F)(F)F,4.47
8106,CCN(CC)Cc1ccc(C(=O)Nc2c(C)cccc2C)cc1,3.49
8107,CCOC(=O)CC1=Nn2c(nnc2-c2cccs2)SC1,2.98
8108,CCc1ccc2ccccc2c1,4.38
8109,COCC(=O)Nc1ccc(Cl)c(Cl)c1,2.77
8110,Cc1cccc([N+]([O-])=NC#N)c1,2.49
8111,CCOC(=O)CN(C(=O)CCl)c1ccccc1CC,2.57
8112,COC(=O)c1ccccc1,2.12
8113,CCC(=O)CC,0.99
8114,CN(C)CC=Cc1ccccc1,2.61
8115,Clc1cccc(-c2ccccc2Cl)c1,5.02
8116,COCCn1ccc(=O)c(O)c1C,-0.41
8117,CCC(=O)OC1(C(C)=O)C(C)CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC21C,3.09
8118,Cc1cccc2c1Cc1ccccc1-2,4.97
8119,CC(=O)Oc1cccc(NC(=O)Cc2ccccc2)c1,2.37
8120,O=[N+]([O-])c1cccc(SSc2cccc([N+](=O)[O-])c2)c1,4.06
8121,CNC(=O)ON=C1CSCCS1,0.49
8122,Cn1cnc2ccccc2c1=O,0.69
8123,CC1=CCC2CC1C2(C)C,4.83
8124,CCC(C)(Oc1ccc(Cl)cc1)C(=O)O,2.9
8125,Cc1ccccc1C(=O)CCN1CCCCC1,3.54
8126,COc1ccc(C=CC(=O)O)cc1OC,2.34
8127,C/C=C/c1ccccc1,3.35
8128,Clc1cccc2c1Oc1c(Cl)c(Cl)c(Cl)c(Cl)c1O2,6.3
8129,CN(C)C(=O)SCCCCOc1ccccc1,3.28
8130,c1ccc(-c2ccncc2)nc1,1.58
8131,CC(CCl)OC(C)CCl,2.48
8132,COc1cc(Cc2c[nH]c(=N)[nH]c2=N)cc(O)c1O,-0.31
8133,COc1ccccc1C(=O)O,1.59
8134,CCCS(=O)c1sc(C#N)c(Cl)c1C#N,2.95
8135,C=Cc1c(O)c(N2CC2)c(C)c(O)c1N1CC1,1.35
8136,COC(=O)c1ccc(Br)o1,1.84
8137,CC(C)OP(=S)(OC(C)C)SCCNS(=O)(=O)c1ccccc1,4.2
8138,Nc1ccccc1[N+](=O)[O-],1.85
8139,CCCCCCCCCC1(CC)C(=O)NC(=O)NC1=O,4.0
8140,CON(C)C(=O)Nc1cccc(F)c1,1.68
8141,CCCCCCN(SN(C)C(=O)ON=C(C)SC)C(=O)c1ccccc1,4.2
8142,O=C(O)CCC1=NS(=O)(=O)c2cc(Br)ccc2N1,0.93
8143,ClC1=C(Cl)C2(Cl)C3C(Cl)C(Cl)CC3C1(Cl)C2(Cl)Cl,6.16
8144,O=C(c1nn2c(c1Br)NC(c1cccs1)C[C@H]2C(F)(F)F)N1CCCC1,4.47
8145,CCOC(=O)C(F)(F)C(F)(F)F,2.12
8146,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CCNC(C)C3)c(F)c21,-0.3
8147,COC1CC(OC2CCC3(C)C(CCC4C3CC(O)C3(C)C(c5coc(O)c5)CCC43O)C2)OC(C)C1OC1CC(O)C(OC2CC(O)C(O)C(C)O2)C(C)O1,1.75
8148,COc1ccc2c(c1)O[C@](O)(C(F)(F)F)CC2=O,2.79
8149,CC(=O)C(C#N)=NNc1ccc2c(c1)OC(F)(F)C(F)(F)O2,5.31
8150,CC(C)NC(C)(C)C,1.56
8151,CCOc1ccccc1NC(=O)OCCN1CCCCC1,3.17
8152,Cc1ccc(C)c(N)c1,1.83
8153,CC(C)c1cc(Oc2ccccc2)cc(C(C)C)c1NC(=S)NC(C)(C)C,6.0
8154,NS(=O)(=O)NS(=O)(=O)Nc1ccccc1,0.02
8155,CCCCCn1nnc2ccccc21,3.22
8156,CCOC(=O)C1CCN(C(=O)c2ccc(Cl)c(N=C3N[C@@H]4CS(=O)(=O)C[C@@H]4S3)c2)CC1,2.96
8157,NC(Cc1c[nH]c2ccccc12)C(=O)NC(Cc1ccc(O)cc1)C(=O)O,-1.13
8158,COC(=O)C(O)c1c(-c2ccc(Cl)cc2)nc(=O)[nH]c1-c1ccc(Cl)cc1,3.56
8159,CC(=O)NC1CC1c1ccccc1,1.43
8160,O=C(Nc1ccccc1)Nc1csnn1,1.77
8161,CNC(=O)ON=C(C)C(C)SC,1.1
8162,NCc1ccc([N+](=O)[O-])cc1,1.06
8163,N#CC(=Cc1ccccc1)C(=O)Nc1ccccc1,3.41
8164,CSc1ccccc1,2.74
8165,COC(=O)C(C)Oc1ccc(Oc2ccc(Cl)cc2Cl)cc1,4.62
8166,Nc1ccccc1N,0.15
8167,CN(C)c1cncc(Cl)n1,1.95
8168,O=[N+]([O-])c1cc(Cl)ccc1Cl,3.09
8169,Clc1cc(Cl)c2c(c1Cl)Oc1ccccc1O2,6.35
8170,O=c1[nH]c2c(O)ccc(CCNCCS(=O)(=O)CCCOCCc3ccccc3)c2s1,2.51
8171,C[N+](C)(C)[N-]C(=O)CCCCC(=O)[N-][N+](C)(C)C,-1.22
8172,CNC(C)C(O)c1ccccc1,0.89
8173,CC(=O)N=c1[nH]c(NCC(O)CO)c(Cl)nc1[N+](=O)[O-],0.0
8174,COc1ccc(C)cc1-n1nnnc1SCC(=O)Nc1cc(C(N)=O)cc(C(N)=O)c1,4.15
8175,CC(C)(C)c1cccc(OC2OC(CO)C(O)C(O)C2O)c1,1.01
8176,CNC(=O)Oc1ccccc1C,1.46
8177,COc1ccc(-c2nc(C)c(C)nc2-c2ccc(OC)cc2)cc1,4.1
8178,COc1ccc(CCOC(=O)C(N)Cc2ccc(O)c(O)c2)cc1,1.69
8179,CCCCCOc1ccccc1NC(=O)OCCN1CCOCC1,3.7
8180,COC(=O)COc1c(OC)cc(Cc2c[nH]c(=N)[nH]c2=N)cc1OC,0.55
8181,Cc1cccc(C)c1C(=O)O,2.21
8182,Oc1cnc2ccccc2c1,2.08
8183,CCOCCn1ccnc1[N+](=O)[O-],0.53
8184,O=C(Nc1ccccc1[N+](=O)[O-])c1ccccc1O,2.87
8185,CC(C)c1ccccc1O,2.88
8186,Cc1nc(N2CCNCC2)c(C#N)cc1-c1ccccc1,3.15
8187,Cc1cccc2nc3n(c(=O)c12)CCC3,1.59
8188,COc1ccc(Cc2c[nH]c(=N)[nH]c2=N)cc1I,2.09
8189,COP(=S)(NC(C)C)Oc1ccc(Cl)cc1Cl,4.3
8190,O=Cc1cccc(O)c1,1.29
8191,CCCCCc1cc(CCCCn2cc(O)c3ccccc3c2=O)c2c(c1)OC(C)(C)C1CC=C(C)CC21,9.07
8192,CCCCCCNC(=O)C1(O)C(C)CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC21C,4.54
8193,C=CCn1/c(=N/C(=O)c2cc(OC)c(OC)c(OC)c2)sc2cccc(OC)c21,5.14
8194,Nc1ccc(S(=O)(=O)c2ccc(Cl)cc2Cl)cc1,3.12
8195,C=CCCC(C)=O,1.02
8196,CC(C)c1ccc(-c2ccccc2)cc1,5.51
8197,NC(=O)c1ccc(Cl)cc1,1.55
8198,CCC1(c2ccccc2)NC(=O)NC1=O,1.53
8199,CN1C(=O)SC(=Cc2ccc([N+](=O)[O-])o2)C1=O,1.78
8200,c1ccc(Nc2ccc3ccccc3c2)cc1,4.38
8201,Nc1ccc(S(=O)(=O)Nc2cccnc2Cl)cc1,1.58
8202,CC(C)OCC(O)Cn1ccnc1[N+](=O)[O-],0.51
8203,CCCCOCN(C(=O)CCl)c1c(CC)cccc1CC,4.5
8204,CC(C)=NN(C)P(=O)(N1CC1)N1CC1,0.51
8205,CC1(O)CCC2C3CCC4CC(=O)CCC4(C)C3(F)C(O)CC21C,2.38
8206,O=C1OC(c2ccccc2)c2ccccc21,2.64
8207,CC(=O)Nc1ccc(C=O)cc1,1.25
8208,COc1ccccc1F,2.14
8209,CNC(=O)N(C)C(=O)Nc1cc(C(C)=O)ccc1F,1.82
8210,Clc1cc2oc3c(Cl)c(Cl)c(Cl)cc3c2cc1Cl,6.92
8211,CCN(CC)Cc1cccnc1,1.01
8212,CC(=O)c1ccc(C(=O)O)cc1,1.61
8213,CCOC(=O)C(CC)n1nnc2ccccc21,2.34
8214,Cc1cc(Cl)ccc1O,2.78
8215,COC(=O)c1ccc(O)cc1,1.96
8216,CCOc1cc(Cc2c[nH]c(=N)[nH]c2=N)cc(OCC)c1,2.52
8217,Cc1ccc2ccccc2n1,2.59
8218,CCCc1nnc(SC)n(N)c1=O,0.93
8219,O=C(COc1ccc2ccccc2c1)N1CCN(S(=O)(=O)c2ccc3c(c2)OCCO3)CC1,4.47
8220,Cc1cccc(N2CCN(CC3CN=C(N)O3)CC2)c1C,2.19
8221,O=C(OC1C2C=CC1C=C2)c1ccccc1,3.03
8222,CC1=C(N2CC2)C(=O)C(Cl)=C(N2CC2)C1=O,1.2
8223,ClCC1(C(Cl)Cl)C2CC(Cl)(Cl)C1(C(Cl)Cl)C(Cl)C2(Cl)Cl,6.64
8224,CC(CN(C)C)CN1c2ccccc2S(=O)(=O)c2ccccc21,2.51
8225,COc1ccc(O)c([N+](=O)[O-])c1,2.02
8226,O=[N+]([O-])c1ccc(C=Cc2nccs2)o1,1.97
8227,CS(=O)CCCOc1ccc2ccccc2c1,2.42
8228,Cc1nnc2n1-c1sc(Br)cc1C(c1ccccc1Cl)=NC2,2.79
8229,CC1=C(CC(=O)O)c2cc(F)ccc2C1=Cc1ccc(S(C)=O)cc1,3.42
8230,COc1ccccc1N1CCN(CCCC(O)c2ccc(F)cc2)CC1,3.4
8231,CC(C)CC([NH3+])C(=O)N1CCCC1C(=O)NC(CC(C)C)C(=O)[O-],-1.56
8232,CNC(=O)OCc1cccc(COC(=O)NC)n1,0.24
8233,Cc1c(O)c(=O)ccn1C,-0.77
8234,CCOC(=O)c1c[nH]c2c(c(C)nn2-c2ccccc2)c1=Nc1ccc(O)c(CN(CC)CC)c1,2.05
8235,Oc1cccc(-c2ccccc2O)c1,4.06
8236,CC(C)N=c1nc(SC(F)F)[nH]c(=NC(C)C)[nH]1,4.25
8237,COc1ccc(-c2nc3ccncc3[nH]2)c(OCCCCl)c1,3.53
8238,NC(CCC(=O)O)C(=O)O,-3.69
8239,CCc1cccc2ccccc12,4.4
8240,CN=C(NC#N)NCCSCc1ncn(COC(=O)C(C)(C)C)c1C,1.81
8241,O=[N+]([O-])c1cc(Cl)c(Cl)cc1Cl,3.48
8242,OCC1CC(F)C(n2cnc3c(F)ncnc32)O1,0.06
8243,CNC1CC2CC1c1ccccc12,2.41
8244,CCOc1ccc(OCC(OC(=O)n2ccnc2)C(C)(C)C)cc1,3.86
8245,CC(=O)Nc1ccc2c(=O)c(C)c(C)oc2c1[N+](=O)[O-],1.61
8246,COc1cc2c(cc1OC)[C@@]1(C)N(CC2)C(=O)OC12CCCCC2,3.47
8247,COc1ccc2c(c1)OCC2NC(=O)CN1CCOCC1,0.92
8248,CCCCCOP(C)(=O)OCCCCC,3.74
8249,CCOC(=O)N(C)SN(C)C(=O)ON=C(C)SC,1.9
8250,CN(C)C(=O)Oc1ccc(Br)cc1,2.46
8251,CC(=O)N(C)c1ccc(S(=O)(=O)N(C)C)cc1,0.23
8252,CC(=O)C1CC1,0.49
8253,CCCCCOc1ccc(NC(=O)OCCN2CCOCC2)cc1,3.96
8254,Cc1cc(C)nc(-n2c(C)cc(=O)n2C)n1,0.51
8255,CC1=NC(c2ccccc2Cl)c2cc([N+](=O)[O-])ccc2NC1=O,2.72
8256,COc1ccc(Cc2c[nH]c(=N)[nH]c2=N)cc1N,0.76
8257,O=C1C=NC(c2ccccn2)c2cc(Br)ccc2N1,2.05
8258,COCCCNC(=S)Cn1cnc([N+](=O)[O-])n1,0.63
8259,N=c1[nH]c(N(C2CCCCC2)C2CCCCC2)cc(N)[n+]1[O-],3.89
8260,Clc1c(Cl)c(Cl)c(Oc2ccccc2)c(Cl)c1Cl,6.37
8261,CN(C(=O)NC(C)(C)c1ccccc1)c1ccccc1,3.01
8262,Cc1ccc(Cn2cc(F)c(=O)[nH]c2=O)cc1,1.5
8263,COc1c(Cl)cc(Cl)c(O)c1C(=O)NCC1CCCN1CCF,3.66
8264,O=C(C=Cc1ccc(Cl)cc1)C(F)(F)F,3.63
8265,O=C(O)CCN1CCCCC1,-2.45
8266,FC(F)(F)c1nc2ccccc2[nH]1,2.67
8267,C[C@@H]1CCCN(c2nc3c(c(=O)n(C)c(=O)n3C)n2CCSc2nc3ccccc3s2)C1,5.05
8268,N=c1nc(Cl)c2ncn(C3OC(CO)CC3F)c2[nH]1,0.28
8269,O=C(O)c1ccc([N+](=O)[O-])cc1Cl,2.03
8270,CCCCCCCCCCCCCCCCCC(=O)OC,8.35
8271,CCCCCCc1nnc(SC)n(N)c1=O,2.68
8272,NC1C2CCC1c1ccc(C(F)(F)F)cc1C2,3.54
8273,CC(Cl)CCl,1.98
8274,N=c1cc(-c2nc(=N)[nH][nH]2)cc[nH]1,0.11
8275,CCCCCSCS(=O)CC(CO)NC(=O)C=Cc1c(C)[nH]c(=O)[nH]c1=O,0.6
8276,NC(=S)NN=Cc1ccc(O)cn1,1.04
8277,Clc1cc(Cl)cc(-c2c(Cl)c(Cl)cc(Cl)c2Cl)c1,7.37
8278,CC(=O)Nc1ccc(Cl)cc1Cl,2.18
8279,CC1=NN(C(=O)c2ccccc2Cl)[C@](O)(c2ccc(Cl)cc2)C1,3.73
8280,CCNC(=O)NS(=O)(=O)c1ccc(C)cc1,1.14
8281,CC(C)(C)c1ccc([N+](=O)[O-])cc1,3.89
8282,CCOP(=S)(OCC)Oc1cc(Cl)c(Br)cc1Cl,6.15
8283,O=[N+]([O-])c1nccn1CC(F)(F)CO,0.04
8284,COc1ccc2cc(C(C)C(=O)O)ccc2c1,3.58
8285,OCc1cccc(C(F)(F)F)c1,2.24
8286,CC(=O)Nc1cc(C(F)(F)F)ccc1F,2.24
8287,COc1cc(Cc2c[nH]c(=N)[nH]c2=N)cc(OC)c1N,0.83
8288,COc1cc2c(cc1OC)CN(C(=O)c1cccc(S(=O)(=O)N3CCCCC3)c1)CC2,4.2
8289,OCCc1ccccc1,1.36
8290,N=c1c(Cl)c(Cl)[nH]c(C(=O)O)c1Cl,0.3
8291,CCCCNc1ccccc1C(=O)OCC(=O)N[C@@H]1CCS(=O)(=O)C1,4.09
8292,CCN(CC)C(=O)Nc1ccc(OCC(O)CNC(C)(C)C)c(C(C)=O)c1,1.92
8293,O=c1occ(O)n1-c1ccccc1,0.93
8294,O=C(O)COc1ccc(Cl)cc1,2.25
8295,CC(=CC(=O)c1ccc(-c2ccccc2Cl)cc1)C(=O)O,3.32
8296,Nc1ccccc1NC(=O)Cc1ccccc1,1.45
8297,CCc1ccc2nc3c(cc2c1)c(=O)n(-c1ccccc1)c1c3c(=O)n(C)c(=O)n1C,4.31
8298,CCCCNC(=O)Cn1cnc([N+](=O)[O-])n1,0.89
8299,Oc1cc(Cl)c(NC2=NCCN2)c(Cl)c1,1.52
8300,CCOC(=O)c1ccccc1S(=O)(=O)NC(=O)N=c1nc(Cl)cc(OC)[nH]1,2.5
8301,CC(C)(C)c1cc(CCC(=O)OCC(COC(=O)CCc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)(COC(=O)CCc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)COC(=O)CCc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O,1.36
8302,Brc1cc(Br)c(-c2c(Br)cc(Br)cc2Br)c(Br)c1,6.39
8303,COc1ccc(C(=O)N(C)C)cc1,0.96
8304,CN(C)N=O,-0.57
8305,CC(NC(=O)C(N)Cc1c[nH]c2ccccc12)C(=O)O,-1.98
8306,CC(Cl)(Cl)C(=O)O,0.78
8307,Brc1c(Br)c(Br)c(Br)c(Br)c1Br,6.07
8308,NS(=O)(=O)c1ccc(SCCCO)c([N+](=O)[O-])c1,0.96
8309,CC(=O)N=C1NC(=O)C(=Cc2ccc([N+](=O)[O-])o2)S1,1.03
8310,Clc1cc(Oc2c(Cl)c(Cl)cc(Cl)c2Cl)c(Cl)c(Cl)c1Cl,7.63
8311,CNC(=O)CSP(=S)(OC)OC,0.78
8312,Cc1cc([N+](=O)[O-])ccc1NN=C(C#N)C#N,3.55
8313,c1ccc2oncc2c1,1.63
8314,CC(=O)OCCOCn1cnc2c(=O)[nH]c(=N)[nH]c21,-1.07
8315,CCOC(=O)C1=C(C)N=C2C[C@@H](c3ccc(OC)c(OC)c3)CC(=O)C2[C@H]1c1ccccc1OC,3.79
8316,NC(=O)NN=Cc1ccc([N+](=O)[O-])o1,0.23
8317,Cc1cc(C#N)ccn1,0.81
8318,CCCC(C)C1(CC)C(=O)NC(=S)NC1=O,2.85
8319,CC1(C)C=C(C(=O)NCCCN2C(=O)c3ccccc3C2=O)C(C)(C)N1,1.58
8320,CC(C)[C@H]1O[C@H]2CCCC[C@H]2C2=CCCC[C@H]21,5.87
8321,CC(C)C(NC(=O)[C@H](C)NC(=O)CN)C(=O)O,-1.56
8322,CCOC(=O)CC(C)=O,0.25
8323,CCCCSC1=CC(=O)c2ccccc2C1=O,3.29
8324,CNC(=O)Oc1cccc(C(=O)OC)c1,1.42
8325,NS(=O)(=O)c1cc2c(cc1Cl)N=CNS2(=O)=O,-0.24
8326,CC(=O)N(C)N=Nc1ccc(C)cc1,3.23
8327,COc1cc(Cc2c[nH]c(=N)[nH]c2=N)ccc1SC,1.92
8328,C=C(C)C(=O)OCC(C)C,2.66
8329,CCOc1ncccn1,0.74
8330,O=[N+]([O-])c1[nH]cnc1Cl,0.78
8331,CS(=O)(=O)Nc1cccc(NS(C)(=O)=O)c1,0.07
8332,CC(=O)NC(C)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(CC(C)C)C(N)=O,-0.04
8333,CCC(C)C(N)C(=O)NC(C)C(=O)NC(Cc1ccc(O)cc1)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NCC(=O)O,-1.47
8334,COc1ccc(CC#N)cc1,1.7
8335,CNC(=O)OCc1c2n(c3c(O)c(Br)c(N)c(O)c13)CC=C2OC(C)=O,1.15
8336,COc1ccc(OC(=O)CNC(=O)c2ccccc2)cc1,2.28
8337,CNC(=O)Oc1ccc(C(C)C)cc1C,3.11
8338,COc1cc(C)nn1-c1ccncn1,0.5
8339,CC(=O)NN=Cc1c(O)ccc2ccccc12,2.91
8340,O=C(/C=C/c1ccccc1)OC/C=C/c1ccccc1,4.45
8341,Nc1ccc(C(=O)O)cc1,0.83
8342,CC(=O)c1sc(SCCOc2ccccc2)nc1C,3.86
8343,O=C1NC(=O)C(c2ccccc2)C1=O,2.26
8344,OCC1C(Cl)C(Cl)C(Cl)C(Cl)C1Cl,2.94
8345,FC(F)Oc1ccccc1,2.44
8346,COc1ccc(N=C=S)cc1,3.58
8347,Brc1cccc(-c2ccccc2)c1,4.85
8348,CCC(Sc1nc2ccccc2c2nc(CC(C)C)c(O)n12)C(=O)Nc1ccc2c(c1)OCO2,4.85
8349,CCOc1cnc(-c2ccccc2)c(-c2ccccc2)n1,4.73
8350,OCc1ccoc1,0.3
8351,Nc1ccc(C(=O)O)c(Cl)c1,1.33
8352,O=C1CC2C(=O)NCC2CN1,-2.11
8353,CC(=O)Oc1c[nH]c2ccccc12,2.01
8354,O=C1CC[C@H]2CCCC[C@@]2(O)O1,1.16
