,smiles,logP,logD
7291,COc1cc(N=Nc2c(Br)cc([N+](=O)[O-])cc2[N+](=O)[O-])c(NC(C)=O)c(N(CCOC(C)=O)CCOC(C)=O)c1,4.44,
7292,O=[N+]([O-])c1nccn1C1OC(CI)C(O)C1O,0.32,
7293,N=C(N)Nc1ccccc1,0.53,
7294,CCC(CC)(C(=O)NC(N)=O)C(=O)OCc1ccccc1,2.74,
7295,CC(C)CC(NC(=O)CC(O)C(CC(C)C)NC(=O)C(Cc1c[nH]cn1)NC(=O)C(Cc1ccccc1)NC(=O)OC(C)(C)C)C(=O)NCc1cccc(CN)c1,1.89,
7296,Cc1cccc(Cl)c1NC1=NCCN1,1.71,
7297,CCc1cc2c3c(c1)[C@@]1(C(=O)N3C(C)(C)C=C2C)C2=C(CC(C)(C)CC2=O)OC(=N)C1C#N,5.39,
7298,CCCCCCCOc1ccc(NC(=O)OCCN2CCCCC2)cc1,5.87,
7299,O=C1CN=C(c2ccccc2)c2cc(Cl)ccc2N1CC1CC1,3.73,
7300,CNC(=O)NC,-0.49,
7301,CCCC(=NOCC)C1C(=O)CC2(CC(C)CC(C)C2)OC1=O,4.48,
7302,CCn1nc2ccccc2n1,2.1,
7303,CC(=O)N=C1CC(=O)c2ccccc2C1=O,1.29,
7304,O=C(Nc1ccc2nn(C3CCCCC3)nc2c1)c1ccccc1,4.45,
7305,CNC(=O)c1csc(-c2ccc(C(C)C(=O)O)cc2)n1,2.45,
7306,c1ccc(C23CC4CC(CC(C4)C2)C3)cc1,5.55,
7307,CC1CC2C(CCC(O)C3(F)C2CC(F)=C2CC(=O)C=CC23C)C1C(=O)CC(=O)C(C)(C)C,3.86,
7308,CCS(=O)c1c(Cl)cncc1Cl,2.1,
7309,CC(C)(C)C(=O)Nc1ccccc1,1.99,
7310,O=C1CC(c2ccccc2)c2ccccc2N1,2.79,
7311,CCOC(=O)CNC(=O)c1cn(CC)c2nc(C)ccc2c1=O,2.07,
7312,Cc1cccc(Cl)c1Cl,3.96,
7313,COc1cccc(C(=O)NP(=O)(N2CC2)N2CC2)c1,0.86,
7314,Cc1ccccc1S(I)=C(N(C)C)N(C)C,-0.1,
7315,NC(Cc1ccccc1)C(=O)O.NCCCCC(N)C(=O)O,0.14,
7316,OC1COC(O)C(O)C1O,-3.02,
7317,Cc1ccc2nc(-c3ccc(N)cc3)sc2c1,2.4,
7318,FC(F)(F)Br,1.86,
7319,CC(=O)Oc1ccc(N)cc1,0.45,
7320,CCCCN1C(=O)NC(=O)C(=O)C1=O,0.81,
7321,O=c1[nH]c(=O)n(Cc2ccccc2)cc1F,0.89,
7322,O=C1c2ccccc2C(=O)C1(O)O,0.67,
7323,O=C(O)CCCCn1nc2ccccc2n1,0.94,
7324,O=C(C=Cc1ccc(Cl)cc1)C(F)(F)F,3.63,
7325,CCOC(=O)C1C(C)=NC(=S)N[C@@H]1c1ccc(OCc2ccc(Cl)cc2)c(OCC)c1,5.31,
7326,CC1(C)C[C@](C)(O)[P@](C)(=O)O1,0.71,
7327,O=C1C=NC(c2ccc(C(F)(F)F)cc2)c2ccccc2N1,3.34,
7328,COc1cccc(C(=O)N2CCC[C@H](c3ccccc3)C2)c1,4.04,
7329,Cc1c([N+](=O)[O-])no[n+]1[O-],0.78,
7330,Cc1ccc(O)cc1[N+](=O)[O-],2.18,
7331,COC1CC(OC2CCC3(C)C(CCC4C3CCC3(C)C(c5coc(O)c5)C(OC(C)=O)CC43O)C2)OC(C)C1=O,1.65,
7332,CN(Cc1cccc(Cl)c1)N=O,1.46,
7333,O=C(OCC(=O)N1CCCCCC1)c1ccccc1,2.3,
7334,CN1C(=O)CN=C(c2ccccc2)c2cc(Cl)ccc21,2.86,2.69
7335,CCOc1ccc(NC(=O)OCC(C)C)cc1OCC,3.36,
7336,CCOC(=O)c1ccc(NC(=O)N(C)OC)cc1,2.24,
7337,NS(=O)(=O)c1cccc2cccnc12,0.42,
7338,CCC(C)NC(=O)C(Cl)=Cc1ccccc1,2.75,
7339,N=C1NCC(CN2CCN(c3ncccn3)CC2)O1,0.21,
7340,Oc1ccc(I)c2cccnc12,3.27,
7341,N#Cc1ccccc1N,1.4,
7342,COc1ccc(C(c2ccc(OC)cc2)C(F)(F)F)cc1,4.76,
7343,CCC(=O)NN,-1.0,
7344,COc1cc(Cc2c[nH]c(=N)[nH]c2=N)cc(Cl)c1OC,1.92,
7345,COc1cc(O)cc(OC)c1O,0.17,
7346,ClC=CCCl,2.04,
7347,Cc1ccc(N2C(N)=NC(N)=NC2(C)C)cc1,0.85,
7348,CC(O)COC(C)CO,-0.67,
7349,CCOP(=O)(OCC)Oc1ccc([N+](=O)[O-])cc1,1.98,
7350,NC(=O)C(Cc1ccccc1)NC(=O)C(N)Cc1ccccc1,1.13,
7351,CCCCOC(=O)C(N)Cc1ccc(O)c(O)c1,0.86,
7352,COc1ccc(OCC(OC(=O)n2ccnc2)C(C)(C)C)cc1,3.46,
7353,O=C(Cn1c(=O)sc2ccc(Cl)cc21)N1CCN(CCOS(=O)(=O)O)CC1,-1.47,
7354,CCOc1cccc(NC(=O)Cc2ccccc2)c1,3.23,
7355,COc1cccnc1,0.99,
7356,CC(=O)NNC(=O)Nc1ccc(F)cc1,0.45,
7357,Cn1c(=O)ccc2ccccc21,1.45,
7358,CCCCOc1ccc([N+](=O)[O-])cc1NC(C)=O,2.26,
7359,NS(=O)(=O)c1cc2c(cc1Cl)NC(CCl)NS2(=O)=O,0.11,
7360,COc1cc(C=NO)ccc1OCCOC(=O)COc1ccccc1,2.1,
7361,CC(=O)OCN1Cc2ccccc2C1=O,0.99,
7362,CNCC(O)c1ccc(O)c(OC)c1,-0.64,
7363,CCN(C)C,0.7,
7364,O=C1CCC(c2ccc[n+]([O-])c2)N1,-1.01,
7365,CCC(C)C(=O)NN,-0.33,
7366,CC(=O)c1ccc(N2CCN(C(=O)/C=C/c3ccc(C)o3)CC2)cc1,4.3,
7367,CNC12c3ccccc3CC1CCCC2C,3.44,
7368,[O-][n+]1ccc(Cl)c2ccc(Cl)cc21,1.85,
7369,CCCC1CC(C(=O)NC(C(C)O)C2OC(SC)C(O)C(O)C2O)N(CC)C1,1.02,
7370,CS(=O)(=O)N(CC(=O)N1CCc2ccccc2C1)c1ccc(OCc2ccccc2)cc1,4.91,
7371,CC(C)NNC(=O)C(C)(C)Oc1ccccc1,1.88,
7372,CCn1cc(C(=O)NC(C)C(=O)OC)c(=O)c2ccc(C)nc21,2.47,
7373,O=C(C=Cc1ccco1)c1ccco1,2.34,
7374,ON=Cc1ccncc1,0.77,
7375,CC(=O)c1ccc(NN=C(C#N)C#N)cc1,2.1,
7376,O=C(Cn1ccnc1[N+](=O)[O-])NCCO,-1.34,
7377,CN(C(=O)CCBr)c1ccc(S(=O)(=O)N(C)C)cc1,1.13,
7378,Clc1ccc(C2OC2c2ccccc2)cc1,4.54,
7379,Cc1ccc2c(c1)C1CN(C)CCC1N2C(=O)C=Cc1ccccc1,3.49,
7380,NC(=O)c1cncc(Cl)n1,0.28,
7381,N#CC=Cc1ccccc1,1.96,
7382,NS(=O)(=O)c1ccc2ccccc2c1,1.55,
7383,CC(=O)n1ncc2c(=O)[nH]cnc21,-0.35,
7384,CCN(C)C(=O)c1cccc(Oc2ccccc2)c1,2.98,
7385,CC(C)(C)S(=O)(=O)C(C#N)C=Nc1ccc(OC(F)(F)F)cc1,4.28,
7386,OCC1c2ccccc2-c2ccccc21,2.89,
7387,O=C(c1ccc(-c2ccccc2)cc1)c1ccc2n1CCC2C(=O)O,4.27,
7388,CC(C)CC(NC(=O)C(CC(C)C)NC(=O)C(CC(C)C)NC(=O)C1CCCN1)C(=O)O,-1.06,
7389,COc1cc(Cc2c[nH]c(=N)[nH]c2=N)ccc1C(C)(C)O,1.38,
7390,O=C(CCl)N1CCOCC1,-0.6,
7391,CNC(=O)c1ccccc1,0.86,
7392,CC(=O)OCC(C)C,1.78,
7393,CCC(c1ccc(O)cc1)C(CC)c1ccc(O)cc1,5.11,
7394,N=c1nc(-c2ccc(Cl)cc2)[nH]c(=N)[nH]1,2.33,2.12
7395,COc1cccc2c(O)c3c(O)c4c(c(O)c3c(O)c12)=C(OC1CC(N(CC#N)CC(=O)O)C(O)C(C)O1)CC(O)(C(C)=O)C=4,0.03,
7396,NC1(C(=O)O)CC1,-2.78,
7397,NC(=O)CCCCCn1nc2ccccc2n1,1.41,
7398,CS(=O)(=O)c1ccc(N)cc1,-0.12,
7399,CCCC(=NOCC)C1C(=O)CC(c2ccccc2)(c2ccccc2)OC1=O,4.75,
7400,CON(C)C(=O)Nc1ccc(N)cc1,-0.16,
7401,CCOC(=O)CCn1nc2ccccc2n1,2.12,
7402,CS(=O)c1sccc1Br,1.71,
7403,CCOP(=S)(OCC)OC(Cl)C(Cl)(Cl)Cl,4.59,
7404,c1c[nH]nn1,-0.29,
7405,CCC1OC(=O)C(C)C(OC2CC(C)(OC)C(O)C(C)O2)C(C)C(OC2OC(C)C(O)C(N=[N+]=[N-])C2O)C(C)(O)CC(C)C(=O)C(C)C(O)C1(C)O,1.79,
7406,CCCCCCOc1ccc(NC(=O)OCCN2CCCCC2)cc1,5.41,
7407,C=C(C)C(=O)O,0.93,
7408,O=C1NC(=O)C2(CCCCCCCCCCC2)C(=O)N1,3.51,
7409,CCNC(=O)c1cc(Cl)cc(C)c1O,3.55,
7410,Fc1cccc(F)n1,1.17,
7411,O=c1[nH]c2ccccc2[nH]1,1.12,
7412,COC(=O)c1ccc(Br)o1,1.84,
7413,NC(=O)NS(=O)(=O)c1ccccc1,0.28,
7414,Nc1cccc2cc3ccccc3nc12,3.26,
7415,O=S(=O)(CF)Nc1ccc(Cl)cc1,2.25,
7416,CCNC(=O)c1ccc(S(N)(=O)=O)cc1,0.03,
7417,CC(=O)Nc1ccc(C(F)(F)F)cc1,2.52,
7418,O=C(O)C=COc1ccc(Cl)cc1Cl,3.46,
7419,CCCCCCOc1ccccc1NC(=O)OCCN1CCCCC1,5.29,
7420,c1ccc(-c2cnc3ccccc3n2)cc1,3.48,
7421,CCOC(=O)N1CCN(C(=O)c2ccc(-n3c(O)c4c(c3O)CCCC4)cc2)CC1,3.74,
7422,NNC(=O)c1ccc(Cl)cc1,1.18,
7423,CCCCCCc1ccc(O)cc1O,3.45,
7424,O=c1c2ccccc2ncn1O,-0.45,
7425,CCC(=O)c1ccccc1O,2.54,
7426,CN(C)c1nnc(-c2ccccc2)c2ccccc12,3.22,
7427,NC(=O)c1cccc(S(N)(=O)=O)c1,-0.84,
7428,CC(C)CC(N)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)N1CCCC1C(=O)O,-1.18,
7429,N#CC(C#N)=NNc1ccccc1Cl,3.12,
7430,N=C(N)c1ccccc1,0.65,
7431,O=C(O)Cc1nn(Cc2nc3cc(Br)ccc3s2)c(=O)c2ccccc12,3.35,
7432,Cc1cccc2ccsc12,3.85,
7433,Oc1ccc(O)n1-c1ccccc1Cl,0.56,
7434,CC(C)c1ccc(C(O)C(CO)NC(=O)C(Cl)Cl)cc1,2.24,
7435,O=c1c2c(nc3n1CCC3)CCCC2,0.83,
7436,ClC1C(Br)C(Br)C(Br)C(Br)C1Br,4.72,
7437,O=[N+]([O-])c1cccc2ccc[n+]([O-])c12,0.04,
7438,Cc1c2ccccc2cc2ccccc12,5.07,
7439,CCC1(C(C)C)C(=O)NC(=O)NC1=O,0.97,
7440,O=C1c2ccccc2Cc2ccccc21,3.66,
7441,Clc1ccc(Cl)c(-c2c(Cl)ccc(Cl)c2Cl)c1Cl,7.12,
7442,N=c1nc(-c2cc(F)ccc2Cl)[nH]c(=N)[nH]1,1.38,
7443,COc1sc(C(=O)N=c2nn[nH][nH]2)c(OC(C)C)c1Br,1.35,
7444,NCCCCCc1ccncc1,1.4,
7445,O=[N+]([O-])c1cccc2cccnc12,1.4,
7446,COC(O)Cn1c([N+](=O)[O-])nc(Br)c1Br,1.02,
7447,C=C1C(C)C2C(Cc3ccccc3)NC(=O)C23OC(=O)CCC(=O)CCCC(C)CC=CC3C1O,3.37,
7448,O=C1C(O)c2c(O)cc(O)cc2OC1c1ccc(O)c(O)c1,0.95,
7449,CCOC(=O)N=[N+]([O-])c1ccccc1,2.53,
7450,COc1ccccc1N1CCN(CCNC(=O)c2cccs2)CC1,2.0,
7451,Clc1ccccc1-c1nnc(-c2ccccc2Cl)nn1,3.1,
7452,CCc1ccccc1C(=O)N(NC(=O)c1ccccc1)C(C)(C)C,2.96,
7453,Cc1cccc(C#Cc2ccccc2)n1,3.5,3.6
7454,NS(=O)(=O)c1cc2c(cc1Cl)NC(Cc1ccccc1)NS2(=O)=O,0.93,
7455,Cc1ccc(OCCN(C)C)cc1,2.17,
7456,Cc1cc(=O)c(=N)[nH][nH]1,-0.85,
7457,CSc1ccc(C(N)=S)cc1,2.01,
7458,O=C(O)Cc1ccccc1Nc1ccc(Cl)c(Cl)c1,4.9,
7459,CCN=c1[nH]c(OC)nc(=NC(C)(C)C)[nH]1,3.1,
7460,COc1ccc(O)c(C(=O)O)c1,2.78,
7461,COC(=O)c1cc(OC)c(OC)cc1NC(=O)CSc1nncn1C,2.78,
7462,S=c1ssc2c1CCCCC2,3.27,
7463,O=C(NN=Cc1ccccc1O)c1ccncc1,2.16,
7464,CC1=CCC2CC1C2(C)C,4.83,
7465,COC(=O)Nc1ccc(OC)cc1,1.73,
7466,CCc1ccc(C)c(C)c1,4.5,
7467,COC(=O)NC1=NCC(c2ccccc2F)N1C,1.53,
7468,CNC(=O)Oc1ccccc1C(C)C,2.31,
7469,C=CCc1c(OCC)cc(Cc2c[nH]c(=N)[nH]c2=N)cc1OCC,3.08,
7470,CCN(CC)CCN(C=O)c1c(C)cccc1C,3.21,
7471,Cc1ccc(-n2c(=O)c3cc4c(=O)n(-c5ccc(C)c(C)c5)c(=O)c4cc3c2=O)cc1C,4.83,
7472,CC1OC(OC2C(C)OC(OC3C(C)OC(OC4CCC5(C)C(CCC6C5CCC5(C)C(c7coc(O)c7)C(OC=O)CC65O)C4)CC3OC=O)CC2OC=O)CC(OC=O)C1OC=O,3.16,
7473,CCCCCCCCCCCCCCCCCCCC(=O)O,9.29,
7474,CON=C(C(=O)NC1C(=O)N2C(C(=O)OCOC(=O)C(C)(C)C)=C(CSc3nnnn3C)CSC12)c1csc(=N)[nH]1,1.74,
7475,CSc1nc(=O)cc[nH]1,0.22,
7476,C#CCOc1c(Cl)cc(N=CNOCC(=O)OCC)cc1Cl,3.6,
7477,CCCCCC(O)/C=C/C1C(O)CC(O)C1C/C=C/CCCC(=O)O,2.72,
7478,COc1ccc(NC(=O)NN)cc1,0.17,
7479,O=C(O)CCC(S)CCS,1.4,
7480,Nc1ccc(Cl)c(Cl)c1,2.69,
7481,Cc1cnc(-c2ccc(C#N)cc2)c(-c2ccc(C#N)cc2)n1,2.52,
7482,CC/C=C/C/C=C/C/C=C/CCCCCCCC(=O)OC,6.29,
7483,CNC(=O)Oc1ccccc1C#N,0.86,
7484,CC1(c2ccccc2)NC(=O)NC1=O,1.02,
7485,CCCCNCCCC,2.83,
7486,CON=C(C)c1cccc(Oc2nc(OC)cc(OC)n2)c1C(=O)OC,2.84,
7487,CCN=c1[nH]c(Oc2ccc(OCC)nn2)nc(=NC(C)C)[nH]1,3.14,
7488,O=C(O)CCCOc1cccc2ccccc12,3.5,
7489,CCCc1onc(C)c1N=C1CC(=O)C(=O)c2ccccc21,1.8,
7490,CCC(C(c1ccc(OC)cc1)c1ccc(OC)cc1)[N+](=O)[O-],4.45,
7491,CCCN1C(=O)C(=O)c2ccccc2C1=O,1.6,
7492,O=[N+]([O-])c1cc(Cl)ccc1O,2.46,
7493,CNC(=O)ON=C1SCSC1C,0.91,
7494,O=c1[nH]cc(F)c(=O)[nH]1,-0.89,
7495,Cc1ccccc1NN=C(C#N)C#N,2.38,
7496,O=C1CC(Sc2ccc3ccccc3c2)N1,2.64,
7497,CN(C)C(N(C)C)=S(I)c1ccc(C#N)cc1,-1.13,
7498,Clc1cc(Cl)c2c(c1)Oc1c(cc(Cl)c(Cl)c1Cl)O2,6.53,
7499,CC(C)(C)c1cc(Cc2ccccc2)[nH]n1,4.35,
7500,Cc1ccc(C)c(C)c1,3.63,
7501,OCC1CC2CCC1C2,1.99,
7502,COC(O)Cn1c(Br)cnc1[N+](=O)[O-],0.16,
7503,CN(C(=O)c1ccccc1)c1ccccc1,2.36,
7504,COc1cc2ccc(=NC(C)=O)c3c(c2c(OC)c1OC)CCC(=O)C(O)C3,1.2,
7505,CCC(C)C(NC(=O)C(CC(C)C)NC(=O)C(NC(=O)C(N)CCSC)C(C)CC)C(=O)O,-0.49,
7506,n1onc2c1NC1Nc3nonc3NC1N2,0.3,
7507,Nc1ccc(S(=O)(=O)Nc2ccccc2)cc1,1.55,
7508,COc1cc(Br)c(Cc2c[nH]c(=N)[nH]c2=N)cc1OC,1.64,
7509,CCOC(=O)NC1=NCC(c2cccc(C)c2C)N1C,2.57,
7510,N#CN=[N+]([O-])c1cccc2ccccc12,3.17,
7511,CNC(=O)Oc1ccc(F)cc1,1.28,
7512,CS(=O)(=O)c1cccc([N+](=O)[O-])c1,0.5,
7513,CN(C)N=Nc1cn(C2OC(CO)C(O)C2O)c(=O)[nH]c1=O,-1.82,
7514,O=[N+]([O-])c1nccn1COC(CO)C(O)CO,-1.47,
7515,Clc1cc2oc3c(Cl)c(Cl)ccc3c2cc1Cl,6.31,
7516,CCCCOc1ccc(C(=O)N(CCN2C(=O)c3ccccc3C2=O)c2cccc(OC)c2)cc1,5.35,
7517,NC1C2CCC1c1ccc(C(F)(F)F)cc1C2,3.54,
7518,CC(=O)c1ccc(NC(=O)CNC(=O)CNC(=O)C2O[C@@H]3OC(C)(C)O[C@@H]3[C@H]3OC(C)(C)O[C@@H]23)cc1,3.39,
7519,Brc1cc(Br)c(Oc2cc(Br)c(Br)c(Br)c2)cc1Br,7.4,
7520,c1cnc2c(c1)ccc1cccnc12,1.78,
7521,N#CC1C(=N)OC2=C(C(=O)C[C@H](c3ccccc3)C2)[C@H]1c1ccccc1F,3.07,
7522,Cc1ccc(N(C[C@H](O)Cn2c3ccccc3c3ccccc32)S(C)(=O)=O)c(C)c1,5.56,
7523,CCc1n[nH]c(=N)o1,-0.3,
7524,O=[N+]([O-])c1ccc2[nH]nnc2c1,1.95,
7525,COc1cc(/C=N\n2cnc3sc4c(c3c2=O)CCCC4)ccc1OCc1ccccc1,5.68,
7526,CCCCNC(=O)NS(=O)(=O)c1ccc(OC)cc1,2.09,
7527,CCCCCBr,3.37,
7528,O=c1cncc[nH]1,-1.49,
7529,CCOC(=O)c1ccc2cccccc1-2,3.83,
7530,ClC(Cl)=C(Cl)C(Cl)=C(Cl)Cl,4.78,
7531,Oc1c2c(c(O)n1SC(Cl)(Cl)Cl)CC=CC2,2.35,
7532,CN(C)N=CCCc1ccccc1,2.05,
7533,CC(C)OP(=O)(F)OC(C)C,1.17,
7534,CN(C)C(N(C)C)=S(I)c1ccc(Br)cc1,0.06,
7535,Oc1ccc(O)n1-c1cccc(Cl)c1,0.98,
7536,CCOC(=O)C=Cc1ccccc1,2.99,
7537,NC(=O)c1ccccc1OCc1ccc([N+](=O)[O-])cc1,1.73,
7538,O=S(=O)(c1ccccc1)c1cccc2cccnc12,2.33,
7539,c1ccc2c(c1)cc1ccc3cccc4c5ccccc5c2c1c34,7.71,
7540,c1ccc(-n2cccc2)cc1,3.08,
7541,O=C(O[Na])c1ccc2ccccc2c1,-1.07,
7542,COc1cccc(OCCN(C)C)c1,1.69,
7543,C#CCCC(=O)N(C)c1ccc(S(=O)(=O)N(C)C)cc1,0.88,
7544,Cc1cc(=O)c(=O)[nH][nH]1,-0.3,
7545,CCNC(=O)CCC(NS(=O)(=O)c1ccccc1)C(=O)O,0.15,
7546,CCCCCCOC(N)=O,1.85,
7547,CCOC(=O)/C(=C/c1ccccc1)C(C)=O,2.21,
7548,CCOC(=O)c1cnc2n(c1=O)CCCC2,0.15,
7549,COc1ccc(-c2cc(C#N)c(Cl)nc2C)cc1OC,2.86,
7550,CC(C)n1c(/C=C/[C@@H](O)C[C@@H](O)CC(=O)O)c(-c2ccc(F)cc2)c2ccccc21,4.17,
7551,O=C(O)/C=C\c1ccccc1,2.13,
7552,O=C(O)c1cc(Cl)ccc1[N+](=O)[O-],2.13,
7553,NS(=O)(=O)c1ccc(SCCCCO)s1,0.95,
7554,N#Cc1ccc([N+](=O)[O-])cc1,1.19,
7555,c1ccc(C2CCNCC2)cc1,2.39,0.54
7556,COc1ccc(C(=O)NP(=O)(N2CC2)N2CC2)cc1,1.08,
7557,NC(Cc1ccccc1)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(Cc1c[nH]cn1)C(=O)O,1.0,
7558,Cn1c([N+](=O)[O-])cnc1Cc1ccc(C(N)=O)cc1,0.55,
7559,CN(C)C(=O)Nc1cccc([N+](=O)[O-])c1,1.46,
7560,c1ccc2ncncc2c1,1.0,1.0
7561,COc1cccc(N2CCN(CCN(C)C)C2=O)c1,1.76,
7562,Clc1ccc(Cl)c(-c2ccc(Cl)c(Cl)c2Cl)c1,6.85,
7563,C=CC(OC(C)=O)OC(C)=O,0.78,
7564,CC12C=CC(=O)C=C1CCC1C2C(O)CC2(C)C1CCC2(O)C(=O)COC1OC(CO)C(O)C(O)C1O,0.27,
7565,c1ccc(-c2cnc(-c3ccccc3)o2)cc1,4.67,
7566,CNC(=O)CCc1c[nH]c2ccccc12,1.23,
7567,COC(=O)c1cc(OC)c(OC)cc1NC(=O)COc1nonc1N1CCOCC1,4.49,
7568,NC(=O)c1cc2ccccc2o1,1.54,
7569,CN1C(C(=O)N=c2[nH]ccs2)C(=O)c2ccccc2S1(=O)=O,1.64,
7570,O=S(=O)(O[Na])c1cc(-n2nc3ccc4ccccc4c3n2)ccc1C=Cc1ccccc1,1.8,
7571,CC1CC(C)CN(N=O)C1,1.53,
7572,CC(CC(N)=O)n1nc2ccccc2n1,1.0,
7573,NC(=O)c1ccccc1N,0.35,
7574,Nc1ccc(C(=O)O)c(O)c1,0.89,
7575,CNC(C)C(O)c1ccccc1,0.89,
7576,CC(C)(O)C(=O)Nc1ccc([N+](=O)[O-])cc1,1.61,
7577,CCC(C(=O)OCc1ccc(C(C)(C)C)cc1)C(CO)Cc1cncn1C,3.67,
7578,O=c1[nH]c(O)c(-c2ccccc2)[nH]1,0.46,
7579,O=C(NP(=O)(N1CC1)N1CC1)c1ccccc1I,1.05,
7580,OC(Cn1cncn1)(c1ccc(F)cc1)c1ccccc1F,2.29,
7581,CC(C)Cc1cc(C(=O)NN)ccn1,1.02,
7582,CCN1CCC(CNC(=O)c2cc(S(N)(=O)=O)ccc2OC)C1,0.64,
7583,CNCCC=C1c2ccccc2CCc2ccccc21,4.51,1.58
7584,NC(=O)CCl,-0.53,
7585,c1ccc(-c2cccs2)cc1,3.74,
7586,COc1ccc(N=c2cc[nH]c3cc(Cl)ccc23)cc1,4.94,
7587,COc1ncnc2c1ncn2C1OC(COC(=O)c2ccccc2)C(O)C1OC(=O)c1ccccc1,3.39,
7588,O=C(C(=O)c1ccccc1)c1ccccc1,3.38,
7589,O=C(O)COc1ccc(N=Nc2ccccc2)cc1,2.99,
7590,NC(=O)CCC(N)C(=O)O,-3.64,
7591,CC(=O)Nc1ccccc1[N+](=O)[O-],1.0,
7592,CON(C)C(=O)Nc1ccc(OCCCCOc2ccccc2)cc1,3.57,
7593,CS(=O)(=O)N(c1ccccc1[N+](=O)[O-])S(C)(=O)=O,0.81,
7594,CSC=C1CSC2C(NC(=O)Cc3cccs3)C(=O)N2C1C(=O)O,1.01,
7595,C=CC(=O)NCCCN(C)C,0.0,
7596,COc1ccccc1OC(C)=O,1.38,
7597,Cc1c(O)c(N2CC2)c(C=COC(N)=O)c(O)c1N1CC1,0.16,
7598,COCN1C(=O)CN=C(c2ccccc2F)c2cc(N)ccc21,1.31,
7599,O=C1CC(=O)c2ccccc21,0.61,
7600,COc1cccc(NC(=O)C(OC(=O)C2=COCCO2)c2ccccc2)c1,3.81,
7601,c1ccc2c(c1)Cc1cc3ccccc3cc1-2,5.77,
7602,O=[N+]([O-])c1ccc2c(O)cccc2c1,3.5,
7603,CS(=O)(=O)c1ccc(C(O)C(CO)NC(=O)C(Cl)Cl)cc1,-0.27,
7604,N#CCCCCCCCCC#N,1.75,
7605,O=S(=O)(Nc1ccccc1)c1ccccc1,2.58,
7606,CN(C)c1ccc2c(c1)C(=O)N(OS(C)(=O)=O)C2=O,1.65,
7607,CS(=O)c1ccsc1,0.91,
7608,COc1cc(Cc2c[nH]c(=N)[nH]c2=N)c(Br)cc1Br,3.17,
7609,CCCCC(=O)OC,1.96,
7610,COc1ccc(CC(C)N)cc1OC,1.2,
7611,CC12CCC3C(CCC4CC(O)CCC43C)C1CCC2=O,3.69,
7612,CC(=O)NC(C)(C)C(N)=O,-0.87,
7613,CC(C)c1ccccc1OC(=O)N(C)C,2.65,
7614,COc1c(Cl)cc(Cc2c[nH]c(=N)[nH]c2=N)cc1Cl,2.78,
7615,O=C(/C=C/c1ccccc1)c1ccccc1,3.08,
7616,CSCCC(NC(=O)C(N)Cc1ccccc1)C(=O)O,-1.59,
7617,COc1ccc(CNC(=O)C=Cc2ccc(O)c(O)c2)cc1OC,1.99,
7618,O=C(Cc1ccccc1)N1CCCCC1,2.44,
7619,CCCCCc1cc(OC)c(CC(C)N)cc1OC,4.43,
7620,OC1CCN(Cc2cccc(COc3ccccc3)c2)CC1,2.77,
7621,Nc1ccc([N+](=O)[O-])cc1,1.39,
7622,O=C(CN1CCCCC1)Nc1cccc(Cl)c1,3.45,
7623,COC(=O)c1cc(S(=O)(=O)c2ccc(C(F)(F)F)cc2Cl)ccc1[N+](=O)[O-],3.57,
7624,CCc1c(O)c(=O)ccn1CC,0.25,
7625,ICCCc1ccccc1,3.9,
7626,N#CC(C#N)=NNc1ccc(OC(F)(F)F)cc1,3.68,
7627,O=[N+]([O-])c1cccc(C2NCCS2)c1,1.59,
7628,c1ccc(N2CCNCC2)nc1,0.74,
7629,O=C(O)CCC1=NS(=O)(=O)c2cc(Cl)c(Cl)cc2N1,1.5,
7630,CCOCCn1cnc2[nH]c(=O)n(C)c(=N)c21,-1.1,
7631,CCOC(=O)CCN(Cc1ccccc1)SN(C)C(=O)ON=C(C)SC,3.43,
7632,CN(C)CCCN1c2ccccc2CCc2ccc(Cl)cc21,5.19,3.36
7633,CC(=O)Nc1cc(OCC(=O)O)ccc1Cl,0.75,
7634,CC(C)N(Cc1cccnc1)C(C)C,2.27,
7635,NNC(=O)c1ccccc1[N+](=O)[O-],-0.54,
7636,CCc1nc(-c2ccc(C(C)C(=O)O)cc2)sc1C,3.99,
7637,NC(=O)Oc1ccccc1,1.08,
7638,c1ccc(-c2csnn2)cc1,2.42,
7639,N#Cc1ccc(O)cc1,1.6,
7640,Cc1cnc([N+](=O)[O-])n1CCO,0.18,
7641,CC(C)CC(NC(=O)C(Cc1ccccc1)NC(=O)CNC(=O)CNC(=O)C(N)Cc1ccc(O)cc1)C(=O)O,-0.8,
7642,COc1cccc(NC(C)=O)c1,1.3,
7643,COc1ccc(-c2ncc[nH]2)c(OC)c1,1.72,
7644,CCOP(=S)(OCC)Oc1cc(C)nc(N(CC)CC)n1,4.85,
7645,CCCCC1CC(C(=O)NC(C(C)O)C2OC(SC)C(O)C(O)C2O)N(C)C1,0.56,
7646,Nc1ccc(S(=O)(=O)N=c2[nH]cccc2Cl)cc1,0.82,
7647,CCC(CC)C(=O)NS(=O)(=O)c1ccccc1N,1.64,
